arm,segment,scope,timeframe,width_bucket,guard_cut,n,open_share,mfe_r_pre_exit_median,cost_loss_r_median,reach_1r,breakeven_1r,ev_1r,reach_1_5r,breakeven_1_5r,ev_1_5r,reach_2r,breakeven_2r,ev_2r,reach_2_5r,breakeven_2_5r,ev_2_5r,reach_3r,breakeven_3r,ev_3r
zone_top,is,all,1h,≥1.50%,False,7241,0.0237536251898909,0.9519545337885676,0.04460735761696899,0.4868112139207292,0.5148834104296053,-0.05691787684880021,0.3876536390001381,0.4130390367161363,-0.06414433789760367,0.31514984118215716,0.34483114484692445,-0.08982287152787584,0.2726142797956083,0.295957678765812,-0.08231034516646273,0.24043640381162823,0.25921826253060426,-0.07568352525011067
zone_top,is,all,2h,0.00~0.30%,True,5,0.0,1.177418554973661,0.3779595313875528,0.8,0.6151497133481477,0.4140516398015632,0.4,0.5029129254161848,-0.27934664186459396,0.4,0.42531273451514023,-0.0793866418645941,0.4,0.36845898140720107,0.120573358135406,0.4,0.32501283469842457,0.32053335813540584
zone_top,is,all,2h,0.30~0.40%,False,16,0.0,0.626384076107358,0.32943970902436426,0.375,0.6021977150669687,-0.5023664479330604,0.375,0.49111044795347,-0.3149039479330604,0.3125,0.4146247250278834,-0.3266999382760143,0.25,0.35875248088031386,-0.402767480091927,0.125,0.3161500678713229,-0.8033747843839638
zone_top,is,all,2h,0.40~0.50%,False,22,0.18181818181818182,3.2192307309420167,0.2315830587554636,0.7272727272727273,0.5751880040739978,0.3261922033152732,0.6363636363636364,0.46668415277235875,0.4484160740356614,0.6363636363636364,0.39262004403813633,0.7665342558538432,0.6363636363636364,0.33884445990244544,1.0846524376720252,0.5,0.29802515610025593,0.8374427539425446
zone_top,is,all,2h,0.50~0.75%,False,118,0.0423728813559322,0.8575145461752527,0.16116463871340006,0.3983050847457627,0.5555960337354624,-0.3315466218990132,0.3050847457627119,0.44912187740928,-0.37635077638772296,0.2542372881355932,0.37689407784571444,-0.38150354538097303,0.1864406779661017,0.3246791612289099,-0.4995796130339565,0.1440677966101695,0.2851714940637968,-0.5800918533048923
zone_top,is,all,2h,0.75~1.00%,False,283,0.0636042402826855,1.0549026438840272,0.12228054025475188,0.5123674911660777,0.5407595863755793,-0.059052624022750966,0.40636042402826855,0.43590859967540146,-0.07617723189546406,0.33568904593639576,0.3651144573655674,-0.0906313647325523,0.2862190812720848,0.3141023693850587,-0.09967394239004439,0.26501766784452296,0.2755972130061713,-0.04301853640582831
zone_top,is,all,2h,1.00~1.50%,False,753,0.041168658698539175,0.819915070630039,0.08492021860345009,0.45285524568393093,0.5291051507283524,-0.15680039147669808,0.35856573705179284,0.4255808220654076,-0.17141209271120286,0.30810092961487384,0.35593821081918947,-0.1462879709308907,0.27091633466135456,0.3058830947315047,-0.1244954842022475,0.2297476759628154,0.26817061819230836,-0.15600839460443094
zone_top,is,all,2h,≥1.50%,False,4917,0.026845637583892617,0.9367951296942456,0.03572432615339068,0.48769574944071586,0.5126271655326481,-0.050545420662184766,0.392109009558674,0.41105544818374384,-0.04790759572059784,0.3174700020337604,0.3430781057278833,-0.07752825269064498,0.2708968883465528,0.29439346797890287,-0.08295911899780808,0.23672971323978034,0.25780898008957565,-0.08501466631104687
zone_top,is,all,4h,0.40~0.50%,False,1,0.0,0.5903691020934373,0.26854109171763096,0.0,0.5844835064056054,-1.268541091717631,0.0,0.4750623152532746,-1.268541091717631,0.0,0.40015017733356073,-1.268541091717631,0.0,0.34564563607702165,-1.268541091717631,0.0,0.30420923156741064,-1.268541091717631
zone_top,is,all,4h,0.50~0.75%,False,14,0.0,0.6877910009100788,0.16199663343872023,0.35714285714285715,0.5549461419889192,-0.41592217980191976,0.2857142857142857,0.44854153770176,-0.42465277758011205,0.21428571428571427,0.37637576924342014,-0.5027260162929968,0.21428571428571427,0.32421316984213777,-0.3956045877215682,0.14285714285714285,0.28474925497126935,-0.5810720496804989
zone_top,is,all,4h,0.75~1.00%,False,34,0.058823529411764705,0.9581153910612696,0.12114602399725852,0.47058823529411764,0.5404370021670842,-0.14543241680160038,0.4411764705882353,0.4356221267863595,0.01379522192244953,0.29411764705882354,0.36485956022751137,-0.21861349322329537,0.2647058823529412,0.31387381904194467,-0.17665871209256448,0.17647058823529413,0.2753905435348795,-0.40364403168694823
zone_top,is,all,4h,1.00~1.50%,False,159,0.006289308176100629,0.85242667894943,0.08389229708907112,0.4968553459119497,0.5287999973314857,-0.06588161448148624,0.39622641509433965,0.42531101220836265,-0.07441906969317397,0.3270440251572327,0.3556988471438046,-0.08767064721370553,0.2578616352201258,0.3056689273548728,-0.170140917830336,0.15723270440251572,0.26797726444138653,-0.4490469774442942
zone_top,is,all,4h,≥1.50%,False,2909,0.03368855276727398,0.932561101594802,0.026866509250684355,0.48642145067033343,0.510109717019353,-0.0478047638365369,0.377793056033001,0.40884419744584494,-0.07813893149791049,0.3169474046063939,0.34112503317334997,-0.07296653886752746,0.26263320728772777,0.2926515162927563,-0.10552799593636061,0.23444482640082503,0.2562400660622971,-0.0876155834358124
zone_top,oos_warm,first,all,0.00~0.30%,True,1954,0.007676560900716479,1.017230113887928,0.4811196981642234,0.5046059365404298,0.6598138777358621,-0.36723910233415724,0.3889457523029683,0.5440642981696469,-0.4456019280900826,0.31832139201637666,0.4628649931002794,-0.4872029529262927,0.2691914022517912,0.40275543996783325,-0.5178196205359832,0.24155578300921188,0.3564636085727449,-0.5029551493821113
zone_top,oos_warm,first,all,0.30~0.40%,False,1493,0.0026791694574681848,1.0117084959359846,0.31140764643617735,0.5050234427327528,0.5977221191501482,-0.2037633053590056,0.38580040187541864,0.48704558802233405,-0.2730211080454643,0.31815137307434693,0.41095211133054854,-0.29661230136897637,0.2679169457468185,0.3554227103985676,-0.3233869512465377,0.231748158070998,0.31311361632466134,-0.34134952108354627
zone_top,oos_warm,first,all,0.40~0.50%,False,1499,0.004002668445630421,1.112520203070245,0.24415366739821068,0.5303535690460307,0.5776157887332957,-0.10195625610600292,0.39959973315543695,0.46886950117317666,-0.18394580584688228,0.3295530353569046,0.3945824457488748,-0.20518607076319245,0.28152101400933954,0.34061574377177617,-0.2159333759391222,0.2428285523682455,0.29963493168901845,-0.2359928143824276
zone_top,oos_warm,first,all,0.50~0.75%,False,3156,0.0063371356147021544,1.1120128834934646,0.1778398543985132,0.5304182509505704,0.5579623375330189,-0.057829904895524344,0.426489226869455,0.4512361399974,-0.06431506650152305,0.35868187579214195,0.37878308135151895,-0.0622423977001489,0.30259822560202787,0.32637796610696523,-0.08565299436742319,0.26869455006337134,0.28671112211136984,-0.07385601192240218
zone_top,oos_warm,first,all,0.75~1.00%,False,2054,0.007789678675754625,1.0282306246679003,0.12709928671647586,0.508763388510224,0.5417257968941716,-0.06801029189567301,0.4060370009737098,0.4367668569419719,-0.07877072607583468,0.3388510223953262,0.36587824043551204,-0.08274303067153281,0.2901655306718598,0.3147872867654813,-0.08769535365184192,0.2599805258033106,0.27621661317279605,-0.06577087821055276
zone_top,oos_warm,first,all,1.00~1.50%,False,2280,0.012280701754385965,1.0162495379783136,0.09032183537493302,0.5052631578947369,0.5301210456948604,-0.05073823708337621,0.39649122807017545,0.42647927662106927,-0.07629072136649172,0.32719298245614037,0.35673541397672415,-0.08997033621970704,0.28157894736842104,0.30659646691029435,-0.08774652968042354,0.24473684210526317,0.26881472026556236,-0.0960399645890325
zone_top,oos_warm,first,all,≥1.50%,False,2862,0.014675052410901468,1.0820733610988957,0.04883935736313308,0.5223619846261356,0.5161823780550548,0.012996319820623794,0.42348008385744235,0.41418179062224236,0.024300717419628873,0.35709294199860236,0.34584152842478466,0.03554502457483734,0.30468204053109715,0.29685951694322693,0.030961359285197963,0.26589797344514327,0.26003097254900953,0.02740807014369371
zone_top,oos_warm,first,15m,0.00~0.30%,True,1882,0.006376195536663124,1.0092373295813404,0.4828245971922841,0.5031880977683315,0.6605969917499974,-0.3729561503561702,0.38788522848034007,0.5447921322269937,-0.45093214798056447,0.31668437832093516,0.4635332116843107,-0.49502548598176416,0.2667375132837407,0.4033684563492416,-0.5296613098918025,0.24070138150903295,0.35702769122414324,-0.509190491997248
zone_top,oos_warm,first,15m,0.30~0.40%,False,1398,0.002861230329041488,1.0199923616830033,0.31157395359268875,0.5071530758226037,0.5977984034633617,-0.19927632224485994,0.3855507868383405,0.48711481358156006,-0.2739188505729494,0.3190271816881259,0.41101462083390233,-0.2940742717618681,0.26895565092989987,0.3554793607359457,-0.31978439410431675,0.23319027181688126,0.3131652597903076,-0.3355274798260998
zone_top,oos_warm,first,15m,0.40~0.50%,False,1361,0.0029390154298310064,1.12173270274523,0.24414248197248772,0.5349008082292432,0.5776035719716222,-0.09216424100845699,0.3982365907421014,0.46885849933348744,-0.18760587667718628,0.3262307127112417,0.39457256321713285,-0.21569374365600746,0.2784717119764879,0.34060682167337913,-0.22708024650901582,0.2402645113886848,0.2996268217238455,-0.24663329368884399
zone_top,oos_warm,first,15m,0.50~0.75%,False,2673,0.0037411148522259632,1.1388704251356985,0.17927298545534953,0.5361017583239805,0.5582455568541314,-0.04640529038330919,0.43022820800598577,0.4514893194366253,-0.0551638396510233,0.36251402918069586,0.37900936315314454,-0.05098339430568951,0.306771417882529,0.3265815141449823,-0.07128667210801572,0.2727272727272727,0.2868956320981446,-0.05802564577891852
