arm,segment,symbol,timeframe,direction,trades,win_rate,mean_net_r,net_r_sum
short_only,full,ADA,15m,all,2729,0.4056430927079516,-0.1141160226112279,-311.42262570604095
short_only,full,ADA,15m,short,2729,0.4056430927079516,-0.1141160226112279,-311.42262570604095
short_only,full,ADA,1h,all,634,0.3722397476340694,-0.14992927603068545,-95.05516100345459
short_only,full,ADA,1h,short,634,0.3722397476340694,-0.14992927603068545,-95.05516100345459
short_only,full,ADA,2h,all,304,0.3881578947368421,-0.08339797453052981,-25.352984257281065
short_only,full,ADA,2h,short,304,0.3881578947368421,-0.08339797453052981,-25.352984257281065
short_only,full,ADA,4h,all,137,0.29927007299270075,-0.280113562757763,-38.37555809781353
short_only,full,ADA,4h,short,137,0.29927007299270075,-0.280113562757763,-38.37555809781353
short_only,full,BCH,15m,all,2716,0.4009572901325479,-0.1340810996847866,-364.16426674388043
short_only,full,BCH,15m,short,2716,0.4009572901325479,-0.1340810996847866,-364.16426674388043
short_only,full,BCH,1h,all,709,0.4104372355430183,-0.05225315304691738,-37.04748551026442
short_only,full,BCH,1h,short,709,0.4104372355430183,-0.05225315304691738,-37.04748551026442
short_only,full,BCH,2h,all,332,0.3885542168674699,-0.09266907339006232,-30.76613236550069
short_only,full,BCH,2h,short,332,0.3885542168674699,-0.09266907339006232,-30.76613236550069
short_only,full,BCH,4h,all,177,0.4463276836158192,0.07495699886628947,13.267388799333236
short_only,full,BCH,4h,short,177,0.4463276836158192,0.07495699886628947,13.267388799333236
short_only,full,BNB,15m,all,1955,0.41381074168797954,-0.11786274242515653,-230.42166144118102
short_only,full,BNB,15m,short,1955,0.41381074168797954,-0.11786274242515653,-230.42166144118102
short_only,full,BNB,1h,all,562,0.37544483985765126,-0.16898153376238884,-94.96762197446253
short_only,full,BNB,1h,short,562,0.37544483985765126,-0.16898153376238884,-94.96762197446253
short_only,full,BNB,2h,all,256,0.3515625,-0.1952668407885833,-49.98831124187733
short_only,full,BNB,2h,short,256,0.3515625,-0.1952668407885833,-49.98831124187733
short_only,full,BNB,4h,all,124,0.3225806451612903,-0.2549577239953275,-31.61475777542061
short_only,full,BNB,4h,short,124,0.3225806451612903,-0.2549577239953275,-31.61475777542061
short_only,full,BTC,15m,all,2082,0.4034582132564842,-0.14090764494954056,-293.3697167849434
short_only,full,BTC,15m,short,2082,0.4034582132564842,-0.14090764494954056,-293.3697167849434
short_only,full,BTC,1h,all,615,0.3886178861788618,-0.1258996515098821,-77.4282856785775
short_only,full,BTC,1h,short,615,0.3886178861788618,-0.1258996515098821,-77.4282856785775
short_only,full,BTC,2h,all,267,0.37453183520599254,-0.1383303995054191,-36.9342166679469
short_only,full,BTC,2h,short,267,0.37453183520599254,-0.1383303995054191,-36.9342166679469
short_only,full,BTC,4h,all,107,0.4205607476635514,0.00024859124753314144,0.026599263486046132
short_only,full,BTC,4h,short,107,0.4205607476635514,0.00024859124753314144,0.026599263486046132
short_only,full,DOGE,15m,all,2889,0.4229837313949463,-0.0632406943046862,-182.70236584623845
short_only,full,DOGE,15m,short,2889,0.4229837313949463,-0.0632406943046862,-182.70236584623845
short_only,full,DOGE,1h,all,703,0.4096728307254623,-0.045393132828043,-31.91137237811423
short_only,full,DOGE,1h,short,703,0.4096728307254623,-0.045393132828043,-31.91137237811423
short_only,full,DOGE,2h,all,353,0.39943342776203966,-0.05546911629951884,-19.58059805373015
short_only,full,DOGE,2h,short,353,0.39943342776203966,-0.05546911629951884,-19.58059805373015
short_only,full,DOGE,4h,all,152,0.34210526315789475,-0.1754826425767905,-26.673361671672158
short_only,full,DOGE,4h,short,152,0.34210526315789475,-0.1754826425767905,-26.673361671672158
short_only,full,DOT,15m,all,2557,0.4286272976143919,-0.053138242260578325,-135.87448546029879
short_only,full,DOT,15m,short,2557,0.4286272976143919,-0.053138242260578325,-135.87448546029879
short_only,full,DOT,1h,all,582,0.3797250859106529,-0.1299487244347433,-75.63015762102062
short_only,full,DOT,1h,short,582,0.3797250859106529,-0.1299487244347433,-75.63015762102062
short_only,full,DOT,2h,all,288,0.375,-0.12300587921123261,-35.42569321283499
short_only,full,DOT,2h,short,288,0.375,-0.12300587921123261,-35.42569321283499
short_only,full,DOT,4h,all,154,0.4155844155844156,-0.00018415116151981016,-0.028359278874050764
short_only,full,DOT,4h,short,154,0.4155844155844156,-0.00018415116151981016,-0.028359278874050764
short_only,full,ETH,15m,all,2453,0.38850387280880555,-0.17321082990374345,-424.88616575388266
