칸(종목),칸(TF),진입시각(UTC),청산시각(UTC),청산사유,진입가,손절가,tp,tp_derived,재진입,bar_open,bar_high,bar_low,bar_close,bar_span,fill_position,entry_bar_mae_r,entry_bar_mfe_r,can_stop,can_tp,bar_range_pct,range_over_r,recorded_same_tp,recorded_same_sl
LINK/USDT:USDT,1h,2024-08-20 15:05,2024-08-20 18:14,익절,10.035904871729674,9.934,10.188762179324186,False,False,10.092,10.094,10.034,10.062,0.05999999999999872,0.03174786216121766,0.018692646360677623,0.5700917658228949,False,False,0.5978534149821789,0.5887844121835725,False,False
SOL/USDT:USDT,1h,2024-08-20 15:04,2024-08-20 18:17,익절,141.62631960000002,140.252,143.68779900000004,False,False,141.972,142.012,141.602,141.756,0.4099999999999966,0.0593160975610067,0.017695738312989512,0.28063370412528654,False,False,0.2894942134752731,0.298329442438276,False,False
SOL/USDT:USDT,1h,2024-08-21 09:04,2024-08-21 13:32,손절,141.55862790420932,140.252,143.5185697605233,False,False,141.623,141.703,141.533,141.573,0.17000000000001592,0.1507523777019253,0.019613773842399432,0.11049212658446289,False,False,0.12009158503221186,0.13010590042686232,False,False
SOL/USDT:USDT,15m,2024-08-21 13:28,2024-08-21 13:32,손절,140.6115690254781,140.03,141.48392256369527,False,False,140.685,140.703,140.495,140.508,0.2079999999999984,0.5604280071062532,0.20043884796352301,0.15721431251730433,False,False,0.14792523932530036,0.35765316048082735,False,False
TRX/USDT:USDT,15m,2024-08-21 14:52,2024-08-21 16:30,익절,0.1593240420546229,0.15816,0.1610701051365574,False,False,0.15992,0.15992,0.15877,0.15909,0.0011500000000000121,0.4817756996720768,0.4759639502907678,0.5119728647348453,False,False,0.7217994128003258,0.987936815025613,False,False
SOL/USDT:USDT,2h,2024-08-21 13:34,2024-08-21 18:36,익절,139.67601433577693,137.519,142.9115358394423,False,False,140.06,140.067,139.34,139.703,0.7270000000000039,0.46219303408104734,0.15577751626573977,0.18126243193569413,False,False,0.5204902240783573,0.3370399482014339,False,False
ETH/USDT:USDT,4h,2024-08-20 15:05,2024-08-21 19:08,익절,2562.034646192206,2506.13,2645.8916154805147,True,True,2572.9,2572.93,2557.66,2563.95,15.269999999999982,0.2864863256192538,0.07825192520073432,0.19489174066739764,False,False,0.5960106754487041,0.27314366586813194,False,False
TRX/USDT:USDT,15m,2024-08-21 19:08,2024-08-21 19:19,손절,0.1589285217610781,0.15816,0.1600813044026952,False,False,0.15947,0.1595,0.15879,0.15915,0.0007100000000000162,0.19510107194100929,0.180244422596175,0.7436071011446769,False,False,0.44674171264700985,0.9238515237408519,False,False
DOGE/USDT:USDT,15m,2024-08-22 13:46,2024-08-22 13:53,익절,0.105151026,0.10481,0.1056625649999999,False,False,0.1055,0.1055,0.10512,0.10518,0.00037999999999999146,0.081647368421027,0.09097840047383508,1.0233061408807766,False,False,0.3613849664196253,1.1142845413546119,False,False
DOGE/USDT:USDT,15m,2024-08-22 14:08,2024-08-22 14:35,익절,0.105151026,0.10481,0.10566256499999999,True,True,0.1054,0.10541,0.1051,0.10524,0.0003100000000000047,0.1645999999999836,0.14962495528199182,0.7593966442441731,False,False,0.29481405155286333,0.9090215995261649,False,False
ADA/USDT:USDT,15m,2024-08-23 13:32,2024-08-23 14:01,익절,0.3754857446136009,0.3734,0.3786143615340022,False,False,0.3768,0.3768,0.3747,0.3755,0.0021000000000000463,0.3741641017147179,0.3767213917165015,0.6301132832030433,False,False,0.5592755597582225,1.0068346749195447,False,False
ETH/USDT:USDT,15m,2024-08-23 14:48,2024-08-23 14:48,익절,2639.217738,2630.54,2652.234345,False,False,2652.43,2652.94,2634.47,2637.8,18.470000000000255,0.2570513264753634,0.5471170021496502,1.5813178503430785,False,True,0.6998285792818605,2.128434852492729,True,False
ADA/USDT:USDT,15m,2024-08-23 14:48,2024-08-23 14:57,익절,0.3751554719805896,0.3734,0.377788679951474,False,False,0.3774,0.3776,0.3741,0.3747,0.003500000000000003,0.301563423025611,0.6012468397445646,1.3925189615326754,False,False,0.9329465412092114,1.99376580127724,False,False
ETH/USDT:USDT,15m,2024-08-23 14:49,2024-08-23 15:03,익절,2639.217738,2630.54,2652.234345,True,True,2637.84,2642.64,2631.92,2635.14,10.7199999999998,0.6807591417910345,0.8409723824342091,0.3943725888013789,False,False,0.40618096209536014,1.235344971235588,False,False
ADA/USDT:USDT,15m,2024-08-24 21:07,2024-08-24 21:16,익절,0.39347868,0.3916,0.3962967,False,False,0.394,0.3942,0.3931,0.3939,0.0010999999999999899,0.3442545454545669,0.20156705772138725,0.3839504332829229,False,False,0.2795577132666984,0.5855174910043102,False,False
LTC/USDT:USDT,15m,2024-08-24 21:06,2024-08-24 21:26,손절,66.92338199999999,66.65,67.33345499999996,False,False,66.93,66.94,66.86,66.92,0.0799999999999983,0.7922749999998926,0.23184408629680744,0.06078673797107791,False,False,0.1195396849489739,0.29263082426788534,False,False
BCH/USDT:USDT,15m,2024-08-24 21:07,2024-08-24 21:36,손절,362.062398,360.13,364.9609949999999,False,False,362.44,362.44,361.71,362.26,0.7300000000000182,0.4827369863013493,0.18236305357384855,0.1954059153445764,False,False,0.2016227048244922,0.377768968918425,False,False
ADA/USDT:USDT,15m,2024-08-24 21:25,2024-08-24 21:36,손절,0.39347868,0.3916,0.39629670000000006,True,True,0.3938,0.3941,0.3931,0.3932,0.0010000000000000009,0.3786800000000198,0.20156705772138725,0.3307215704643546,False,False,0.25414337569700113,0.5322886281857419,False,False
BCH/USDT:USDT,15m,2024-08-24 21:36,2024-08-24 21:55,손절,359.841954,358.53,361.809885,False,False,361.52,361.52,359.53,359.74,1.990000000000009,0.15676080402010695,0.2377781538072302,1.2790433201163887,False,False,0.5530205630219563,1.5168214739236188,False,False
ETH/USDT:USDT,15m,2024-08-24 21:36,2024-08-24 21:55,손절,2763.1325159999997,2750.01,2782.816289999999,False,False,2771.24,2771.39,2756.54,2757.97,14.849999999999909,0.4439404713804542,0.5023820127176817,0.6292607301831866,False,False,0.5374335075864277,1.1316427429008684,False,False
BNB/USDT:USDT,15m,2024-08-24 21:36,2024-08-24 21:58,손절,579.645906,577.14,583.404765,False,False,581.27,581.28,579.16,579.63,2.1200000000000045,0.2292009433962259,0.19390432043340952,0.6520970858444077,False,False,0.3657405284943054,0.8460014062778173,False,False
SOL/USDT:USDT,15m,2024-08-24 21:55,2024-08-24 22:17,익절,157.67352839999998,156.888,158.85182099999994,False,False,157.862,158.148,157.522,157.788,0.6260000000000048,0.24205814696483755,0.19289996389690578,0.6040158446213149,False,False,0.39702289049555184,0.7969158085182206,False,False
DOT/USDT:USDT,15m,2024-08-24 21:37,2024-08-25 00:56,손절,4.9469892,4.906,5.008473,False,False,4.948,4.956,4.942,4.956,0.014000000000000234,0.3563714285714087,0.12171986767245446,0.21983351712159221,False,False,0.28300041568718676,0.3415533847940467,False,False
DOT/USDT:USDT,15m,2024-08-25 01:32,2024-08-25 01:46,손절,4.861972199999999,4.842,4.891930499999999,False,False,4.879,4.88,4.854,4.862,0.0259999999999998,0.3066230769230531,0.3991648391263561,0.902644676099813,False,False,0.5347624159595114,1.3018095152261693,False,False
SOL/USDT:USDT,15m,2024-08-25 01:41,2024-08-25 02:03,익절,157.53258791095772,156.888,158.49946977739427,False,False,157.544,157.84,157.5,157.716,0.3400000000000034,0.09584679693445741,0.05055619319527362,0.4769125883629175,False,False,0.21582835939455391,0.5274687815581911,False,False
TRX/USDT:USDT,15m,2024-08-25 01:30,2024-08-25 02:11,손절,0.156951384,0.15622,0.15804846,False,False,0.15735,0.1574,0.15678,0.15692,0.0006200000000000094,0.2764258064516033,0.23432834188332843,0.6133795653172777,False,False,0.395026781031768,0.8477079072006061,False,False
DOGE/USDT:USDT,15m,2024-08-25 01:34,2024-08-25 02:39,익절,0.11027205,0.10947,0.111475125,False,False,0.11054,0.11054,0.11023,0.11048,0.0003100000000000047,0.13564516129032636,0.05242815285830295,0.33408141637055466,False,False,0.2811229137392519,0.38650956922885765,False,False
LTC/USDT:USDT,1h,2024-08-25 01:33,2024-08-25 02:44,익절,65.74640614168847,65.38,66.29601535422117,False,False,65.79,65.84,65.74,65.8,0.10000000000000853,0.06406141688472097,0.01748371809203818,0.2554374713268638,False,False,0.1520995684304036,0.272921189418902,False,False
LTC/USDT:USDT,1h,2024-08-25 03:45,2024-08-25 03:52,익절,65.6494531254791,65.38,66.05363281369776,True,True,65.68,65.69,65.64,65.66,0.04999999999999716,0.18906250958196943,0.03508263436280332,0.15047839749048955,False,False,0.07616209674196318,0.18556103185329287,False,False
SOL/USDT:USDT,15m,2024-08-25 03:40,2024-08-25 04:00,익절,157.43064152576525,156.888,158.24460381441313,False,False,157.452,157.54,157.388,157.539,0.1519999999999868,0.28053635371876073,0.0785813907350966,0.20152986648140975,False,False,0.09655045455373461,0.2801112572165063,False,False
LTC/USDT:USDT,1h,2024-08-25 03:53,2024-08-25 07:03,손절,65.67106839045341,65.38,66.10767097613353,True,True,65.79,65.83,65.67,65.75,0.1599999999999966,0.006677440333824478,0.0036705822014805015,0.5460284069287136,False,False,0.24363849092373796,0.5496989891301941,False,False
DOGE/USDT:USDT,15m,2024-08-25 06:18,2024-08-25 07:10,손절,0.1100082826776265,0.10947,0.1108157066940664,False,False,0.11015,0.1102,0.10994,0.11013,0.0002600000000000102,0.2626256831788336,0.12685282373860682,0.35616476312941875,False,False,0.23634584021452873,0.4830175868680256,False,False
LINK/USDT:USDT,1h,2024-08-25 07:37,2024-08-25 07:53,익절,11.948627699286998,11.895,12.029069248217496,False,False,11.986,11.986,11.948,11.953,0.038000000000000256,0.016518402289415573,0.011704758834395382,0.6968842820013149,False,False,0.3180281531599466,0.7085890408357103,False,False
LINK/USDT:USDT,15m,2024-08-25 17:28,2024-08-25 20:50,익절,12.091879512005889,12.031,12.18319878001472,False,False,12.105,12.109,12.091,12.104,0.018000000000000682,0.04886177810497247,0.014446765043130956,0.28121920544394724,False,False,0.14886023287056976,0.2956659704870782,False,False
LINK/USDT:USDT,15m,2024-08-25 23:49,2024-08-26 00:07,익절,12.082494461966595,12.031,12.159736154916487,False,False,12.101,12.101,12.075,12.099,0.026000000000001577,0.28824853717675086,0.1455391838341327,0.3593694802639253,False,False,0.21518735292488364,0.504908664098058,False,False
BNB/USDT:USDT,15m,2024-08-25 23:47,2024-08-26 00:51,손절,572.874552,570.9,575.83638,False,False,573.65,573.72,572.82,573.09,0.8999999999999773,0.060613333333272866,0.027627532726382357,0.42817206130809715,False,False,0.15710245757259214,0.4557995940344795,False,False
DOGE/USDT:USDT,15m,2024-08-26 00:51,2024-08-26 02:05,손절,0.109091814,0.10841,0.1101145349999999,False,False,0.10946,0.10947,0.10895,0.109,0.0005199999999999927,0.2727192307692156,0.20799514237019542,0.5546762020140518,False,False,0.4766627127494577,0.7626713443842472,False,False
LINK/USDT:USDT,1h,2024-08-26 02:20,2024-08-26 02:56,익절,11.9683932,11.895,12.078483,False,False,12.005,12.005,11.939,11.956,0.06600000000000072,0.44535151515150195,0.40048941863823184,0.49877645340442034,False,False,0.551452470662484,0.8992658720426522,False,False
XRP/USDT:USDT,4h,2024-08-26 12:34,2024-08-26 13:06,익절,0.5878337479171318,0.5845,0.5928343697928296,False,False,0.5918,0.5919,0.5874,0.5891,0.0044999999999999485,0.09638842602928983,0.1301081929148902,1.2197239215274998,False,False,0.7655225675532877,1.34983211444239,False,False
XRP/USDT:USDT,4h,2024-08-26 14:15,2024-08-26 15:28,익절,0.5875718923433213,0.5845,0.5921797308583032,True,True,0.5887,0.5888,0.5873,0.588,0.0014999999999999458,0.1812615622141773,0.08850972395318076,0.3997886382147362,False,False,0.255287909368457,0.48829836216791694,False,False
BCH/USDT:USDT,15m,2024-08-26 15:15,2024-08-26 15:42,익절,347.809548,346.11,350.35887,False,False,348.64,348.73,347.5,348.34,1.2300000000000182,0.2516650406504081,0.18213548543495559,0.541586351194562,False,False,0.3536418154915109,0.7237218366295175,False,False
SOL/USDT:USDT,15m,2024-08-26 14:23,2024-08-26 15:49,익절,156.3222582,155.21,157.99064549999997,False,False,156.743,157.118,156.26,156.97,0.8580000000000041,0.07256200466200695,0.05597459294973334,0.7154290253827865,False,False,0.5488661754759656,0.7714036183325198,False,False
BCH/USDT:USDT,15m,2024-08-26 16:52,2024-08-26 17:08,익절,347.4925936396494,346.11,349.56648409912344,False,False,348.47,348.47,347.23,347.89,1.240000000000009,0.211769064233359,0.1899282855922593,0.7069368267877423,False,False,0.35684213784593405,0.8968651123800016,False,False
DOT/USDT:USDT,1h,2024-08-26 15:15,2024-08-26 17:40,손절,4.6339266,4.604,4.678816499999999,False,False,4.638,4.641,4.629,4.635,0.012000000000000455,0.410549999999994,0.1646227770612159,0.23635828994942423,False,False,0.2589596477423802,0.4009810670106401,False,False
DOT/USDT:USDT,15m,2024-08-26 17:15,2024-08-26 17:40,손절,4.6229244,4.604,4.651310999999999,False,False,4.631,4.632,4.621,4.632,0.010999999999999233,0.1749454545453904,0.10168882500894137,0.4795713470440441,False,False,0.23794462223953378,0.5812601720529855,False,False
DOT/USDT:USDT,2h,2024-08-26 12:37,2024-08-26 17:46,손절,4.660932,4.591,4.765829999999999,False,False,4.666,4.667,4.658,4.666,0.008999999999999453,0.325777777777741,0.04192644283017081,0.0867700051478578,False,False,0.19309442832462376,0.1286964479780286,False,False
ADA/USDT:USDT,15m,2024-08-26 17:40,2024-08-26 17:46,손절,0.37017402,0.3678,0.3737350499999999,False,False,0.3706,0.3706,0.3699,0.3702,0.0006999999999999784,0.39145714285713484,0.1154244698865168,0.17943404015130313,False,False,0.1891002507415238,0.29485851003781993,False,False
BCH/USDT:USDT,15m,2024-08-26 17:40,2024-08-26 17:46,손절,347.64515189092594,346.11,349.94787972731484,False,False,347.98,348.19,347.16,348.17,1.0299999999999727,0.47102125332614825,0.31602859221526225,0.3549147887545031,False,False,0.2962791209362633,0.6709433809697654,False,False
BCH/USDT:USDT,2h,2024-08-26 15:15,2024-08-26 17:54,손절,347.659518,341.86,356.358795,False,False,348.64,348.73,347.5,348.34,1.2300000000000182,0.12968943089430002,0.027505389240966578,0.18458120140329437,False,False,0.3537944271095774,0.21208659064426094,False,False
DOGE/USDT:USDT,1h,2024-08-26 17:40,2024-08-26 18:08,손절,0.106051206,0.10466,0.1081380149999999,False,False,0.1062,0.10629,0.10568,0.10606,0.0006099999999999994,0.608534426229507,0.266823173563082,0.1716453206786068,False,False,0.5751938360795251,0.4384684942416888,False,False
DOGE/USDT:USDT,15m,2024-08-26 17:53,2024-08-26 18:08,손절,0.105061008,0.10467,0.10564752,False,False,0.10524,0.10524,0.10494,0.10507,0.0002999999999999947,0.4033599999999801,0.3094770439479306,0.45777068499878165,False,False,0.2855483739504905,0.7672477289467122,False,False
ADA/USDT:USDT,1h,2024-08-26 18:08,2024-08-26 18:26,익절,0.3661732199999999,0.364,0.3694330499999999,False,False,0.3676,0.3676,0.3658,0.3664,0.0017999999999999683,0.20734444444439054,0.17173594942063394,0.6565281011587065,False,False,0.491570628786007,0.8282640505793405,False,False
LTC/USDT:USDT,15m,2024-08-26 18:08,2024-08-26 18:26,익절,63.072612,62.73,63.58653,False,False,63.33,63.33,62.89,63.03,0.4399999999999977,0.41502727272727236,0.5329994279242919,0.751252145283869,False,False,0.6976086546090683,1.284251573208161,False,False
ADA/USDT:USDT,2h,2024-08-26 18:08,2024-08-26 18:27,익절,0.36637326,0.364,0.3699331500000001,False,False,0.3676,0.3676,0.3658,0.3664,0.0017999999999999683,0.3184777777777636,0.24154959844263468,0.5169008031147072,False,False,0.49130223095429193,0.7584504015573419,False,False
LINK/USDT:USDT,15m,2024-08-26 17:46,2024-08-26 19:45,손절,12.0564108,11.939,12.232527,False,False,12.087,12.087,12.0,12.013,0.08699999999999974,0.648400000000003,0.480456653050657,0.2605313991557816,False,False,0.721607793921552,0.7409880522064386,False,False
ADA/USDT:USDT,2h,2024-08-26 20:06,2024-08-26 20:44,익절,0.3661606095361702,0.364,0.36940152384042546,True,True,0.3666,0.3669,0.3661,0.3668,0.0008000000000000229,0.07576192021275857,0.02805205436501144,0.342213829686425,False,False,0.21848335925959209,0.37026588405143646,False,False
SOL/USDT:USDT,15m,2024-08-26 21:21,2024-08-26 21:34,익절,156.3222582,155.21,157.99064549999997,False,False,156.813,156.813,156.321,156.439,0.4919999999999902,0.002557317073161053,0.0011312121591868056,0.4412121214300794,False,False,0.3147344502729236,0.4423433335892662,False,False
LTC/USDT:USDT,15m,2024-08-26 21:22,2024-08-26 21:56,익절,63.072612,62.73,63.58653,True,True,63.14,63.17,63.07,63.12,0.10000000000000142,0.026119999999991334,0.007623784339133337,0.2842515732081816,False,False,0.15854742150206402,0.2918753575473149,False,False
ADA/USDT:USDT,2h,2024-08-26 21:22,2024-08-26 22:56,익절,0.3658904862948701,0.364,0.36872621573717523,True,True,0.3662,0.3662,0.3656,0.3657,0.0006000000000000449,0.48414382478347545,0.15365691656075584,0.1637217397289864,False,False,0.16398349300520118,0.31737865628974227,False,False
LTC/USDT:USDT,15m,2024-08-26 23:59,2024-08-27 04:52,익절,63.01154011392785,62.73,63.43385028481963,False,False,63.03,63.04,62.97,62.97,0.07000000000000028,0.5934301989693048,0.14754598678075564,0.10108643374152292,False,False,0.11109076190398928,0.24863242052227855,False,False
DOGE/USDT:USDT,15m,2024-08-27 09:40,2024-08-27 09:48,손절,0.104890974,0.10438,0.105657435,False,False,0.10492,0.10493,0.1048,0.10486,0.00012999999999999123,0.6997999999999985,0.17804036996010392,0.07637570600460643,False,False,0.12393821416892481,0.25441607596471033,False,False
DOGE/USDT:USDT,2h,2024-08-26 17:40,2024-08-27 10:06,손절,0.105961188,0.10392,0.10902297,False,False,0.1062,0.10629,0.10568,0.10606,0.0006099999999999994,0.4609639344262327,0.13775703168938958,0.1610885425546289,False,False,0.5756824847981126,0.2988455742440185,False,False
ETH/USDT:USDT,15m,2024-08-27 10:34,2024-08-27 11:01,손절,2639.217738,2630.54,2652.234345,False,False,2640.86,2641.43,2635.66,2640.31,5.769999999999982,0.6165923743500837,0.40998449135016846,0.2549353299212358,False,False,0.21862538724722616,0.6649198212714043,False,False
SOL/USDT:USDT,15m,2024-08-27 11:01,2024-08-27 11:05,익절,153.3986736,152.916,154.122684,False,False,153.459,153.845,153.23,153.749,0.6150000000000091,0.27426601626016717,0.34945685863077225,0.9246961093376671,False,False,0.40091611326684196,1.2741529679684394,False,False
ETH/USDT:USDT,15m,2024-08-27 11:01,2024-08-27 12:06,손절,2624.77485,2614.72,2639.8571249999995,False,False,2632.84,2632.84,2620.44,2628.55,12.400000000000091,0.34958467741933075,0.4311203051263558,0.8021153970472327,False,False,0.4724214726455525,1.2332357021735885,False,False
