threshold_atr,lens,barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,default,-1,584.0,359.0,0.7268306666719949,0.0938616130788444,0.4986072423398329,0.003,0.3333333333333333,0.1758768831074941,1.4210483240307377,-1.062376938699509,0.0568683355195775,0.422747334207831,0.0758599081320018,1.2954597978799145,0.1727019498607242,0.0095762697361276,0.0102739726027397
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,filter_bot3,-1,305.0,229.0,0.7292794681699405,0.0729663392314131,0.5414847161572053,0.003,0.3333333333333333,0.2679599786904968,1.4090813443921368,-1.0796500150904875,0.0719341082670485,0.4287736433068194,0.1127110728503858,1.5181364682709817,0.2489082969432314,0.0093853657919322,0.0163934426229508
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,0,305.0,221.0,0.2102178741591951,0.0967814063693828,0.4751131221719457,0.003,0.3333333333333333,0.1165048403760003,1.4176920342336223,-1.0612939126847782,0.057167499029014,0.4228669996116056,0.05224612256034,1.1554392697561666,0.167420814479638,0.0095465213061651,0.0163934426229508
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,1,305.0,231.0,0.2474825313691641,0.1355761012779646,0.4761904761904761,0.003,0.3333333333333333,0.1196837596275417,1.41675272543304,-1.059469845650184,0.0568683355195775,0.422747334207831,0.0534431419826451,1.184294917333003,0.1904761904761904,0.009579341160112,0.0163934426229508
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,2,305.0,233.0,0.3794930002988689,0.0981293588256486,0.4892703862660944,0.003,0.3333333333333333,0.1557314481455302,1.4253515184404155,-1.060543241044528,0.0546188355195786,0.4218475342078315,0.0674228520582629,1.2675599363070291,0.1416309012875536,0.0096389372498191,0.0032786885245901
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,3,305.0,232.0,0.4013873981543136,0.0982158900271221,0.4913793103448275,0.003,0.3333333333333333,0.1599467491825781,1.4264007416860485,-1.0635765995072155,0.0547750635838771,0.4219100254335508,0.0694692849112767,1.2714628827756969,0.1637931034482758,0.0096006502095516,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,4,305.0,228.0,0.4315977432242313,0.0807125057874387,0.5043859649122807,0.003,0.3333333333333333,0.1900404893748144,1.4198510364151666,-1.0615366160202342,0.0570855824600691,0.4228342329840276,0.081551731928253,1.305378611118544,0.1710526315789473,0.0095784095616949,0.0098360655737704
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,5,305.0,224.0,0.2793792895681714,0.1279441778006059,0.4821428571428571,0.003,0.3333333333333333,0.1374997906163336,1.421300499899856,-1.057762938716601,0.0547927178501153,0.4219170871400461,0.060225770002811,1.2016808782081283,0.1383928571428571,0.0096575283362163,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,6,305.0,217.0,0.1446633470541221,0.1519624834956637,0.4654377880184331,0.003,0.3333333333333333,0.0930340718740824,1.4174927849990022,-1.060158428346753,0.0560798660155969,0.4224319464062388,0.0430058416121943,1.113049452298316,0.1658986175115207,0.0095411295073048,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,7,305.0,221.0,0.61213718819699,0.0847883653867393,0.5248868778280543,0.003,0.3333333333333333,0.2431978590124493,1.4224507561891049,-1.0595958178684268,0.0545795835893637,0.4218318334357455,0.1030550443923088,1.427369363526603,0.1855203619909502,0.0095825584043539,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,8,305.0,228.0,0.4800229690062855,0.0861871845300496,0.5087719298245614,0.003,0.3333333333333333,0.1990647145253643,1.4197009379817211,-1.0651656597687194,0.0562722831413498,0.4225089132565399,0.0862630165680214,1.3256373548203368,0.1885964912280701,0.0095079975597737,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,9,305.0,231.0,0.3097731714385418,0.1009026951352389,0.4805194805194805,0.003,0.3333333333333333,0.1361923404308181,1.4280779236530623,-1.058801824049758,0.0545795835893637,0.4218318334357455,0.058687647083735,1.2039659428246328,0.1168831168831168,0.0096819997109881,0.0163934426229508
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,10,305.0,230.0,0.1278940082478015,0.1970932459592176,0.4565217391304347,0.003,0.3333333333333333,0.0738810776151308,1.4234171414426529,-1.0597292159999876,0.0542820273472781,0.4217128109389113,0.0348089281915234,1.0925187415688271,0.1478260869565217,0.0096269201360377,0.0098360655737704
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,11,305.0,227.0,0.2135028976735724,0.0987208934200243,0.4713656387665198,0.003,0.3333333333333333,0.1095694007280698,1.4225543716475515,-1.061175531675135,0.0546188355195786,0.4218475342078315,0.0495181045586883,1.1583888563811244,0.1497797356828193,0.0096038944096615,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,12,305.0,234.0,0.1766024394361648,0.1314100373405093,0.4615384615384615,0.003,0.3333333333333333,0.0862521761627306,1.4250521625970949,-1.0612906693524389,0.0546911934219623,0.4218764773687849,0.0396619841696766,1.1197135875207729,0.1538461538461538,0.0096219935094552,0.0098360655737704
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,13,305.0,228.0,0.3017145206643006,0.0945574445091753,0.4868421052631579,0.003,0.3333333333333333,0.1449987649393227,1.4173200137257829,-1.0620752403196267,0.0575633984642496,0.4230253593856998,0.063816745877458,1.2072646043119295,0.1929824561403508,0.0095769437231855,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,14,305.0,222.0,0.2196973122251958,0.1357045966850966,0.4684684684684684,0.003,0.3333333333333333,0.1022264085199207,1.4257230314683562,-1.0642451913668358,0.0545992095544711,0.4218396838217885,0.0466287846466799,1.1562404035113607,0.1576576576576576,0.0096187590712546,0.0065573770491803
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,15,305.0,221.0,0.1760038303893712,0.1145774019794165,0.4705882352941176,0.003,0.3333333333333333,0.1027633342155897,1.4159268355597368,-1.064493111423652,0.059854012402105,0.4239416049608421,0.0466466303332755,1.131007518836763,0.1900452488687782,0.0095350035696545,0.0098360655737704
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,16,305.0,223.0,0.2378890086441717,0.1040944512514412,0.4753363228699551,0.003,0.3333333333333333,0.1204747406491181,1.4209956379610578,-1.0577749611890497,0.0552301609381946,0.4220920643752778,0.0532442584946772,1.1778615708679296,0.1569506726457399,0.0096245251928763,0.0065573770491803
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,17,305.0,223.0,0.3317844760246811,0.094716810164583,0.4932735426008968,0.003,0.3333333333333333,0.1628721364880493,1.4171043118914877,-1.0580618395683952,0.0556572367374865,0.4222628946949946,0.0710106479059022,1.238940338611547,0.1838565022421524,0.0095696305349705,0.0131147540983606
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,18,305.0,232.0,0.1252785158337004,0.1405717524210694,0.4568965517241379,0.003,0.3333333333333333,0.0758267541255173,1.4231208763569223,-1.0576111582278866,0.0540132861285338,0.4216053144514135,0.0352912372727244,1.0904538649627458,0.146551724137931,0.0096706531856077,0.0065573770491803
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,19,305.0,225.0,0.1592434147029318,0.1164653341399267,0.4622222222222222,0.003,0.3333333333333333,0.0843842768908613,1.4208218882410546,-1.0642893725340985,0.0570382908116618,0.4228153163246647,0.0394069058975574,1.113209571707399,0.1822222222222222,0.0095560824304795,0.0098360655737704
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,is,matched_random,-1,305.0,226.55,0.2782882468155888,0.1144556068253157,0.4800575740548691,0.003,0.3333333333333333,0.1307072566749911,1.421355361491137,-1.0609325587657152,0.0557183500811713,0.4222873400324685,0.0577702340224006,1.1970718833624427,0.1645691773213723,0.0095959739384581,0.011311475409836
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,default,-1,584.0,379.0,0.2078973613267997,0.1482271559968196,0.445910290237467,0.003,0.3333333333333333,0.0575375824452591,1.444092319536268,-1.0583088488327437,0.0519495803006454,0.4207798321202581,0.0251304581172088,1.0766578946092256,0.0527704485488126,0.0099205952359403,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,filter_bot3,-1,305.0,212.0,0.0310741469089729,0.1681925328010311,0.4292452830188679,0.003,0.3333333333333333,0.0203850648649443,1.4507563505562957,-1.0553487119773115,0.0479872464868756,0.4191948985947502,0.0100503844241177,1.0217356678653038,0.0377358490566037,0.0099482702714714,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,0,305.0,234.0,-0.0427811020520302,0.2290803674467791,0.4188034188034188,0.003,0.3333333333333333,-0.012232951017605,1.4424060196139965,-1.0604286798550826,0.0535860082185771,0.4214344032874308,-0.002630984484012,0.9731160086380868,0.0683760683760683,0.0098855189143458,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,1,305.0,241.0,-0.0305271796456676,0.1370468582592246,0.4190871369294606,0.003,0.3333333333333333,-0.0100339405020285,1.4428047023815085,-1.0581532471537232,0.0534332949505391,0.4213733179802156,-0.002286181050755,0.9790209275753478,0.0414937759336099,0.0099379610658833,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,2,305.0,238.0,0.1860551786069268,0.1217249634831995,0.453781512605042,0.003,0.3333333333333333,0.0767243861449471,1.4443276181903624,-1.0594382989389362,0.0520817600259802,0.4208327040103921,0.0329488085946499,1.1201550073545734,0.0504201680672268,0.009925215451313,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,3,305.0,239.0,0.0794147453083576,0.1439568162837247,0.4393305439330544,0.003,0.3333333333333333,0.0417403850003184,1.4443440123811688,-1.0573146961563182,0.0517176413922744,0.4206870565569097,0.0186434873761446,1.0502589520317864,0.0418410041841004,0.0099312124092309,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,4,305.0,240.0,0.0424153318617352,0.1460655414521992,0.4333333333333333,0.003,0.3333333333333333,0.0261069586730008,1.4431221383927932,-1.0574928846421343,0.0526522098849159,0.4210608839539664,0.0122724493793669,1.026831374410468,0.05,0.0099093904311599,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,5,305.0,239.0,-0.0419548162342969,0.2042679526935016,0.4184100418410041,0.003,0.3333333333333333,-0.0111061085780216,1.4453820082361006,-1.0589392861421385,0.0522907578015346,0.4209163031206138,-0.0025062612796096,0.9725143067726284,0.0460251046025104,0.0099247241005891,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,6,305.0,231.0,-0.2014120550564189,0.2595253470349413,0.3852813852813853,0.003,0.3333333333333333,-0.0935248874899786,1.4459606229589337,-1.0584136933347197,0.0514164596147129,0.4205665838458852,-0.0352851985644999,0.8556480045127045,0.0562770562770562,0.0099342005046175,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,7,305.0,230.0,0.1589456399097122,0.0787974069990996,0.4521739130434782,0.003,0.3333333333333333,0.0729195876465486,1.4437585455287634,-1.058566536319724,0.0514729200020958,0.4205891680008383,0.0315847450426399,1.1027183075126117,0.0565217391304347,0.0099061332018209,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,8,305.0,240.0,0.121901509153183,0.1441014771151766,0.4458333333333333,0.003,0.3333333333333333,0.0566620764486247,1.4428095888454069,-1.0585092305172077,0.0524833762268485,0.4209933504907394,0.0248399828425939,1.0740137994967052,0.0541666666666666,0.0099040555497313,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,9,305.0,243.0,0.0701860980282297,0.1672433129760509,0.4362139917695473,0.003,0.3333333333333333,0.0342491915160099,1.4461021624635817,-1.0581333991441553,0.0516369522484887,0.4206547808993955,0.0155592108701518,1.0423481026538728,0.0576131687242798,0.009914550765354,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,10,305.0,245.0,-0.0835485395258721,0.2029584608030702,0.4122448979591837,0.003,0.3333333333333333,-0.0277700981058009,1.4426356247607346,-1.059096334283024,0.0519495803006454,0.4207798321202581,-0.0085349341610744,0.9456186977414176,0.0653061224489796,0.0098974181605985,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,11,305.0,233.0,-0.0817614385335829,0.1769980050966704,0.4120171673819742,0.003,0.3333333333333333,-0.0276143863045786,1.442498028267735,-1.0577661512603604,0.0521166763503888,0.4208466705401555,-0.0088295031581813,0.9439952147313598,0.0600858369098712,0.0099046054678816,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,12,305.0,247.0,-0.0778850801739792,0.2039507485799082,0.4129554655870445,0.003,0.3333333333333333,-0.0261812120168673,1.4438018574700209,-1.0602382677938509,0.0534235946751238,0.4213694378700495,-0.008413972283005,0.951449375357132,0.0728744939271255,0.0098996157656813,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,13,305.0,239.0,-0.1529877465528952,0.2659850584040353,0.3974895397489539,0.003,0.3333333333333333,-0.0643520873374628,1.4445451853519538,-1.0598051491811753,0.0542649180262889,0.4217059672105155,-0.0242164274615616,0.90370940965378,0.0502092050209205,0.009937042030855,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,14,305.0,233.0,-0.0546745226336632,0.1885336337798804,0.4163090128755364,0.003,0.3333333333333333,-0.0161225990440512,1.4438528243590418,-1.0574285995594923,0.0517176413922744,0.4206870565569097,-0.0043780436813732,0.9631868585705804,0.0600858369098712,0.0099091424042223,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,15,305.0,230.0,-0.0691982138009387,0.1718523312383231,0.4130434782608695,0.003,0.3333333333333333,-0.0268238661412714,1.4431965258188624,-1.061282660483588,0.0534157652879244,0.4213663061151697,-0.0083228278543001,0.9525572477315676,0.0695652173913043,0.009884016272849,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,16,305.0,229.0,0.0126821493970532,0.1231422092042747,0.4279475982532751,0.003,0.3333333333333333,0.0132610580350552,1.4430102584696378,-1.0563223132824189,0.0515137956710465,0.4206055182684186,0.0073420799848564,1.0089451742896502,0.0436681222707423,0.0099280540099043,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,17,305.0,230.0,-0.0004015253932273,0.2086285278279137,0.4260869565217391,0.003,0.3333333333333333,0.0086297174188182,1.4458790098381276,-1.058418999680366,0.0500188577406788,0.4200075430962715,0.0060794134254675,0.9997412025868444,0.0565217391304347,0.0099073176923311,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,18,305.0,239.0,0.0049733386905054,0.1656370307253563,0.4267782426778242,0.003,0.3333333333333333,0.0107334928940285,1.4457100524221538,-1.0576432156597582,0.0515137956710465,0.4206055182684186,0.0061727244094056,1.003184487175345,0.0460251046025104,0.0099350400431018,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,19,305.0,230.0,-0.154157904869344,0.2340689369440189,0.3956521739130434,0.003,0.3333333333333333,-0.0694161712493243,1.4434406801082196,-1.0598476350877164,0.0519482542656643,0.4207793017062657,-0.0251271277932222,0.8928129755542551,0.0608695652173913,0.0099204439547906,0.0
1.6,pen_5bp,atr,LINK/USDT:USDT,1h,is,matched_random,-1,305.0,236.5,-0.0157358066758106,0.1786782493173674,0.4221386572026251,0.003,0.3333333333333333,-0.0022075727004819,1.4439793732929551,-1.0586619639237944,0.0522327129873524,0.420893085194941,0.0012455720076841,0.9880912717175356,0.0553972997895552,0.0099147829098131,0.0
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,default,-1,261.0,167.0,0.0323442022724544,0.1705854495193494,0.4431137724550898,0.003,0.3333333333333333,0.0221490142957183,1.4112168275467274,-1.0831307510868051,0.0714216175980276,0.428568647039211,0.0145451254158787,1.034581091225272,0.2215568862275449,0.0093124355239918,0.0153256704980842
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,filter_bot3,-1,151.0,119.0,-0.0008253370695567,0.1149429373171088,0.4369747899159664,0.003,0.3333333333333333,-0.0105125449994426,1.3976688525954977,-1.1034294505955156,0.08315031251597,0.433260125006388,0.0037146649095783,0.9987542807785356,0.3193277310924369,0.0089908694738065,0.0198675496688741
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,0,151.0,107.0,0.0119402688421807,0.1417584561020609,0.4392523364485981,0.003,0.3333333333333333,0.0173573889494148,1.4156283676695836,-1.0779548777147174,0.0655186765026642,0.4262074706010657,0.0130448658475323,1.020241832642501,0.2149532710280373,0.0094233943055529,0.0132450331125827
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,1,151.0,112.0,-0.0448545917866598,0.1562859722992366,0.4107142857142857,0.003,0.3333333333333333,-0.0555988773965947,1.4198278223743792,-1.0839265772369706,0.070494955477201,0.4281979821908804,-0.0174836964765947,0.9300059248823784,0.2053571428571428,0.0094152056685786,0.0198675496688741
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,2,151.0,106.0,-0.0011772710265053,0.1059419596933845,0.4339622641509434,0.003,0.3333333333333333,-0.0018810273914589,1.4070110624236662,-1.082031629583055,0.0717881292305681,0.4287152516922273,0.0052470124587161,0.9980437122593172,0.2452830188679245,0.0092547882606225,0.0132450331125827
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,3,151.0,114.0,0.0699918150614639,0.0927998569725489,0.4473684210526316,0.003,0.3333333333333333,0.0305032030699085,1.4184729167083203,-1.0930913270183296,0.0743085883826088,0.4297234353530436,0.017644985699588,1.1113699243877255,0.2368421052631578,0.0092895178763089,0.0132450331125827
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,4,151.0,112.0,0.0678858179182745,0.0884046156774453,0.4553571428571428,0.003,0.3333333333333333,0.0527876233188586,1.4151494150915835,-1.0862361698026,0.0734529810305879,0.4293811924122351,0.0259759504449076,1.105170443714223,0.2053571428571428,0.0093893041783703,0.0264900662251655
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,5,151.0,115.0,0.053002297376804,0.1087959381139869,0.4521739130434782,0.003,0.3333333333333333,0.046848688917757,1.412996460424715,-1.0807653447070336,0.0725119805164629,0.4290047922065851,0.023169120836893,1.0809631951770111,0.2,0.009384233334955,0.0132450331125827
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,6,151.0,113.0,0.0077528720627955,0.0963199025874842,0.4336283185840708,0.003,0.3333333333333333,-0.0043884255423899,1.410466600821699,-1.0876368051023957,0.0746425033575671,0.4298570013430268,0.0037713172410439,1.0120524687829549,0.2212389380530973,0.0093273495947555,0.0198675496688741
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,7,151.0,108.0,0.1112300700675208,0.1012000140340599,0.4722222222222222,0.003,0.3333333333333333,0.1014034711903745,1.4196340737505009,-1.078066015310791,0.0708087099449452,0.4283234839779781,0.0438987382442441,1.190315340847347,0.1944444444444444,0.0095059196013855,0.0132450331125827
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,8,151.0,111.0,0.123274789325942,0.1028088203160508,0.4684684684684684,0.003,0.3333333333333333,0.0862479192106376,1.4163121812666155,-1.0860121083641223,0.0739426682107506,0.4295770672843003,0.0388914011841681,1.1990622055771856,0.1801801801801801,0.0094326524356237,0.0066225165562913
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,9,151.0,104.0,-0.0086119074329555,0.1367497005147123,0.4326923076923077,0.003,0.3333333333333333,-0.0042357698692804,1.40772430780015,-1.0811544731764733,0.0670302471027972,0.4268120988411189,0.0058802088511887,0.9853285641585828,0.2211538461538461,0.0092925372250521,0.0066225165562913
1.6,pen_5bp,zone,LINK/USDT:USDT,1h,oos,matched_random,10,151.0,102.0,-0.1286527312957916,0.1849376727987244,0.3823529411764705,0.003,0.3333333333333333,-0.1239984842644416,1.412040581158741,-1.0748798104787929,0.0648729907927696,0.4259491963171078,-0.0435962551406373,0.7798474604612301,0.196078431372549,0.0094425814046106,0.0198675496688741
