arm,guard,multiple,segment,adopted_point,num_cells,num_symbols,num_trades,win_rate,mean_net_r,mean_gross_r,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,clamp_rate,mean_effective_risk,liquidation_events,guard_cut,guard_kept,symbols_below_gate,min_symbol_trades
1_봉마감,0.003,2.0,oos_warm,False,48,12,5921,0.3311940550582672,-0.14820068353545926,-0.08215878674967103,-6.772037487391834,6.473882927739585,-1.0460549816825853,25,125.51426142899209,125.51426142899209,1.0,0.08728088681464696,5041,727,49669,0,412
1_봉마감,0.003,2.0,oos,False,48,12,6011,0.3295624688071868,-0.15520933966860212,-0.08841776335478384,-7.331043804038809,6.509238170616258,-1.1262521990871854,23,225.11866912199434,225.11866912199434,1.0,0.14572754203230717,5169,727,49669,0,411
1_봉마감,0.004,2.0,full,False,48,12,17538,0.3267191241874786,-0.13552388412015168,-0.07876121814250292,-19.354463348305224,14.853879718764405,-1.3029904452407395,33,3.187721331246157,3.187721331246157,1.0,0.020246584275674186,15268,1787,48609,0,1292
1_봉마감,0.004,2.0,is,False,48,12,11783,0.32470508359500977,-0.13374020243955875,-0.07961426504869572,-12.723612895189662,9.885044564204417,-1.2871578688946157,33,3.187721331246157,3.187721331246157,1.0,0.020246584275674186,9513,1787,48609,0,854
1_봉마감,0.004,2.0,oos_warm,False,48,12,5774,0.3314859715968133,-0.1388267206214694,-0.07679271208682797,-6.623013947582805,6.307910860192602,-1.0499536366911473,25,42.36144273009597,42.36144273009597,1.0,0.09981065370827442,4849,1787,48609,0,356
1_봉마감,0.004,2.0,oos,False,48,12,5855,0.3299743808710504,-0.1455462856145965,-0.08276591990379621,-7.187017152063482,6.335021219419914,-1.1344898309151337,23,76.48810043056557,76.48810043056557,1.0,0.09946539436940788,4962,1787,48609,0,358
1_봉마감,0.005,2.0,full,False,48,12,17121,0.3250978330704982,-0.13378422231815168,-0.07987303291626227,-19.12464500483684,14.851454237300185,-1.287728777213232,33,4.276238350705092,4.276238350705092,1.0,0.022649525526843985,14873,3341,47055,0,1184
1_봉마감,0.005,2.0,is,False,48,12,11587,0.32363856045568307,-0.132142961565359,-0.08013756351712098,-12.678611405471019,9.942380694582855,-1.2752088051083188,33,4.276238350705092,4.276238350705092,1.0,0.022649525526843985,9339,3341,47055,0,848
1_봉마감,0.005,2.0,oos_warm,False,48,12,5557,0.32877451862515744,-0.13707637888981486,-0.07928324166133989,-6.45324224460412,6.269176780182287,-1.0293603882735751,25,405.7839608951655,405.7839608951655,1.0,0.10976239647256926,4635,3341,47055,0,288
1_봉마감,0.005,2.0,oos,False,48,12,5644,0.32636428065201983,-0.14645395700858593,-0.08781628796090184,-7.031370701619439,6.2926217306857435,-1.1173992339840186,23,96.82774681505951,96.82774681505951,1.0,0.06963861162363538,4787,3341,47055,0,290
1_봉마감,0.003,2.5,full,False,48,12,15983,0.2824250766439342,-0.13548199655443258,-0.07525278894738098,-17.042106504876188,7.36266133515601,-2.3146666305975185,34,1150.3868988739118,1150.3868988739118,1.0,0.042560287632372976,12547,727,49669,0,1174
1_봉마감,0.003,2.5,is,False,48,12,10750,0.28362790697674417,-0.12251580760799416,-0.06533729577801813,-10.278903879818884,4.705770800625674,-2.184318853449516,34,1150.3868988739118,1150.3868988739118,1.0,0.042560287632372976,7314,727,49669,0,763
1_봉마감,0.003,2.5,oos_warm,False,48,12,5260,0.2807984790874525,-0.16184389991716447,-0.0955502224947723,-6.801911638525609,6.546868205152206,-1.0389565553149047,27,16.687949665219147,16.687949665219147,1.0,0.03824036479600777,3953,727,49669,0,371
1_봉마감,0.003,2.5,oos,False,48,12,5391,0.27824151363383415,-0.1720648692800796,-0.1049187123985954,-7.185806201113334,6.40207603803644,-1.1224181278729812,24,82.34934801956383,82.34934801956383,1.0,0.05544718890364219,4268,727,49669,0,368
