symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,sym
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689435000000,1784107800000,105193,460,0.4673913043478261,0.02083618402033,0.2226825278287672,1.7727514417695882,1.0093748602919264,0.1684782608695652,0.2351485148514851,2424,570,1.0,SOL
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689435000000,1784107800000,105193,483,0.4554865424430642,-0.0267018036120809,0.2509430406552009,-0.089291489045253,0.9893568375256117,0.1387163561076604,0.2442244224422442,2424,592,1.0,SOL
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689435000000,1784107800000,105193,469,0.4669509594882729,0.0968119756295462,0.2392800210625798,4.541289251950912,1.0421075362372878,0.1673773987206823,0.2347359735973597,2424,569,1.0,SOL
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689435000000,1784107800000,105193,464,0.4676724137931034,0.138501533260187,0.1849883548954741,6.1724134107832525,1.056239762830771,0.1691810344827586,0.2301980198019802,2424,558,1.0,SOL
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689435000000,1784107800000,105193,476,0.4663865546218487,0.0467592767252395,0.228599285785499,2.731032527554633,1.0194049998040715,0.1659663865546218,0.238036303630363,2424,577,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,baseline,0,1689435000000,1752549300000,70128,610,0.5147540983606558,0.8458666750634642,0.1024057784224972,19.400852868732517,1.2023333307753516,0.2868852459016393,0.5018610421836228,1612,809,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp,0,1689435000000,1752549300000,70128,572,0.4737762237762238,0.2552135384598308,0.1515565574129196,8.176985334562497,1.0761691891996656,0.1844405594405594,0.4665012406947891,1612,752,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689435000000,1752549300000,70128,296,0.4493243243243243,-0.0442096754394548,0.1862427447417072,-1.789570890006448,0.9714912970908204,0.1233108108108108,0.2289081885856079,1612,369,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689435000000,1752549300000,70128,318,0.4591194968553459,0.0162322769644175,0.1733561142098341,1.879637902911346,1.0094604930477389,0.1477987421383647,0.2394540942928039,1612,386,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689435000000,1752549300000,70128,309,0.4336569579288026,-0.0970281372242554,0.2307871767142329,-4.935145004650476,0.9411452377362248,0.0841423948220064,0.2326302729528536,1612,375,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689435000000,1752549300000,70128,308,0.4577922077922078,0.0617973527486257,0.1849883548954741,4.511110942894124,1.0363885051338548,0.1444805194805195,0.2301488833746898,1612,371,1.0,SOL
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689435000000,1752549300000,70128,309,0.459546925566343,0.0239489392796944,0.2077876621165449,2.3525660225497487,1.0145591725856715,0.1488673139158576,0.2351116625310173,1612,379,1.0,SOL
