universe,scope,arm,leverage_mode,multiple,segment,exclude_symbol,num_cells,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_open_notional_ratio,liquidation_events,clamped_entries,skipped_cell_busy,skipped_notional,skipped_sizing
nine,both,book,cap_only,3.0,is,XRP,16,5876,0.5839006126616746,183423.62859476404,0.1870130949583807,6.0,0.05944430235600949,3.0000000000000004,0.0,4341.0,1123.0,103.0,1979.0
nine,both,book,cap_only,5.0,is,XRP,16,5958,0.5837529372272575,238936.90473565715,0.18974491402479968,7.0,0.06758773620943771,5.0,0.0,4363.0,1138.0,4.0,1981.0
nine,both,isolated,,1.0,oos_warm,,18,3337,0.5434582124554497,0.27677447440937447,0.05925932652193355,,,,,,,,
nine,both,book,combined,1.0,oos_warm,,18,2301,0.546284224250326,9.282397584588585,0.10606669767859239,3.0,0.026094141484681605,1.0000000000000002,0.0,2050.0,444.0,1640.0,1381.0
nine,both,book,combined,2.0,oos_warm,,18,2316,0.5444732297063903,87.09932755075306,0.21307665922079227,3.0,0.05218828296936321,2.0000000000000004,0.0,2063.0,443.0,1626.0,1381.0
nine,both,book,combined,3.0,oos_warm,,18,2318,0.5448662640207075,665.3173750645069,0.2901413696640933,3.0,0.0782824244540448,3.000000000000001,0.0,2065.0,441.0,1619.0,1388.0
nine,both,book,combined,5.0,oos_warm,,18,2315,0.5460043196544276,27628.211572901768,0.441073484792463,3.0,0.13047070742340805,5.000000000000001,0.0,2063.0,446.0,1620.0,1385.0
nine,both,book,cap_only,1.0,oos_warm,,18,2301,0.546284224250326,9.282397584588585,0.10606669767859239,3.0,0.026094141484681605,1.0000000000000002,0.0,2050.0,444.0,1640.0,1381.0
nine,both,book,cap_only,2.0,oos_warm,,18,3062,0.5460483344219464,19.912978834593662,0.15939948574468496,5.0,0.04,2.0000000000000004,0.0,2683.0,612.0,416.0,1676.0
nine,both,book,cap_only,3.0,oos_warm,,18,3267,0.5494337312519131,37.507444798306175,0.1460181622644728,5.0,0.04428210343314343,3.0000000000000004,0.0,2828.0,652.0,113.0,1734.0
nine,both,book,cap_only,5.0,oos_warm,,18,3331,0.5508856199339538,53.049128889417844,0.14251021486580168,6.0,0.05654358284023281,5.0,0.0,2865.0,666.0,7.0,1762.0
nine,both,isolated,,1.0,oos_warm,BNB,16,3072,0.5465851962659116,0.30031102081715016,0.05859909638250316,,,,,,,,
nine,both,book,combined,1.0,oos_warm,BNB,16,2173,0.548550391164289,7.904668284476506,0.10712880079604221,3.0,0.0260941414846816,1.0000000000000002,0.0,1929.0,430.0,1408.0,1205.0
nine,both,book,combined,2.0,oos_warm,BNB,16,2175,0.5498850574712644,67.02083805092643,0.20440370752259143,3.0,0.0521882829693632,2.0000000000000004,0.0,1931.0,431.0,1400.0,1210.0
nine,both,book,combined,3.0,oos_warm,BNB,16,2170,0.5483870967741935,450.1177412036816,0.29253090892710604,3.0,0.0782824244540448,3.000000000000001,0.0,1926.0,424.0,1422.0,1200.0
nine,both,book,combined,5.0,oos_warm,BNB,16,2191,0.5499771793701507,13705.43964475715,0.44403174413133595,3.0,0.13047070742340802,5.000000000000002,0.0,1948.0,431.0,1386.0,1208.0
nine,both,book,cap_only,1.0,oos_warm,BNB,16,2173,0.548550391164289,7.904668284476506,0.10712880079604221,3.0,0.0260941414846816,1.0000000000000002,0.0,1929.0,430.0,1408.0,1205.0
nine,both,book,cap_only,2.0,oos_warm,BNB,16,2842,0.5492610837438424,19.187370932244455,0.15188887103211748,4.0,0.04,2.0000000000000004,0.0,2477.0,580.0,349.0,1445.0
nine,both,book,cap_only,3.0,oos_warm,BNB,16,3016,0.5520557029177718,34.72608306689221,0.1394287826081893,5.0,0.04162707489600719,3.0000000000000004,0.0,2597.0,612.0,82.0,1506.0
nine,both,book,cap_only,5.0,oos_warm,BNB,16,3068,0.553129074315515,44.65974947627685,0.13709767679850796,6.0,0.054875296152215564,5.000000000000001,0.0,2629.0,623.0,5.0,1520.0
nine,both,isolated,,1.0,oos_warm,BTC,16,3078,0.5474283524336114,0.3045519875994277,0.05862008352186797,,,,,,,,
nine,both,book,combined,1.0,oos_warm,BTC,16,2230,0.5502242152466368,9.981789984385326,0.09184753239166549,3.0,0.026571482550877712,1.0000000000000002,0.0,1965.0,433.0,1292.0,1179.0
nine,both,book,combined,2.0,oos_warm,BTC,16,2222,0.5477047704770477,102.42376535886899,0.17888955075017954,3.0,0.052380266565652825,2.0000000000000004,0.0,1957.0,437.0,1313.0,1162.0
nine,both,book,combined,3.0,oos_warm,BTC,16,2233,0.54858934169279,871.1944965237283,0.2608672792492366,3.0,0.07828242445404482,3.000000000000001,0.0,1967.0,442.0,1289.0,1170.0
nine,both,book,combined,5.0,oos_warm,BTC,16,2229,0.5509196949304621,37139.72687268488,0.4090248605199529,3.0,0.13047070742340805,5.000000000000001,0.0,1965.0,437.0,1308.0,1160.0
nine,both,book,cap_only,1.0,oos_warm,BTC,16,2230,0.5502242152466368,9.981789984385326,0.09184753239166549,3.0,0.026571482550877712,1.0000000000000002,0.0,1965.0,433.0,1292.0,1179.0
nine,both,book,cap_only,2.0,oos_warm,BTC,16,2861,0.5508563439356868,22.35791811769376,0.1301608435262245,4.0,0.04000000000000001,2.0000000000000004,0.0,2475.0,574.0,307.0,1392.0
nine,both,book,cap_only,3.0,oos_warm,BTC,16,3034,0.5547132498352011,40.10868308968875,0.1338909133970627,5.0,0.04438159267169931,3.0000000000000004,0.0,2598.0,605.0,70.0,1425.0
nine,both,book,cap_only,5.0,oos_warm,BTC,16,3073,0.5541815815164335,47.8110707695678,0.1286791102297482,6.0,0.05676608832788302,5.0,0.0,2620.0,615.0,6.0,1440.0
nine,both,isolated,,1.0,oos_warm,DOGE,16,2862,0.5448152721526265,0.26470597514028094,0.059004216834683765,,,,,,,,
nine,both,book,combined,1.0,oos_warm,DOGE,16,2042,0.5416258570029383,6.415826487591054,0.1134725674659387,3.0,0.0234703824733244,1.0000000000000002,0.0,1833.0,387.0,1328.0,1355.0
nine,both,book,combined,2.0,oos_warm,DOGE,16,2027,0.5426739023186976,48.430518953815955,0.21566993825584954,3.0,0.04691810590884438,2.0000000000000004,0.0,1818.0,382.0,1345.0,1358.0
nine,both,book,combined,3.0,oos_warm,DOGE,16,2044,0.541095890410959,283.3924554310825,0.3075060378019022,3.0,0.07034327296106006,3.000000000000001,0.0,1835.0,384.0,1325.0,1359.0
nine,both,book,combined,5.0,oos_warm,DOGE,16,2049,0.5451439726695949,7017.662200053918,0.463507555430054,3.0,0.11712634544247569,5.000000000000001,0.0,1840.0,386.0,1325.0,1352.0
nine,both,book,cap_only,1.0,oos_warm,DOGE,16,2042,0.5416258570029383,6.415826487591054,0.1134725674659387,3.0,0.0234703824733244,1.0000000000000002,0.0,1833.0,387.0,1328.0,1355.0
nine,both,book,cap_only,2.0,oos_warm,DOGE,16,2670,0.549438202247191,12.839168724247152,0.12755915672630913,5.0,0.035868520509013305,2.0000000000000004,0.0,2367.0,518.0,307.0,1617.0
nine,both,book,cap_only,3.0,oos_warm,DOGE,16,2817,0.5502307419240327,22.996999645743788,0.12128711198441253,5.0,0.044282103433143434,3.0000000000000004,0.0,2463.0,555.0,68.0,1672.0
nine,both,book,cap_only,5.0,oos_warm,DOGE,16,2860,0.5513986013986014,29.998196394295448,0.14164655094940445,6.0,0.05654358284023281,5.0,0.0,2492.0,565.0,3.0,1684.0
nine,both,isolated,,1.0,oos_warm,ETH,16,2943,0.5305822708279251,0.25103405509069,0.06138306525187483,,,,,,,,
nine,both,book,combined,1.0,oos_warm,ETH,16,2138,0.5439663236669785,7.291015472721577,0.09427998700428418,3.0,0.025795359165535964,1.0000000000000002,0.0,1894.0,411.0,1305.0,1270.0
nine,both,book,combined,2.0,oos_warm,ETH,16,2136,0.5421348314606742,57.09381608632113,0.18122229007304597,3.0,0.05159071833107192,2.0000000000000004,0.0,1892.0,409.0,1304.0,1275.0
nine,both,book,combined,3.0,oos_warm,ETH,16,2150,0.5409302325581395,393.5291203599857,0.2612232483694669,3.0,0.07738607749660789,3.000000000000001,0.0,1907.0,415.0,1292.0,1267.0
nine,both,book,combined,5.0,oos_warm,ETH,16,2134,0.5445173383317713,10418.975857915213,0.4026511574849955,3.0,0.12897679582767982,5.000000000000001,0.0,1893.0,406.0,1315.0,1269.0
nine,both,book,cap_only,1.0,oos_warm,ETH,16,2138,0.5439663236669785,7.291015472721577,0.09427998700428418,3.0,0.025795359165535964,1.0000000000000002,0.0,1894.0,411.0,1305.0,1270.0
nine,both,book,cap_only,2.0,oos_warm,ETH,16,2751,0.5412577244638314,13.468003962635354,0.1358137219398217,4.0,0.04,2.0000000000000004,0.0,2393.0,539.0,304.0,1530.0
nine,both,book,cap_only,3.0,oos_warm,ETH,16,2904,0.5433884297520661,19.201481223017723,0.1402715405722646,5.0,0.04162707489600717,3.0000000000000004,0.0,2498.0,582.0,69.0,1569.0
nine,both,book,cap_only,5.0,oos_warm,ETH,16,2941,0.5443726623597416,24.841611915274868,0.14000915895626972,6.0,0.046378757618139844,5.0,0.0,2517.0,592.0,2.0,1589.0
nine,both,isolated,,1.0,oos_warm,LINK,16,2873,0.5453695680212636,0.2661638111193381,0.05962177095710193,,,,,,,,
nine,both,book,combined,1.0,oos_warm,LINK,16,2082,0.547550432276657,7.18981026245949,0.10296239035274796,3.0,0.025795359165535964,1.0000000000000002,0.0,1865.0,395.0,1306.0,1307.0
nine,both,book,combined,2.0,oos_warm,LINK,16,2070,0.5468599033816425,57.69640001388414,0.19672967299593694,3.0,0.05159071833107193,2.0000000000000004,0.0,1853.0,392.0,1317.0,1311.0
nine,both,book,combined,3.0,oos_warm,LINK,16,2071,0.5475615644616127,374.19569338334725,0.28195987450609344,3.0,0.07738607749660789,3.000000000000001,0.0,1854.0,394.0,1314.0,1311.0
nine,both,book,combined,5.0,oos_warm,LINK,16,2069,0.5490575157080715,9296.333798590349,0.4292959595452601,3.0,0.1289767958276798,5.000000000000001,0.0,1853.0,397.0,1308.0,1316.0
nine,both,book,cap_only,1.0,oos_warm,LINK,16,2082,0.547550432276657,7.18981026245949,0.10296239035274796,3.0,0.025795359165535964,1.0000000000000002,0.0,1865.0,395.0,1306.0,1307.0
nine,both,book,cap_only,2.0,oos_warm,LINK,16,2675,0.5480373831775701,14.863530812305925,0.1390764774549771,5.0,0.04,2.0000000000000004,0.0,2354.0,540.0,314.0,1561.0
nine,both,book,cap_only,3.0,oos_warm,LINK,16,2832,0.548728813559322,23.538804779750535,0.14459611962527902,5.0,0.045160428665474796,3.0000000000000004,0.0,2468.0,566.0,72.0,1620.0
nine,both,book,cap_only,5.0,oos_warm,LINK,16,2873,0.5509919944309084,29.955946987043642,0.1488462876437591,6.0,0.04890521702134553,5.0,0.0,2492.0,573.0,1.0,1643.0
nine,both,isolated,,1.0,oos_warm,LTC,16,2911,0.546501704551228,0.2908092617616621,0.05756819143519524,,,,,,,,
nine,both,book,combined,1.0,oos_warm,LTC,16,2106,0.5470085470085471,7.580542051194414,0.0875773129707946,3.0,0.026094141484681605,1.0000000000000002,0.0,1868.0,402.0,1284.0,1280.0
nine,both,book,combined,2.0,oos_warm,LTC,16,2105,0.5477434679334917,63.854550840124745,0.1687076641903558,3.0,0.0521882829693632,2.0000000000000004,0.0,1867.0,402.0,1280.0,1285.0
nine,both,book,combined,3.0,oos_warm,LTC,16,2098,0.5471877979027645,407.5613935288588,0.24375301503931535,3.0,0.0782824244540448,3.000000000000001,0.0,1860.0,400.0,1294.0,1280.0
nine,both,book,combined,5.0,oos_warm,LTC,16,2099,0.547879942829919,12764.301283533123,0.37698299596058804,3.0,0.13047070742340805,5.000000000000001,0.0,1862.0,406.0,1282.0,1285.0
nine,both,book,cap_only,1.0,oos_warm,LTC,16,2106,0.5470085470085471,7.580542051194414,0.0875773129707946,3.0,0.026094141484681605,1.0000000000000002,0.0,1868.0,402.0,1284.0,1280.0
nine,both,book,cap_only,2.0,oos_warm,LTC,16,2709,0.5514950166112956,16.474095618325975,0.13942359017294742,5.0,0.03962805855550509,2.0000000000000004,0.0,2362.0,524.0,308.0,1531.0
nine,both,book,cap_only,3.0,oos_warm,LTC,16,2864,0.5544692737430168,31.612374751113677,0.11639780954666767,5.0,0.04428210343314342,3.0000000000000004,0.0,2467.0,554.0,78.0,1576.0
nine,both,book,cap_only,5.0,oos_warm,LTC,16,2906,0.5550584996558844,39.80426539428117,0.11667359646159779,6.0,0.05654358284023281,5.0,0.0,2491.0,565.0,6.0,1595.0
nine,both,isolated,,1.0,oos_warm,SOL,16,2840,0.5387449684119336,0.23673297193515144,0.061217566129282974,,,,,,,,
nine,both,book,combined,1.0,oos_warm,SOL,16,2041,0.5409113179813817,5.6791047138806405,0.11706276625214086,3.0,0.02609414148468161,1.0000000000000002,0.0,1809.0,392.0,1282.0,1348.0
nine,both,book,combined,2.0,oos_warm,SOL,16,2046,0.5420332355816226,38.49555616376572,0.22344701964680963,3.0,0.0521882829693632,2.0000000000000004,0.0,1815.0,384.0,1306.0,1327.0
nine,both,book,combined,3.0,oos_warm,SOL,16,2049,0.5427037579306979,211.92585743279167,0.31967498966292357,3.0,0.07828242445404482,3.000000000000001,0.0,1819.0,394.0,1285.0,1335.0
nine,both,book,combined,5.0,oos_warm,SOL,16,2039,0.5424227562530652,4645.408358823641,0.4839566295867728,3.0,0.13047070742340802,5.000000000000002,0.0,1811.0,388.0,1310.0,1326.0
nine,both,book,cap_only,1.0,oos_warm,SOL,16,2041,0.5409113179813817,5.6791047138806405,0.11706276625214086,3.0,0.02609414148468161,1.0000000000000002,0.0,1809.0,392.0,1282.0,1348.0
nine,both,book,cap_only,2.0,oos_warm,SOL,16,2642,0.5401211203633611,10.26364185725544,0.12785873971128045,4.0,0.04,2.0000000000000004,0.0,2305.0,530.0,302.0,1589.0
nine,both,book,cap_only,3.0,oos_warm,SOL,16,2792,0.5429799426934098,15.66224858150854,0.12278009068596077,5.0,0.04010761973000591,3.0000000000000004,0.0,2407.0,567.0,79.0,1625.0
nine,both,book,cap_only,5.0,oos_warm,SOL,16,2837,0.5452943249911879,20.486702897155567,0.11499271098922505,6.0,0.0465435828402328,5.000000000000001,0.0,2435.0,575.0,3.0,1648.0
nine,both,isolated,,1.0,oos_warm,TRX,16,3193,0.5484644909598007,0.3079534664348475,0.06063507066958565,,,,,,,,
nine,both,book,combined,1.0,oos_warm,TRX,16,2243,0.5510477039679001,10.237809019879666,0.10091418908797303,3.0,0.026094141484681605,1.0000000000000002,0.0,1989.0,444.0,1440.0,1086.0
nine,both,book,combined,2.0,oos_warm,TRX,16,2248,0.5516014234875445,108.26500669738947,0.2025619738742486,3.0,0.05218828296936321,2.0000000000000004,0.0,1995.0,445.0,1435.0,1085.0
nine,both,book,combined,3.0,oos_warm,TRX,16,2255,0.5521064301552107,926.3988909432901,0.2901413696640932,3.0,0.07828242445404482,3.000000000000001,0.0,2001.0,448.0,1419.0,1091.0
nine,both,book,combined,5.0,oos_warm,TRX,16,2249,0.5540240106714095,42940.574825826734,0.4410734847924634,3.0,0.13047070742340802,5.000000000000001,0.0,1995.0,437.0,1431.0,1096.0
nine,both,book,cap_only,1.0,oos_warm,TRX,16,2243,0.5510477039679001,10.237809019879666,0.10091418908797303,3.0,0.026094141484681605,1.0000000000000002,0.0,1989.0,444.0,1440.0,1086.0
nine,both,book,cap_only,2.0,oos_warm,TRX,16,2925,0.5494017094017094,22.45866463765381,0.1593994857446849,4.0,0.03977968142876236,2.0000000000000004,0.0,2547.0,595.0,393.0,1300.0
nine,both,book,cap_only,3.0,oos_warm,TRX,16,3128,0.5524296675191815,38.08310165377321,0.14601816226447323,5.0,0.04162707489600716,3.0000000000000004,0.0,2696.0,635.0,99.0,1351.0
nine,both,book,cap_only,5.0,oos_warm,TRX,16,3188,0.5533249686323714,50.72383816143986,0.14251021486580176,6.0,0.054953863266779646,5.0,0.0,2733.0,649.0,6.0,1370.0
nine,both,isolated,,1.0,oos_warm,XRP,16,2924,0.5426320884747464,0.26870771978582236,0.05668487751530643,,,,,,,,
nine,both,book,combined,1.0,oos_warm,XRP,16,2102,0.5466222645099905,7.208774991777033,0.1393552079032514,3.0,0.026094141484681605,1.0000000000000002,0.0,1878.0,393.0,1315.0,1294.0
nine,both,book,combined,2.0,oos_warm,XRP,16,2105,0.5467933491686461,56.92519129544224,0.26186421509085345,3.0,0.05218828296936321,2.0000000000000004,0.0,1881.0,404.0,1305.0,1290.0
nine,both,book,combined,3.0,oos_warm,XRP,16,2097,0.5493562231759657,395.623107598638,0.3691426943163792,3.0,0.07828242445404482,3.0000000000000004,0.0,1873.0,394.0,1312.0,1301.0
nine,both,book,combined,5.0,oos_warm,XRP,16,2104,0.5494296577946768,10390.729457890493,0.5440237464549222,3.0,0.130470707423408,5.000000000000001,0.0,1879.0,394.0,1318.0,1288.0
nine,both,book,cap_only,1.0,oos_warm,XRP,16,2102,0.5466222645099905,7.208774991777033,0.1393552079032514,3.0,0.026094141484681605,1.0000000000000002,0.0,1878.0,393.0,1315.0,1294.0
nine,both,book,cap_only,2.0,oos_warm,XRP,16,2709,0.5496493170911776,14.323136200463592,0.15696451507761675,5.0,0.04,2.0000000000000004,0.0,2381.0,528.0,329.0,1538.0
nine,both,book,cap_only,3.0,oos_warm,XRP,16,2877,0.5488355926312131,23.352091644001025,0.15721013346474477,5.0,0.044282103433143434,3.0000000000000004,0.0,2500.0,562.0,69.0,1596.0
nine,both,book,cap_only,5.0,oos_warm,XRP,16,2921,0.5504964053406368,30.93384550516518,0.15215828533779086,6.0,0.056543582840232816,5.0,0.0,2527.0,571.0,3.0,1609.0
nine,both,isolated,,1.0,oos,,18,3290,0.5405342360163993,0.25622823710751413,0.0597207794720762,,,,,,,,
nine,both,book,combined,1.0,oos,,18,2303,0.542336083369518,7.948591618237784,0.10606669767859266,3.0,0.02579535916553596,1.0000000000000002,0.0,2059.0,446.0,1581.0,1384.0
nine,both,book,combined,2.0,oos,,18,2292,0.5427574171029669,68.20791543332321,0.20256197387424796,3.0,0.05159071833107192,2.0000000000000004,0.0,2047.0,442.0,1598.0,1382.0
nine,both,book,combined,3.0,oos,,18,2295,0.5416122004357299,453.8937009778343,0.29014136966409354,3.0,0.07738607749660788,3.000000000000001,0.0,2050.0,447.0,1593.0,1379.0
nine,both,book,combined,5.0,oos,,18,2298,0.5422106179286336,13899.763718928718,0.4410734847924632,4.0,0.12897679582767982,5.000000000000001,0.0,2054.0,441.0,1595.0,1380.0
