scope,hold,floor,threshold,segment,num_trades,mean_net_r,se_net_r,fixed_return,fixed_mdd,compound_return,compound_mdd,compound_ruined
1d,8,0.04,15.0,full,43,-0.1762616304513232,0.21516682288387937,-0.07579250109406899,0.1935075952890628,-0.07686198534013478,0.1794266568318822,False
1d,8,0.04,15.0,is,29,-0.4488583208664042,0.1818370963871132,-0.1301689130512571,0.15013379530471138,-0.12348451394309501,0.14216052804209112,False
1d,8,0.04,15.0,oos_warm,14,0.3884029425513444,0.5248997093598244,0.05437641195718812,0.05065974639371773,0.05319076427582137,0.04964353288507273,False
1w,8,0.04,15.0,full,5,-0.28223590568855556,0.5340611924251188,-0.014111795284427853,0.030059698966341086,-0.014312763663494654,0.02975951143962896,False
1w,8,0.04,15.0,is,4,-0.49417006670548413,0.5078226485510955,-0.019766802668219396,0.030059698966341086,-0.019772926706638216,0.02975951143962896,False
1w,8,0.04,15.0,oos_warm,1,-0.15629484214523928,,-0.001562948421452437,0.001562948421452437,-0.001562948421452437,0.001562948421452437,False
__all__,12,0.04,15.0,full,941,0.1512869915718289,0.052952433635785466,1.4236105906909131,0.40670307020481733,2.6786052443691233,0.5662675277938132,False
__all__,12,0.04,15.0,is,694,0.13680504452419084,0.06312364029450974,0.9494270089978851,0.40670307020481733,1.3547758878879086,0.5662675277938132,False
__all__,12,0.04,15.0,oos_warm,247,0.18445124438419397,0.09514924784669425,0.4555945736289593,0.31348034138837255,0.5344405068683888,0.31180040088752514,False
__no15m__,12,0.04,15.0,full,861,0.14210870409875395,0.05687691800467585,1.2235559422902718,0.45598847000100806,2.0249280258512585,0.5779752961326159,False
__no15m__,12,0.04,15.0,is,627,0.12270224866476236,0.06854941168566868,0.7693430991280601,0.45598847000100806,0.9740769874048834,0.5779752961326159,False
__no15m__,12,0.04,15.0,oos_warm,234,0.1861640320932238,0.09923762782700324,0.43562383509814384,0.3159293906357812,0.5051071158524234,0.3118004008875248,False
15m,12,0.04,15.0,full,80,0.2500683105007998,0.11527740539736428,0.20005464840064002,0.036919977232771295,0.21609678409915256,0.041463441763440745,False
15m,12,0.04,15.0,is,67,0.26878195502958874,0.12643693857295007,0.1800839098698246,0.036919977232771295,0.1928490646068901,0.041463441763440745,False
15m,12,0.04,15.0,oos_warm,13,0.1536210656216565,0.2903348682451842,0.019970738530815435,0.030048785634815167,0.01948923814592085,0.03029913997491207,False
1h,12,0.04,15.0,full,118,0.09626183324090895,0.1173764142337569,0.11358896322427214,0.14717227313930903,0.10974541360367507,0.15059869799044845,False
1h,12,0.04,15.0,is,81,0.1037969520492747,0.14838217133121445,0.08407553115991262,0.14717227313930903,0.08002959481697358,0.15059869799044845,False
1h,12,0.04,15.0,oos_warm,37,0.07976603260637839,0.1888835673899534,0.029513432064359968,0.06101862710084782,0.02751389307228891,0.05969007526656134,False
2h,12,0.04,15.0,full,121,0.5444716769940682,0.20275876110370356,0.6588107291628216,0.06013132322593695,0.8754612048652266,0.08987853506968235,False
2h,12,0.04,15.0,is,83,0.5990619030372826,0.26458615619916426,0.4972213795209437,0.04593662643406515,0.605499160372527,0.0634083806221295,False
2h,12,0.04,15.0,oos_warm,38,0.42523513063652085,0.2917622902914181,0.16158934964187766,0.08834624762618348,0.1681483560726751,0.08987853506968224,False
3h,12,0.04,15.0,full,138,0.13238777483161174,0.12560355153413277,0.18269512926762332,0.1415915496232003,0.1829134817069693,0.15595984428110643,False
3h,12,0.04,15.0,is,95,0.21585699656624738,0.1568254051738616,0.20506414673793438,0.1415915496232003,0.2142528816889797,0.15595984428110643,False
3h,12,0.04,15.0,oos_warm,43,-0.05202097086118796,0.20583324668757572,-0.022369017470310726,0.139570156048344,-0.025809615488346482,0.13382592502777813,False
4h,12,0.04,15.0,full,143,-0.03739242251719667,0.11212000527131569,-0.053471164199591414,0.21697129907871393,-0.06394385510033851,0.20045412293399734,False
4h,12,0.04,15.0,is,102,-0.13687638482705589,0.12076984342856768,-0.139613912523597,0.21697129907871393,-0.13683597569910733,0.1997168255384204,False
4h,12,0.04,15.0,oos_warm,41,0.21010426420489217,0.2487595305637488,0.08614274832400581,0.06432924148485109,0.08444758880886716,0.06267787367586708,False
6h,12,0.04,15.0,full,120,0.020160632338665725,0.12758547422531327,0.024192758806399484,0.19780130056242506,0.012812122395911452,0.20394396629821954,False
6h,12,0.04,15.0,is,100,-0.03959197860082958,0.1348371607733548,-0.03959197860082897,0.19780130056242506,-0.04733011129249465,0.20394396629821954,False
6h,12,0.04,15.0,oos_warm,20,0.31892368703614216,0.36388214619495984,0.06378473740722823,0.029825045460265764,0.06313019273654397,0.03137823076232693,False
8h,12,0.04,15.0,full,110,0.14835480560262893,0.1966329270881946,0.163190286162892,0.2067800929355289,0.1514743176994795,0.21548517652540577,False
8h,12,0.04,15.0,is,86,0.12609412737765627,0.23611115792107606,0.108440949544784,0.2067800929355289,0.09318807129414908,0.21548517652540577,False
8h,12,0.04,15.0,oos_warm,24,0.159725163786979,0.2824645446045417,0.038334039308875356,0.050313903975348406,0.036788230002663846,0.05314775702014418,False
12h,12,0.04,15.0,full,63,0.4391598748834807,0.24059262893246036,0.2766707211765935,0.05620555369992841,0.30351563368472,0.05698070479083783,False
12h,12,0.04,15.0,is,47,0.5942756206426382,0.2965214825419195,0.2793095417020406,0.05620555369992841,0.30899645829264744,0.05698070479083783,False
12h,12,0.04,15.0,oos_warm,16,-0.02377314636458206,0.3554918609717029,-0.0038037034183330265,0.040285058282680475,-0.005288855196978415,0.04074984694218475,False
1d,12,0.04,15.0,full,43,-0.28325711182097,0.22072738568466074,-0.12180055808301726,0.25645550213862767,-0.11864981495371407,0.2274974532341868,False
1d,12,0.04,15.0,is,29,-0.7096405370514134,0.12844503409707878,-0.20579575574490994,0.20579575574490994,-0.18714443106704948,0.18714443106704948,False
1d,12,0.04,15.0,oos_warm,14,0.5999656975849479,0.5664592600469532,0.08399519766189267,0.05065974639371773,0.08426419001256202,0.04964353288507273,False
1w,12,0.04,15.0,full,5,-0.40641846455445724,0.41760167096048334,-0.020320923227722942,0.030059698966341086,-0.020327695248582578,0.02975951143962896,False
1w,12,0.04,15.0,is,4,-0.49417006670548413,0.5078226485510955,-0.019766802668219396,0.030059698966341086,-0.019772926706638216,0.02975951143962896,False
1w,12,0.04,15.0,oos_warm,1,-0.15629484214523928,,-0.001562948421452437,0.001562948421452437,-0.001562948421452437,0.001562948421452437,False
__all__,16,0.04,15.0,full,941,0.17880098434084296,0.05920184858950322,1.6825172626473375,0.40266978428316413,3.629361901062903,0.5996230629297634,False
__all__,16,0.04,15.0,is,694,0.17019159903362596,0.07106976541291224,1.181129697293366,0.40266978428316413,1.8988909241207166,0.5996230629297634,False
__all__,16,0.04,15.0,oos_warm,247,0.16637492312950175,0.09799146376685457,0.4109460601298689,0.3182917090740821,0.46509243959066904,0.3154559165442622,False
__no15m__,16,0.04,15.0,full,861,0.173559840339857,0.06382070726255955,1.4943502253261745,0.4425723010832986,2.8521682845173553,0.6086732882891936,False
__no15m__,16,0.04,15.0,is,627,0.1624351544485419,0.07757273129726931,1.0184684183923598,0.4425723010832986,1.4723844475288526,0.6086732882891936,False
__no15m__,16,0.04,15.0,oos_warm,234,0.16471807765372318,0.10192615841023851,0.3854403017097108,0.3242005178160068,0.42943699221270815,0.3154559165442624,False
15m,16,0.04,15.0,full,80,0.23520879665145303,0.11525623217403926,0.18816703732116258,0.03599977429907064,0.20175484536053268,0.04037829263085857,False
15m,16,0.04,15.0,is,67,0.24277802821045597,0.12301131588244672,0.16266127890100535,0.03599977429907064,0.17250815382622142,0.04037829263085857,False
15m,16,0.04,15.0,oos_warm,13,0.1961981416935149,0.33029225067880036,0.025505758420157232,0.030146648989877067,0.024943699912764794,0.030299139974912292,False
1h,16,0.04,15.0,full,118,0.15946656593977518,0.13520971036874874,0.18817054780893416,0.1380129490548887,0.19196359954152253,0.14450654745361846,False
1h,16,0.04,15.0,is,81,0.19608779300784568,0.1742481531519685,0.1588311123363546,0.1380129490548887,0.16069440639488097,0.14450654745361846,False
1h,16,0.04,15.0,oos_warm,37,0.07929577154751274,0.20375926621056603,0.029339435472579778,0.060728721013275644,0.026940073954317967,0.05969007526656145,False
2h,16,0.04,15.0,full,121,0.5075136229622214,0.221968071581342,0.614091483784287,0.07075535090394025,0.7845956842623465,0.1066076378079529,False
2h,16,0.04,15.0,is,83,0.6311320440133221,0.303243413857879,0.5238395965310569,0.05660587375539783,0.6376424106268366,0.08051535865464743,False
2h,16,0.04,15.0,oos_warm,38,0.23750496645586916,0.24660238999486386,0.09025188725322986,0.0928355198000056,0.08973465310980822,0.09195478627444309,False
3h,16,0.04,15.0,full,138,0.09563288188165013,0.13337158809394703,0.13197337699667666,0.18521995000378355,0.12242073134331632,0.1985337209824155,False
3h,16,0.04,15.0,is,95,0.14767911625497276,0.16530031665714848,0.1402951604422238,0.18521995000378355,0.1368980874542065,0.1985337209824155,False
3h,16,0.04,15.0,oos_warm,43,-0.019352984757085995,0.22504906411337228,-0.008321783445547015,0.14428662698188766,-0.012734084321760819,0.13818582331983997,False
4h,16,0.04,15.0,full,143,0.013889335202158022,0.1248463861358861,0.019861749339086243,0.18780855216237502,0.004294789784431652,0.1756555456968757,False
4h,16,0.04,15.0,is,102,-0.1131162231426434,0.1304830814398921,-0.11537854760549593,0.18780855216237502,-0.11672185313285621,0.1756555456968757,False
4h,16,0.04,15.0,oos_warm,41,0.3298543827916639,0.28729528083509415,0.13524029694458206,0.06207272360933047,0.13700853275552682,0.06161804593468789,False
6h,16,0.04,15.0,full,120,0.08000319027105793,0.1440863763457331,0.09600382832526866,0.17875701745130224,0.08478291110716873,0.18851124498387273,False
6h,16,0.04,15.0,is,100,0.01964891342522258,0.1530733647619741,0.019648913425221792,0.17875701745130224,0.008254154050402862,0.18851124498387273,False
6h,16,0.04,15.0,oos_warm,20,0.37293987068107104,0.4018528692705733,0.0745879741362141,0.03169011384811582,0.07405900743693605,0.033838971789987404,False
8h,16,0.04,15.0,full,110,0.1378899747484227,0.22892751842788775,0.15167897222326499,0.21284640307882796,0.130166472487123,0.22944045252106982,False
8h,16,0.04,15.0,is,86,0.18134073160225705,0.28109378749293273,0.15595302917794074,0.21284640307882796,0.137814390810874,0.22944045252106982,False
8h,16,0.04,15.0,oos_warm,24,-0.0517069000528713,0.28739006593229066,-0.012409656012689396,0.08227470855182384,-0.014559139662421283,0.08551982426502946,False
12h,16,0.04,15.0,full,63,0.5219874598464885,0.2544288082056875,0.3288520997032882,0.05271547853908942,0.37119139969611337,0.05954187733696936,False
12h,16,0.04,15.0,is,47,0.6957417397135949,0.31669390268842634,0.32699861766539007,0.05271547853908942,0.3707253402753494,0.05954187733696936,False
12h,16,0.04,15.0,oos_warm,16,0.03866683827866019,0.380202011220661,0.006186694124585612,0.04855428591799349,0.0044788530155766,0.048479383942220844,False
1d,16,0.04,15.0,full,43,-0.23214944012536468,0.2259583559455356,-0.0998242592539067,0.22860863983283786,-0.09921213394344175,0.2067912944717597,False
1d,16,0.04,15.0,is,29,-0.5929402100417774,0.19408983135505478,-0.17195266091211536,0.17833964783498468,-0.15968631594233496,0.16535664987239274,False
1d,16,0.04,15.0,oos_warm,14,0.5152028689872048,0.5242791916521808,0.07212840165820866,0.05065974639371773,0.07196619922560132,0.04964353288507273,False
1w,16,0.04,15.0,full,5,1.2708485279853918,2.067910129177388,0.06354242639926966,0.030059698966341086,0.06091274867678087,0.02975951143962896,False
1w,16,0.04,15.0,is,4,-0.49417006670548413,0.5078226485510955,-0.019766802668219396,0.030059698966341086,-0.019772926706638216,0.02975951143962896,False
1w,16,0.04,15.0,oos_warm,1,-0.15629484214523928,,-0.001562948421452437,0.001562948421452437,-0.001562948421452437,0.001562948421452437,False
__all__,24,0.04,15.0,full,941,0.2331191156343616,0.06826022039730165,2.193650878119344,0.3643403672748087,6.351999643962498,0.6133543624226272,False
__all__,24,0.04,15.0,is,694,0.23207701406529346,0.08133316889996947,1.6106144776131361,0.3643403672748087,3.296575533815515,0.6133543624226272,False
__all__,24,0.04,15.0,oos_warm,247,0.18439302768359636,0.11074278046860696,0.4554507783784836,0.3324475106873118,0.5199538645448298,0.33310046450840214,False
__no15m__,24,0.04,15.0,full,861,0.22927490341006282,0.07358929424232784,1.9740569183606418,0.3919695325964748,4.936915056121039,0.60848904326841,False
__no15m__,24,0.04,15.0,is,627,0.226486513826499,0.08873277359032636,1.4200704416921486,0.3919695325964748,2.568124375623675,0.60848904326841,False
__no15m__,24,0.04,15.0,oos_warm,234,0.1822225874105849,0.11528670354730808,0.4264008545407689,0.3405096249219821,0.4779788880984217,0.33310046450840214,False
15m,24,0.04,15.0,full,80,0.27449244969837866,0.1327959050250881,0.21959395975870288,0.05007538635523057,0.2383535176880267,0.060505577862349336,False
15m,24,0.04,15.0,is,67,0.2843940834641622,0.14337662621779934,0.19054403592098867,0.05007538635523057,0.20415520354850525,0.060505577862349336,False
15m,24,0.04,15.0,oos_warm,13,0.22346095259780216,0.3625832361098421,0.02904992383771443,0.030303875533026492,0.028400254417987103,0.03029913997491218,False
1h,24,0.04,15.0,full,118,0.2097098606572979,0.17393595718701874,0.24745763557561062,0.1380935124932644,0.25471703708864046,0.14261145157939614,False
1h,24,0.04,15.0,is,81,0.3155371175245867,0.23687186894632217,0.2555850651949141,0.1380935124932644,0.2681824150548855,0.14261145157939614,False
1h,24,0.04,15.0,oos_warm,37,-0.02196602599811814,0.19607268452542412,-0.008127429619304016,0.07022820437580768,-0.010617855764592177,0.06839546480939884,False
2h,24,0.04,15.0,full,121,0.49262274215159163,0.2159747715937999,0.5960735180034253,0.07136310527778178,0.7556683051131963,0.10083000704610767,False
2h,24,0.04,15.0,is,83,0.6049031658751298,0.2907491211551293,0.502069627676357,0.07136310527778178,0.6060899984905748,0.10083000704610767,False
2h,24,0.04,15.0,oos_warm,38,0.24737865875544204,0.2648296522783906,0.09400389032706791,0.09864741945900946,0.09313195821105791,0.09735166388390204,False
3h,24,0.04,15.0,full,138,0.17624700555875605,0.148635756685315,0.24322086767108253,0.15663180216302475,0.24939904255331724,0.1860925883222565,False
3h,24,0.04,15.0,is,95,0.2226062398999367,0.18431429046337908,0.2114759279049392,0.15499458498383922,0.21714255249559233,0.17819613998369088,False
3h,24,0.04,15.0,oos_warm,43,0.07382544131661262,0.2508671851270375,0.03174493976614334,0.15284226436989967,0.026501817713616926,0.14807177502458302,False
4h,24,0.04,15.0,full,143,0.14047450688508606,0.16160442595107652,0.20087854484567358,0.20197477240827988,0.1911572357474176,0.18527267514141188,False
4h,24,0.04,15.0,is,102,0.0014516077593058358,0.1800622277661927,0.00148063991449221,0.20197477240827988,-0.01467467645097753,0.18527267514141188,False
4h,24,0.04,15.0,oos_warm,41,0.4798163693332476,0.3385328029771513,0.19672471142663173,0.06290795458077802,0.20577095646771815,0.06327705022326113,False
6h,24,0.04,15.0,full,120,0.05311893495624454,0.15768653390698206,0.06374272194749309,0.2096011492790092,0.04741499938243199,0.23353072202718939,False
6h,24,0.04,15.0,is,100,0.0652242341505734,0.17768057602109774,0.06522423415057332,0.2096011492790092,0.05117306812910716,0.23353072202718939,False
6h,24,0.04,15.0,oos_warm,20,-0.021600756098834238,0.3271440787146772,-0.004320151219767032,0.04270791920315986,-0.006314742867610801,0.04414448110060443,False
8h,24,0.04,15.0,full,110,0.21355171439863294,0.2619104953976305,0.23490688583849773,0.18524511164740887,0.21785462637200714,0.21394492042447377,False
8h,24,0.04,15.0,is,86,0.2678240912370997,0.3230585032117946,0.23032871846390668,0.18524511164740887,0.215795014135425,0.21394492042447377,False
8h,24,0.04,15.0,oos_warm,24,-0.006907982038974386,0.31815261524161037,-0.001657915689353695,0.06555648790424562,-0.004408409035775662,0.06628286579813314,False
12h,24,0.04,15.0,full,63,0.5930587347403242,0.31179054331409445,0.3736270028864048,0.07740977553279071,0.42516818448326266,0.08333270429081552,False
12h,24,0.04,15.0,is,47,0.7861398200811437,0.40184612786397966,0.3694857154381379,0.07740977553279071,0.4209776069669602,0.08333270429081552,False
12h,24,0.04,15.0,oos_warm,16,0.14633147450561873,0.4059863862903518,0.02341303592089905,0.04830575548087834,0.021671443237925914,0.04847938394222062,False
1d,24,0.04,15.0,full,43,-0.2316975868210436,0.30587289106637666,-0.099629962333049,0.248887134455123,-0.10223266835656342,0.22205592717945888,False
1d,24,0.04,15.0,is,29,-0.6752161530446631,0.17739648448099152,-0.1958126843829523,0.1983897288714337,-0.17942406086203844,0.1814186573778912,False
1d,24,0.04,15.0,oos_warm,14,0.6870194432135968,0.8316929125380284,0.09618272204990364,0.05065974639371773,0.09406977322119259,0.04964353288507273,False
1w,24,0.04,15.0,full,5,2.2755940785100526,3.0705309710792053,0.11377970392550263,0.030059698966341086,0.10957880775963025,0.02975951143962896,False
1w,24,0.04,15.0,is,4,-0.49417006670548413,0.5078226485510955,-0.019766802668219396,0.030059698966341086,-0.019772926706638216,0.02975951143962896,False
1w,24,0.04,15.0,oos_warm,1,-0.15629484214523928,,-0.001562948421452437,0.001562948421452437,-0.001562948421452437,0.001562948421452437,False
__all__,4,0.04,20.0,full,1947,0.10687051301498808,0.03168564262994673,2.0807688884018223,0.3880919068026598,5.68065202446577,0.44754361075925975,False
__all__,4,0.04,20.0,is,1452,0.10695217870767042,0.03847987925294495,1.5529456348353738,0.3880919068026598,3.077606088340337,0.44754361075925975,False
__all__,4,0.04,20.0,oos_warm,495,0.10865148976925482,0.05299130847149191,0.5378248743578113,0.33762395218219843,0.6546364120945745,0.39918685565409817,False
__no15m__,4,0.04,20.0,full,1811,0.10303269511293162,0.03371310243092972,1.8659221084951945,0.423759490669639,4.410905037901556,0.4360571656502715,False
__no15m__,4,0.04,20.0,is,1333,0.10281525517504889,0.04146576165227904,1.3705273514833993,0.423759490669639,2.4093935587575155,0.4360571656502715,False
__no15m__,4,0.04,20.0,oos_warm,478,0.1057314597914558,0.0544107716189303,0.5053963778031585,0.34151196423857644,0.6028089940874237,0.3991868556540977,False
15m,4,0.04,20.0,full,136,0.15797557346075483,0.06516892021375485,0.21484677990662582,0.038431651180970916,0.234664437403743,0.04417357846443981,False
15m,4,0.04,20.0,is,119,0.15329267508569225,0.06878193945731952,0.1824182833519732,0.038431651180970916,0.19599160908438562,0.04417357846443981,False
15m,4,0.04,20.0,oos_warm,17,0.19075586208619277,0.2058139586493437,0.03242849655465263,0.029822431910665914,0.032335367594229725,0.030299139974912292,False
1h,4,0.04,20.0,full,264,0.061352066437394805,0.06711215854077755,0.16196945539472152,0.2841323346960797,0.1578152092757128,0.26975792968667056,False
1h,4,0.04,20.0,is,195,0.08298833708828643,0.08356689234000277,0.16182725732215797,0.2841323346960797,0.16042519746617967,0.26975792968667056,False
1h,4,0.04,20.0,oos_warm,69,0.00020608416313590825,0.10134683499917359,0.0001421980725633265,0.09092695531873585,-0.002249165388829244,0.08805802733873358,False
2h,4,0.04,20.0,full,270,0.15644856789841263,0.06662180801385412,0.4224111333257137,0.0901601128602545,0.5010895701942952,0.11919302215177952,False
2h,4,0.04,20.0,is,198,0.16886637313493053,0.0778388537060052,0.33435541880716135,0.06498411065412335,0.3804934445793249,0.07740913831488172,False
2h,4,0.04,20.0,oos_warm,72,0.12229960349798835,0.1296424962923537,0.08805571451855188,0.10588657501512999,0.08735726061467797,0.1065802728937596,False
3h,4,0.04,20.0,full,294,0.1435749404015166,0.06511267556837616,0.42211032478045785,0.12264676765268312,0.4974110074918803,0.1658970111850946,False
3h,4,0.04,20.0,is,212,0.13664066368437575,0.07250702434559239,0.28967820701087565,0.061812877080789086,0.32029036136001987,0.06900507326891203,False
3h,4,0.04,20.0,oos_warm,82,0.16150258264583203,0.13990584313382035,0.1324321177695824,0.152777577682514,0.13415279798711244,0.16589701118509492,False
4h,4,0.04,20.0,full,299,0.02935263806438934,0.06655474937467075,0.08776438781252383,0.11270108900903975,0.07063777612317623,0.11250346198762984,False
4h,4,0.04,20.0,is,221,0.027715742794673547,0.0749607638503276,0.06125179157622784,0.11270108900903975,0.04890152754522914,0.11250346198762984,False
4h,4,0.04,20.0,oos_warm,78,0.033990507995250746,0.14221775954716429,0.02651259623629576,0.10611657807385932,0.020722868646035897,0.10827915660495724,False
6h,4,0.04,20.0,full,238,0.025859218550640276,0.08130647709574408,0.06154494015052281,0.24790757186946955,0.04411001089974653,0.24643793554800786,False
6h,4,0.04,20.0,is,191,-0.06443605783298637,0.08814717411057658,-0.12307287046100468,0.24790757186946955,-0.12804002020568905,0.24643793554800786,False
6h,4,0.04,20.0,oos_warm,47,0.392803852364953,0.19596919605135563,0.18461781061152727,0.026939591368798976,0.19742882138472084,0.03192053713634102,False
8h,4,0.04,20.0,full,212,0.17917917076369805,0.16091817068861347,0.37985984201904066,0.11344161624838112,0.38819748171193824,0.1489662759779481,False
8h,4,0.04,20.0,is,155,0.21043119001746752,0.21254278740927832,0.32616834452707555,0.11344161624838112,0.32084449759960565,0.1489662759779481,False
8h,4,0.04,20.0,oos_warm,57,0.09419560963502664,0.15775978605259197,0.05369149749196511,0.07931786481887548,0.050992364532490564,0.08752945630513154,False
12h,4,0.04,20.0,full,135,0.3319662796866172,0.18641713340709462,0.4481544775769333,0.09144265129792739,0.5190069830092012,0.12282233389409136,False
12h,4,0.04,20.0,is,99,0.45997564303486954,0.24392517931400737,0.45537588660452144,0.09144265129792739,0.5334642340086264,0.12282233389409136,False
12h,4,0.04,20.0,oos_warm,36,-0.020059469521077147,0.18962022732870581,-0.007221409027588166,0.08039089683315681,-0.009427837101640968,0.08333129244597726,False
1d,4,0.04,20.0,full,89,-0.12525091890365314,0.1369999899359329,-0.11147331782425107,0.24085761251675386,-0.11203208382509944,0.22194642101024342,False
1d,4,0.04,20.0,is,55,-0.23700459214983544,0.1537722862132336,-0.13035252568240885,0.18321899765743255,-0.12540815038607023,0.1725510652877239,False
1d,4,0.04,20.0,oos_warm,34,0.05552708193575937,0.2584962409000712,0.018879207858157887,0.09128589895657369,0.015294067246196974,0.08766862787388952,False
1w,4,0.04,20.0,full,10,-0.06419134740473711,0.2531997430942435,-0.006419134740473731,0.03333309934112172,-0.0066874705156584335,0.03293485657262529,False
1w,4,0.04,20.0,is,7,-0.06720226030297193,0.42245200119581905,-0.004704158221208066,0.03333309934112172,-0.0050662903431286654,0.03293485657262529,False
1w,4,0.04,20.0,oos_warm,3,0.27622147573670836,0.3179408705890357,0.00828664427210124,0.0033912922110015398,0.008279095418553206,0.0034310302694051664,False
__all__,8,0.04,20.0,full,1947,0.11109251178554289,0.032101028694132144,2.162971204464523,0.36644924752418906,6.183501718968965,0.4878116321950119,False
__all__,8,0.04,20.0,is,1452,0.10830811056963291,0.03769025534412703,1.5726337654710698,0.36644924752418906,3.164848349960188,0.4878116321950119,False
__all__,8,0.04,20.0,oos_warm,495,0.11740361834891196,0.0608454510678028,0.5811479108271145,0.42828021321951926,0.7095310212272705,0.4126271889221411,False
__no15m__,8,0.04,20.0,full,1811,0.10002453932368956,0.03402065344620862,1.8114444071520261,0.41449353870767336,4.083686832914017,0.5090206587914392,False
__no15m__,8,0.04,20.0,is,1333,0.0947875597869279,0.040423919706429036,1.263518171959754,0.41449353870767336,2.0720868304787707,0.5090206587914392,False
__no15m__,8,0.04,20.0,oos_warm,478,0.11270642406400282,0.0623437846221389,0.5387367070259335,0.43437803494884086,0.6401564682905829,0.412627188922141,False
15m,8,0.04,20.0,full,136,0.25847558625919237,0.07644274849558991,0.3515267973125027,0.036444775569405286,0.4130496143979263,0.043183552486993015,False
15m,8,0.04,20.0,is,119,0.25976100295068977,0.07938951352929502,0.3091155935113219,0.036444775569405286,0.3557065863633526,0.043183552486993015,False
15m,8,0.04,20.0,oos_warm,17,0.24947766941871036,0.26278018615036036,0.0424112038011808,0.03714897857227739,0.04229752116820107,0.038121208803067796,False
1h,8,0.04,20.0,full,264,0.0700273822667465,0.07694096601288258,0.18487228918421006,0.3104097500995905,0.17890273453326966,0.3050076933193472,False
1h,8,0.04,20.0,is,195,0.10757781727299552,0.09627112094124998,0.20977674368234078,0.3104097500995905,0.21221671766358163,0.3050076933193472,False
1h,8,0.04,20.0,oos_warm,69,-0.03609341231613099,0.11248380465978385,-0.02490445449813028,0.09206793061527752,-0.027481870728957913,0.08921632717549732,False
2h,8,0.04,20.0,full,270,0.22371790175183584,0.08562841534499863,0.6040383347299554,0.10966491935298284,0.781338885908138,0.16263064787277215,False
2h,8,0.04,20.0,is,198,0.2594005411012348,0.10064046321754096,0.5136130713804439,0.06383524355944459,0.638390681195262,0.0879646794910548,False
2h,8,0.04,20.0,oos_warm,72,0.12559064354098884,0.16342012209216958,0.09042526334951151,0.1191259380212435,0.0872491563542035,0.11621391035812656,False
3h,8,0.04,20.0,full,294,0.15990380339150048,0.07587543911888663,0.4701171819710117,0.10580033004662981,0.5610297314205097,0.14270672007988272,False
3h,8,0.04,20.0,is,212,0.17175958237263397,0.08546490128535104,0.364130314629985,0.09515827863075177,0.41586371469575334,0.11025629059925457,False
3h,8,0.04,20.0,oos_warm,82,0.12925227724515523,0.1595528130630337,0.10598686734102736,0.14134786283184986,0.1025282413964188,0.14270672007988305,False
4h,8,0.04,20.0,full,299,0.008183844661827085,0.07731663009097438,0.024469695538861247,0.15042125370754322,-0.0017374104733856033,0.15979205412761954,False
4h,8,0.04,20.0,is,221,0.029215604770205298,0.09107110075893907,0.06456648654215269,0.14591090218768132,0.04575754682747046,0.15040718802096997,False
4h,8,0.04,20.0,oos_warm,78,-0.05140614231191117,0.1465629307060273,-0.04009679100329111,0.11819775899427254,-0.04541679612539451,0.11436270270476101,False
6h,8,0.04,20.0,full,238,0.009287822325811027,0.08746245308922793,0.022105017135430893,0.2847687989643315,0.0008488640163282213,0.29372584738557916,False
6h,8,0.04,20.0,is,191,-0.06189149332173979,0.096011396336983,-0.1182127522445221,0.2847687989643315,-0.12605778147085422,0.29372584738557916,False
6h,8,0.04,20.0,oos_warm,47,0.29854844548926207,0.20635102075305303,0.14031776937995355,0.03626275852746297,0.14521171170877523,0.0415074304955686,False
8h,8,0.04,20.0,full,212,0.15384127661905486,0.13368887599565007,0.32614350643239653,0.18758330140123913,0.3343382283281531,0.21843964119501957,False
8h,8,0.04,20.0,is,155,0.09205405722738054,0.16700943728113068,0.14268378870243992,0.18758330140123913,0.11820196717638032,0.21843964119501957,False
8h,8,0.04,20.0,oos_warm,57,0.3218591539122045,0.20296655871494437,0.18345971772995662,0.06475746765410151,0.19328910831515467,0.07568003173593829,False
12h,8,0.04,20.0,full,135,0.20861423410279037,0.14311024401059722,0.28162921603876767,0.10428881096457421,0.30113495951136415,0.11841401563989018,False
12h,8,0.04,20.0,is,99,0.25997362052157974,0.17839860745735694,0.2573738843163642,0.10428881096457421,0.2737885752276803,0.11841401563989018,False
12h,8,0.04,20.0,oos_warm,36,0.053788901685977976,0.20988359892246897,0.019364004606952312,0.08280273522566661,0.016739592587777796,0.08621685196974904,False
1d,8,0.04,20.0,full,89,-0.10557966547868257,0.15753852219477568,-0.09396590227602719,0.2646577479698482,-0.09840421955093082,0.24092043246174333,False
1d,8,0.04,20.0,is,55,-0.283182535888296,0.16907973001775142,-0.15575039473856223,0.21063398073692685,-0.1480059994697034,0.19549065446524505,False
1d,8,0.04,20.0,oos_warm,34,0.1817190954780449,0.3058114184973544,0.061784492462535034,0.09128589895657369,0.0582184615007848,0.08766862787388952,False
1w,8,0.04,20.0,full,10,-0.07964931602591657,0.3282292562702885,-0.007964931602591707,0.04329191143080757,-0.008415682875176245,0.04256783010237697,False
1w,8,0.04,20.0,is,7,-0.20947100444134145,0.4433807452063987,-0.014662970310893919,0.04329191143080757,-0.014976863745676416,0.04256783010237697,False
