symbol,timeframe,segment,arm,lens,cost,num_candidates,num_trades,win_rate,total_return,max_drawdown
BTC/USDT:USDT,4h,oos,off,baseline,taker5,20,15,0.5333333333333333,0.0290877563245378,0.0473675198826418
BTC/USDT:USDT,4h,oos,on,baseline,taker5,29,22,0.6363636363636364,0.1009003938945739,0.0294353599115591
ETH/USDT:USDT,1h,full,off,baseline,taker5,316,250,0.628,1.2434985376967211,0.10040896935724
ETH/USDT:USDT,1h,full,on,baseline,taker5,454,321,0.6074766355140186,1.4310834574943827,0.1234793411634446
ETH/USDT:USDT,1h,is,off,baseline,taker5,199,159,0.5723270440251572,0.4088569518505783,0.10040896935724
ETH/USDT:USDT,1h,is,on,baseline,taker5,279,198,0.5606060606060606,0.4386676320865655,0.1234793411634446
ETH/USDT:USDT,1h,oos_warm,off,baseline,taker5,117,91,0.7252747252747253,0.5924246494648135,0.021509177663042
ETH/USDT:USDT,1h,oos_warm,on,baseline,taker5,175,123,0.6829268292682927,0.6898159124970858,0.021906010747563
ETH/USDT:USDT,1h,oos,off,baseline,taker5,114,88,0.7159090909090909,0.5417592436065722,0.0215091776630419
ETH/USDT:USDT,1h,oos,on,baseline,taker5,170,118,0.6864406779661016,0.6719874366379895,0.0219060107475628
ETH/USDT:USDT,2h,full,off,baseline,taker5,158,130,0.5692307692307692,0.4507016792196713,0.0493627585925974
ETH/USDT:USDT,2h,full,on,baseline,taker5,230,160,0.55625,0.4767258531883442,0.039848012745427
ETH/USDT:USDT,2h,is,off,baseline,taker5,92,78,0.5512820512820513,0.2361921294301664,0.0493627585925974
ETH/USDT:USDT,2h,is,on,baseline,taker5,134,96,0.5520833333333334,0.2665870418679711,0.039848012745427
ETH/USDT:USDT,2h,oos_warm,off,baseline,taker5,66,52,0.5961538461538461,0.1735244422631822,0.0262895510460824
ETH/USDT:USDT,2h,oos_warm,on,baseline,taker5,96,64,0.5625,0.1659094909185713,0.0393894160103488
ETH/USDT:USDT,2h,oos,off,baseline,taker5,62,48,0.6041666666666666,0.1686497311110155,0.0261231190210403
ETH/USDT:USDT,2h,oos,on,baseline,taker5,90,59,0.559322033898305,0.1485133422664606,0.0393894160103488
ETH/USDT:USDT,4h,full,off,baseline,taker5,84,68,0.6176470588235294,0.3633041561242638,0.0473824292765754
ETH/USDT:USDT,4h,full,on,baseline,taker5,132,92,0.6086956521739131,0.4742045357877268,0.0430880143206873
ETH/USDT:USDT,4h,is,off,baseline,taker5,53,43,0.6046511627906976,0.1957090217817935,0.0473824292765754
ETH/USDT:USDT,4h,is,on,baseline,taker5,85,57,0.631578947368421,0.3001550973481857,0.0430880143206873
ETH/USDT:USDT,4h,oos_warm,off,baseline,taker5,31,25,0.64,0.1401638118383751,0.0216659849366953
ETH/USDT:USDT,4h,oos_warm,on,baseline,taker5,47,35,0.5714285714285714,0.1338682121806348,0.0317818720076621
ETH/USDT:USDT,4h,oos,off,baseline,taker5,28,22,0.5909090909090909,0.0921635743591523,0.0216659849366953
ETH/USDT:USDT,4h,oos,on,baseline,taker5,40,28,0.5,0.0510409207972641,0.0317818720076623
SOL/USDT:USDT,1h,full,off,baseline,taker5,357,280,0.5464285714285714,0.9510661035891138,0.0805439825216121
SOL/USDT:USDT,1h,full,on,baseline,taker5,534,375,0.5653333333333334,2.0156707675729666,0.0946495088275608
SOL/USDT:USDT,1h,is,off,baseline,taker5,233,187,0.5294117647058824,0.4570801503860018,0.0766095664209043
SOL/USDT:USDT,1h,is,on,baseline,taker5,342,247,0.5587044534412956,1.0344959960537696,0.0946495088275608
SOL/USDT:USDT,1h,oos_warm,off,baseline,taker5,124,93,0.5806451612903226,0.3390245574838467,0.0412779856723224
SOL/USDT:USDT,1h,oos_warm,on,baseline,taker5,192,128,0.578125,0.4822692074215652,0.0479741345367316
SOL/USDT:USDT,1h,oos,off,baseline,taker5,117,87,0.5747126436781609,0.2963047443677198,0.0455032667541804
SOL/USDT:USDT,1h,oos,on,baseline,taker5,181,118,0.5677966101694916,0.3896721814558294,0.0721034797418156
SOL/USDT:USDT,2h,full,off,baseline,taker5,163,136,0.6176470588235294,0.8387691741107421,0.0455960474732936
SOL/USDT:USDT,2h,full,on,baseline,taker5,260,188,0.5957446808510638,1.1426945664371484,0.0590748176066844
SOL/USDT:USDT,2h,is,off,baseline,taker5,110,91,0.6153846153846154,0.534956565515578,0.0319353910132736
SOL/USDT:USDT,2h,is,on,baseline,taker5,173,127,0.5984251968503937,0.7286233373883115,0.0419907173964584
SOL/USDT:USDT,2h,oos_warm,off,baseline,taker5,53,45,0.6222222222222222,0.1979291241333059,0.0455960474732932
SOL/USDT:USDT,2h,oos_warm,on,baseline,taker5,87,61,0.5901639344262295,0.2395381458140193,0.0590748176066844
SOL/USDT:USDT,2h,oos,off,baseline,taker5,47,39,0.6410256410256411,0.1841104854515602,0.0314302646873029
SOL/USDT:USDT,2h,oos,on,baseline,taker5,72,52,0.5961538461538461,0.2024903682998108,0.0369307032143119
SOL/USDT:USDT,4h,full,off,baseline,taker5,88,76,0.5789473684210527,0.3321195574013432,0.0414408644347328
SOL/USDT:USDT,4h,full,on,baseline,taker5,128,95,0.5684210526315789,0.4059123863342014,0.0414408644347328
SOL/USDT:USDT,4h,is,off,baseline,taker5,44,38,0.6052631578947368,0.1821668309811961,0.0212015341335898
SOL/USDT:USDT,4h,is,on,baseline,taker5,59,49,0.5714285714285714,0.1960279735165671,0.0325076866166578
SOL/USDT:USDT,4h,oos_warm,off,baseline,taker5,44,38,0.5526315789473685,0.1268456553595635,0.0414408644347326
SOL/USDT:USDT,4h,oos_warm,on,baseline,taker5,69,46,0.5652173913043478,0.1754845350318455,0.0414408644347326
SOL/USDT:USDT,4h,oos,off,baseline,taker5,37,32,0.53125,0.0853073746700803,0.0414408644347328
SOL/USDT:USDT,4h,oos,on,baseline,taker5,55,37,0.5135135135135135,0.0839042747631365,0.0429890203007423
BNB/USDT:USDT,1h,full,off,baseline,taker5,296,220,0.6090909090909091,1.0288772971607756,0.0800007243662411
BNB/USDT:USDT,1h,full,on,baseline,taker5,420,286,0.5979020979020979,1.2795444945511063,0.1213485305656598
BNB/USDT:USDT,1h,is,off,baseline,taker5,190,142,0.6619718309859155,0.8313272985562453,0.0467055055253338
BNB/USDT:USDT,1h,is,on,baseline,taker5,267,191,0.6492146596858639,1.1620641361228168,0.0469856128121127
BNB/USDT:USDT,1h,oos_warm,off,baseline,taker5,106,78,0.5128205128205128,0.1078725789542209,0.0800007243662408
BNB/USDT:USDT,1h,oos_warm,on,baseline,taker5,153,95,0.4947368421052631,0.0543371292578593,0.1135488611621253
BNB/USDT:USDT,1h,oos,off,baseline,taker5,106,78,0.5128205128205128,0.1078725789542209,0.0800007243662408
BNB/USDT:USDT,1h,oos,on,baseline,taker5,153,95,0.4947368421052631,0.0543371292578593,0.1135488611621253
BNB/USDT:USDT,2h,full,off,baseline,taker5,127,110,0.6,0.4256638965973361,0.05144498317231
BNB/USDT:USDT,2h,full,on,baseline,taker5,199,149,0.6040268456375839,0.7225260166314714,0.0435224382935572
BNB/USDT:USDT,2h,is,off,baseline,taker5,81,72,0.5972222222222222,0.2559115696542689,0.0320288614984517
BNB/USDT:USDT,2h,is,on,baseline,taker5,132,100,0.59,0.431335042614779,0.041134165398452
BNB/USDT:USDT,2h,oos_warm,off,baseline,taker5,46,38,0.6052631578947368,0.1351626428521527,0.0435224382935572
BNB/USDT:USDT,2h,oos_warm,on,baseline,taker5,67,49,0.6326530612244898,0.2034401208292514,0.0435224382935572
BNB/USDT:USDT,2h,oos,off,baseline,taker5,46,38,0.6052631578947368,0.1351626428521527,0.0435224382935572
BNB/USDT:USDT,2h,oos,on,baseline,taker5,67,49,0.6326530612244898,0.2034401208292514,0.0435224382935572
BNB/USDT:USDT,4h,full,off,baseline,taker5,71,61,0.6229508196721312,0.3580983882102946,0.0368967868091522
BNB/USDT:USDT,4h,full,on,baseline,taker5,121,87,0.5977011494252874,0.45842932483913,0.0509783539428524
BNB/USDT:USDT,4h,is,off,baseline,taker5,46,40,0.625,0.2231390836771683,0.0365527967760932
BNB/USDT:USDT,4h,is,on,baseline,taker5,81,57,0.5964912280701754,0.2751586658788257,0.0509783539428524
BNB/USDT:USDT,4h,oos_warm,off,baseline,taker5,25,21,0.6190476190476191,0.1103384777202876,0.0368967868091521
BNB/USDT:USDT,4h,oos_warm,on,baseline,taker5,40,30,0.6,0.143723807761598,0.0433452703711295
BNB/USDT:USDT,4h,oos,off,baseline,taker5,24,20,0.6,0.0944130020916738,0.0368967868091522
BNB/USDT:USDT,4h,oos,on,baseline,taker5,37,27,0.5925925925925926,0.1228970816427705,0.0433452703711296
XRP/USDT:USDT,1h,full,off,baseline,taker5,317,246,0.6219512195121951,1.4576123968912853,0.1010823421588594
XRP/USDT:USDT,1h,full,on,baseline,taker5,466,311,0.617363344051447,2.14221548909161,0.1065437995529479
XRP/USDT:USDT,1h,is,off,baseline,taker5,189,153,0.673202614379085,1.13232206680853,0.035716342710729
XRP/USDT:USDT,1h,is,on,baseline,taker5,297,203,0.6748768472906403,1.85286049497886,0.0361361950888167
XRP/USDT:USDT,1h,oos_warm,off,baseline,taker5,127,93,0.5376344086021505,0.1525521567056801,0.1010823421588595
XRP/USDT:USDT,1h,oos_warm,on,baseline,taker5,168,108,0.5092592592592593,0.1014262683443603,0.1065437995529478
XRP/USDT:USDT,1h,oos,off,baseline,taker5,126,92,0.5434782608695652,0.1651551774534116,0.1010823421588596
XRP/USDT:USDT,1h,oos,on,baseline,taker5,167,107,0.514018691588785,0.1134702335838306,0.1065437995529482
XRP/USDT:USDT,2h,full,off,baseline,taker5,132,101,0.594059405940594,0.4388560844645217,0.059302482366072
XRP/USDT:USDT,2h,full,on,baseline,taker5,184,135,0.6,0.6397278205593753,0.0538603389969376
XRP/USDT:USDT,2h,is,off,baseline,taker5,85,64,0.640625,0.3588186600845942,0.0420118045578467
XRP/USDT:USDT,2h,is,on,baseline,taker5,119,93,0.6451612903225806,0.5724760317673092,0.0420118045578469
XRP/USDT:USDT,2h,oos_warm,off,baseline,taker5,47,37,0.5135135135135135,0.0589022117012615,0.0526980905598391
XRP/USDT:USDT,2h,oos_warm,on,baseline,taker5,65,42,0.5,0.0427680851303541,0.0526980905598391
XRP/USDT:USDT,2h,oos,off,baseline,taker5,46,36,0.5,0.0437160797184877,0.062708594166403
XRP/USDT:USDT,2h,oos,on,baseline,taker5,64,41,0.4878048780487805,0.0278133389855031,0.062708594166403
XRP/USDT:USDT,4h,full,off,baseline,taker5,69,58,0.5862068965517241,0.2319677437820291,0.0422369945577141
XRP/USDT:USDT,4h,full,on,baseline,taker5,95,75,0.5866666666666667,0.3105611363221385,0.042236994557714
XRP/USDT:USDT,4h,is,off,baseline,taker5,38,33,0.696969696969697,0.2330866871098093,0.0206965841351135
XRP/USDT:USDT,4h,is,on,baseline,taker5,53,44,0.6363636363636364,0.2451224047383742,0.036828316268969
XRP/USDT:USDT,4h,oos_warm,off,baseline,taker5,31,25,0.44,-0.0009074328183713,0.0422369945577141
XRP/USDT:USDT,4h,oos_warm,on,baseline,taker5,42,31,0.5161290322580645,0.0525560630302165,0.042236994557714
XRP/USDT:USDT,4h,oos,off,baseline,taker5,31,25,0.44,-0.0009074328183713,0.0422369945577141
XRP/USDT:USDT,4h,oos,on,baseline,taker5,42,31,0.5161290322580645,0.0525560630302165,0.042236994557714
TRX/USDT:USDT,1h,full,off,baseline,taker5,330,227,0.6299559471365639,0.988898562980202,0.0406261745164859
TRX/USDT:USDT,1h,full,on,baseline,taker5,468,299,0.6086956521739131,1.2401387647629336,0.0553753865185498
TRX/USDT:USDT,1h,is,off,baseline,taker5,220,162,0.6666666666666666,0.8927335224064813,0.0383023810102873
TRX/USDT:USDT,1h,is,on,baseline,taker5,325,215,0.6372093023255814,1.071718067290058,0.0553753865185498
TRX/USDT:USDT,1h,oos_warm,off,baseline,taker5,110,65,0.5384615384615384,0.0508074905607698,0.0406261745164859
TRX/USDT:USDT,1h,oos_warm,on,baseline,taker5,143,84,0.5357142857142857,0.0812951820675001,0.0418924848597492
TRX/USDT:USDT,1h,oos,off,baseline,taker5,110,65,0.5384615384615384,0.0508074905607698,0.0406261745164859
TRX/USDT:USDT,1h,oos,on,baseline,taker5,143,84,0.5357142857142857,0.0812951820675001,0.0418924848597492
TRX/USDT:USDT,2h,full,off,baseline,taker5,154,123,0.5772357723577236,0.4010500633203868,0.052892589820828
TRX/USDT:USDT,2h,full,on,baseline,taker5,226,169,0.6094674556213018,0.8117275015177046,0.0528925898208282
TRX/USDT:USDT,2h,is,off,baseline,taker5,99,81,0.5802469135802469,0.2850476652503075,0.052892589820828
TRX/USDT:USDT,2h,is,on,baseline,taker5,142,108,0.6018518518518519,0.4895974972980757,0.0528925898208282
TRX/USDT:USDT,2h,oos_warm,off,baseline,taker5,55,42,0.5714285714285714,0.0902708912727246,0.0217703118976393
TRX/USDT:USDT,2h,oos_warm,on,baseline,taker5,84,61,0.6229508196721312,0.216253051447741,0.0263457862788621
TRX/USDT:USDT,2h,oos,off,baseline,taker5,55,42,0.5714285714285714,0.0902708912727246,0.0217703118976393
TRX/USDT:USDT,2h,oos,on,baseline,taker5,84,61,0.6229508196721312,0.216253051447741,0.0263457862788621
TRX/USDT:USDT,4h,full,off,baseline,taker5,86,69,0.6666666666666666,0.44018528862493,0.0319216263930388
TRX/USDT:USDT,4h,full,on,baseline,taker5,132,96,0.6666666666666666,0.6273624793538666,0.0441853269860075
TRX/USDT:USDT,4h,is,off,baseline,taker5,50,44,0.75,0.380328359800068,0.0319216263930388
TRX/USDT:USDT,4h,is,on,baseline,taker5,79,60,0.7333333333333333,0.5094325716327776,0.0319216263930388
TRX/USDT:USDT,4h,oos_warm,off,baseline,taker5,36,25,0.52,0.0433642679293585,0.0231555808247694
TRX/USDT:USDT,4h,oos_warm,on,baseline,taker5,53,36,0.5555555555555556,0.0781286358446092,0.0441853269860076
TRX/USDT:USDT,4h,oos,off,baseline,taker5,36,25,0.52,0.0433642679293585,0.0231555808247694
TRX/USDT:USDT,4h,oos,on,baseline,taker5,53,36,0.5555555555555556,0.0781286358446092,0.0441853269860076
DOGE/USDT:USDT,1h,full,off,baseline,taker5,292,232,0.6077586206896551,1.344513618034341,0.0601483212948935
DOGE/USDT:USDT,1h,full,on,baseline,taker5,431,288,0.5763888888888888,1.323586993998671,0.079205033571254
DOGE/USDT:USDT,1h,is,off,baseline,taker5,185,143,0.6713286713286714,1.1580918520122476,0.0492231886273875
DOGE/USDT:USDT,1h,is,on,baseline,taker5,276,181,0.6243093922651933,1.1643684993209733,0.0499529093249942
DOGE/USDT:USDT,1h,oos_warm,off,baseline,taker5,107,89,0.5056179775280899,0.0863826837807071,0.0601483212948931
DOGE/USDT:USDT,1h,oos_warm,on,baseline,taker5,155,107,0.4953271028037383,0.0735634873302066,0.0792050335712543
DOGE/USDT:USDT,1h,oos,off,baseline,taker5,107,89,0.5056179775280899,0.0863826837807071,0.0601483212948931
DOGE/USDT:USDT,1h,oos,on,baseline,taker5,155,107,0.4953271028037383,0.0735634873302066,0.0792050335712543
DOGE/USDT:USDT,2h,full,off,baseline,taker5,140,116,0.5948275862068966,0.4724829440127381,0.0715068693299738
DOGE/USDT:USDT,2h,full,on,baseline,taker5,221,155,0.6064516129032258,0.7245085480209847,0.0546776483790996
DOGE/USDT:USDT,2h,is,off,baseline,taker5,78,66,0.6515151515151515,0.3724080906223413,0.0318465659436924
DOGE/USDT:USDT,2h,is,on,baseline,taker5,126,94,0.6595744680851063,0.5628227573880761,0.0380495742208966
DOGE/USDT:USDT,2h,oos_warm,off,baseline,taker5,62,50,0.52,0.0729191660076965,0.071506869329974
DOGE/USDT:USDT,2h,oos_warm,on,baseline,taker5,95,61,0.5245901639344263,0.1034575353273783,0.0546776483791001
DOGE/USDT:USDT,2h,oos,off,baseline,taker5,56,45,0.4888888888888889,0.033283460117564,0.071506869329974
DOGE/USDT:USDT,2h,oos,on,baseline,taker5,76,53,0.4716981132075472,0.026718847261773,0.0675209836759034
DOGE/USDT:USDT,4h,full,off,baseline,taker5,82,63,0.5873015873015873,0.2510113428705935,0.0432946397636603
DOGE/USDT:USDT,4h,full,on,baseline,taker5,134,86,0.627906976744186,0.4612621922757857,0.0311300395594344
DOGE/USDT:USDT,4h,is,off,baseline,taker5,50,41,0.5853658536585366,0.1700248451082574,0.0432946397636603
DOGE/USDT:USDT,4h,is,on,baseline,taker5,80,52,0.6153846153846154,0.2578647997624875,0.0311300395594344
DOGE/USDT:USDT,4h,oos_warm,off,baseline,taker5,32,22,0.5909090909090909,0.0692177590082223,0.0271210617891855
DOGE/USDT:USDT,4h,oos_warm,on,baseline,taker5,54,34,0.6470588235294118,0.1617005202400953,0.0215089328225291
DOGE/USDT:USDT,4h,oos,off,baseline,taker5,27,19,0.5789473684210527,0.0605371378775174,0.0214251227551335
DOGE/USDT:USDT,4h,oos,on,baseline,taker5,43,29,0.6206896551724138,0.110311589684487,0.0214251227551334
LINK/USDT:USDT,1h,full,off,baseline,taker5,329,266,0.5488721804511278,0.8541121815631479,0.060742201972545
LINK/USDT:USDT,1h,full,on,baseline,taker5,490,335,0.5522388059701493,1.2367144937408818,0.0898244868276487
LINK/USDT:USDT,1h,is,off,baseline,taker5,220,174,0.5804597701149425,0.6985057483886576,0.060742201972545
LINK/USDT:USDT,1h,is,on,baseline,taker5,321,223,0.5874439461883408,1.0541073763334188,0.0683267589554773
LINK/USDT:USDT,1h,oos_warm,off,baseline,taker5,109,92,0.4891304347826087,0.0916137218388054,0.0583046499588822
LINK/USDT:USDT,1h,oos_warm,on,baseline,taker5,169,112,0.4821428571428571,0.0888985257106755,0.0898244868276482
LINK/USDT:USDT,1h,oos,off,baseline,taker5,105,88,0.4659090909090909,0.0414463258756139,0.0644204944123411
LINK/USDT:USDT,1h,oos,on,baseline,taker5,157,106,0.4622641509433962,0.0239416196846525,0.0934481288515136
LINK/USDT:USDT,2h,full,off,baseline,taker5,145,119,0.5294117647058824,0.2851412636242439,0.0784793371285294
LINK/USDT:USDT,2h,full,on,baseline,taker5,208,153,0.5359477124183006,0.4213628196864898,0.1067982724911031
LINK/USDT:USDT,2h,is,off,baseline,taker5,93,75,0.5733333333333334,0.2607702622888726,0.0784793371285294
LINK/USDT:USDT,2h,is,on,baseline,taker5,137,101,0.5841584158415841,0.399283882549329,0.0620335974286436
LINK/USDT:USDT,2h,oos_warm,off,baseline,taker5,52,44,0.4545454545454545,0.0193302475988975,0.0719924724838878
LINK/USDT:USDT,2h,oos_warm,on,baseline,taker5,71,52,0.4423076923076923,0.0157787404060823,0.1067982724911029
LINK/USDT:USDT,2h,oos,off,baseline,taker5,51,43,0.4418604651162791,0.0045166351298652,0.0786686083002407
LINK/USDT:USDT,2h,oos,on,baseline,taker5,68,49,0.4081632653061224,-0.0276717650133479,0.1067982724911029
LINK/USDT:USDT,4h,full,off,baseline,taker5,66,59,0.6101694915254238,0.3108105443567528,0.0415698729983745
LINK/USDT:USDT,4h,full,on,baseline,taker5,103,75,0.5733333333333334,0.3222735747099264,0.0440204870780771
LINK/USDT:USDT,4h,is,off,baseline,taker5,46,40,0.55,0.1339627051424511,0.0415698729983745
LINK/USDT:USDT,4h,is,on,baseline,taker5,72,52,0.5384615384615384,0.1675990097570373,0.0440204870780771
LINK/USDT:USDT,4h,oos_warm,off,baseline,taker5,20,19,0.7368421052631579,0.1559556045470521,0.0106247316828276
LINK/USDT:USDT,4h,oos_warm,on,baseline,taker5,31,23,0.6521739130434783,0.1324723331043891,0.0210228222473551
LINK/USDT:USDT,4h,oos,off,baseline,taker5,20,19,0.7368421052631579,0.1559556045470521,0.0106247316828276
LINK/USDT:USDT,4h,oos,on,baseline,taker5,31,23,0.6521739130434783,0.1324723331043891,0.0210228222473551
LTC/USDT:USDT,1h,full,off,baseline,taker5,303,242,0.5454545454545454,0.5195776557331355,0.0870259991386609
LTC/USDT:USDT,1h,full,on,baseline,taker5,427,294,0.5510204081632653,0.805436809866787,0.0972202111053791
LTC/USDT:USDT,1h,is,off,baseline,taker5,193,158,0.5632911392405063,0.3795011171513668,0.0870259991386609
LTC/USDT:USDT,1h,is,on,baseline,taker5,267,189,0.5608465608465608,0.5101999459322,0.0972202111053791
LTC/USDT:USDT,1h,oos_warm,off,baseline,taker5,110,84,0.5119047619047619,0.1015414462809731,0.0817098634330567
LTC/USDT:USDT,1h,oos_warm,on,baseline,taker5,160,105,0.5333333333333333,0.1954952155374019,0.0849856684271625
LTC/USDT:USDT,1h,oos,off,baseline,taker5,110,84,0.5119047619047619,0.1015414462809731,0.0817098634330567
LTC/USDT:USDT,1h,oos,on,baseline,taker5,160,105,0.5333333333333333,0.1954952155374019,0.0849856684271625
LTC/USDT:USDT,2h,full,off,baseline,taker5,131,120,0.6,0.5058705467856889,0.0330183339470099
LTC/USDT:USDT,2h,full,on,baseline,taker5,203,150,0.5933333333333334,0.6737752204812947,0.0505603817523172
LTC/USDT:USDT,2h,is,off,baseline,taker5,79,73,0.6301369863013698,0.3743930676152308,0.0315434853294611
LTC/USDT:USDT,2h,is,on,baseline,taker5,118,92,0.6195652173913043,0.4836049717956535,0.031543485329461
LTC/USDT:USDT,2h,oos_warm,off,baseline,taker5,52,47,0.5531914893617021,0.095662210664807,0.03301833394701
LTC/USDT:USDT,2h,oos_warm,on,baseline,taker5,85,58,0.5517241379310345,0.1281811885919145,0.0505603817523169
LTC/USDT:USDT,2h,oos,off,baseline,taker5,52,47,0.5531914893617021,0.095662210664807,0.03301833394701
LTC/USDT:USDT,2h,oos,on,baseline,taker5,85,58,0.5517241379310345,0.1281811885919145,0.0505603817523169
LTC/USDT:USDT,4h,full,off,baseline,taker5,67,53,0.5849056603773585,0.2294637337759435,0.0412327712214315
LTC/USDT:USDT,4h,full,on,baseline,taker5,100,66,0.5606060606060606,0.2422123178569818,0.0412327712214314
LTC/USDT:USDT,4h,is,off,baseline,taker5,30,28,0.6071428571428571,0.1347026679164148,0.0209451770602504
LTC/USDT:USDT,4h,is,on,baseline,taker5,45,34,0.5588235294117647,0.1206817220425215,0.0276989696640274
LTC/USDT:USDT,4h,oos_warm,off,baseline,taker5,37,25,0.56,0.0835118031700169,0.0412327712214315
LTC/USDT:USDT,4h,oos_warm,on,baseline,taker5,55,32,0.5625,0.1084434531447186,0.0412327712214312
LTC/USDT:USDT,4h,oos,off,baseline,taker5,37,25,0.56,0.0835118031700169,0.0412327712214315
LTC/USDT:USDT,4h,oos,on,baseline,taker5,55,32,0.5625,0.1084434531447186,0.0412327712214312
BTC/USDT:USDT,1h,full,off,baseline,taker5_slip7,344,254,0.610236220472441,0.8544422532627733,0.0531085499857557
BTC/USDT:USDT,1h,full,on,baseline,taker5_slip7,512,319,0.6081504702194357,1.2186644951359842,0.0743891520516696
BTC/USDT:USDT,1h,is,off,baseline,taker5_slip7,220,169,0.6568047337278107,0.7987447679750236,0.0446990851683728
BTC/USDT:USDT,1h,is,on,baseline,taker5_slip7,332,214,0.6401869158878505,1.0376719435311876,0.0435421048801323
BTC/USDT:USDT,1h,oos_warm,off,baseline,taker5_slip7,124,85,0.5176470588235295,0.0309646406090467,0.0531085499857558
BTC/USDT:USDT,1h,oos_warm,on,baseline,taker5_slip7,180,105,0.5428571428571428,0.0888232044315942,0.0743891520516694
