scope,leverage_mode,multiple,segment,month,monthly_return,equity_end,num_exits
1h,combined,1.0,full,2022-08,0.05368591113683663,109227.31396534246,31
1h,combined,1.0,full,2022-09,-0.0019251450807006298,109017.03553918394,30
1h,combined,1.0,full,2022-10,0.05687494385895153,115217.37331514436,22
1h,combined,1.0,full,2022-11,0.3299515168126004,153233.52040363988,38
1h,combined,1.0,full,2022-12,0.05207420434957255,161213.03405834342,18
1h,combined,1.0,full,2023-01,0.19500150613146006,192649.81850774275,20
1h,combined,1.0,full,2023-02,-0.013324733991071591,190082.81092269885,13
1h,combined,1.0,full,2023-03,0.13279449549922684,215324.76190225355,30
1h,combined,1.0,full,2023-04,0.1317467785264268,243693.10561984533,21
1h,combined,1.0,full,2023-05,0.03220268750186328,251540.67854647976,8
1h,combined,1.0,full,2023-06,0.07532581338993571,270488.1847586497,25
1h,combined,1.0,full,2023-07,0.018571796071796154,275511.6361658176,13
1h,combined,1.0,full,2023-08,0.04074274293362112,286736.7359333429,16
1h,combined,1.0,full,2023-09,0.054426135207267023,302342.70829214144,32
1h,combined,1.0,full,2023-10,0.11916947951065304,338372.7314731571,21
1h,combined,1.0,full,2023-11,0.04105306480413651,352263.96914627735,24
1h,combined,1.0,full,2023-12,0.08194625840786429,381130.6833897181,8
1h,combined,1.0,full,2024-01,0.009399869762476865,384713.26217606524,15
1h,combined,1.0,full,2024-02,0.058151081102415514,407084.7542860405,14
1h,combined,1.0,full,2024-03,0.10320952799862915,449099.77963134064,19
1h,combined,1.0,full,2024-04,0.19561872588552398,536952.1063182931,37
1h,combined,1.0,full,2024-05,0.2005420161004281,644633.564268735,33
1h,combined,1.0,full,2024-06,-0.009128189464103209,638749.2269591698,21
1h,combined,1.0,full,2024-07,0.07409618302043453,686078.1065840975,28
1h,combined,1.0,full,2024-08,0.009652133626927073,692700.2241473563,37
1h,combined,1.0,full,2024-09,0.015063999189858013,703135.0597627267,18
1h,combined,1.0,full,2024-10,0.11770679170348708,785898.8317816368,36
1h,combined,1.0,full,2024-11,0.17772490300771282,925572.625433903,33
1h,combined,1.0,full,2024-12,0.010313831572128507,935118.825600401,38
1h,combined,1.0,full,2025-01,0.0797368997928547,1009682.3016917121,24
1h,combined,1.0,full,2025-02,0.08305542634341223,1093541.895730115,43
1h,combined,1.0,full,2025-03,0.05626988692859958,1155075.374554535,34
1h,combined,1.0,full,2025-04,0.05559511045000032,1219291.9175809699,28
1h,combined,1.0,full,2025-05,0.08807022826741928,1326675.2350869454,22
1h,combined,1.0,full,2025-06,0.015125966659867984,1346742.480461343,32
1h,combined,1.0,full,2025-07,0.058889360457538675,1426051.2838367107,19
1h,combined,1.0,full,2025-08,0.06498607149022106,1518724.7545168446,23
1h,combined,1.0,full,2025-09,0.07224096943843938,1628438.9030932975,32
1h,combined,1.0,full,2025-10,0.04973110744775178,1709422.9731551292,34
1h,combined,1.0,full,2025-11,0.02414022966806284,1750688.836326957,25
1h,combined,1.0,full,2025-12,0.026463462087302103,1797018.1239737584,17
1h,combined,1.0,full,2026-01,0.02132343156298444,1835336.7169577556,29
1h,combined,1.0,full,2026-02,0.0035743574660922484,1841896.8664548066,28
1h,combined,1.0,full,2026-03,-0.001438771587918719,1839246.797575475,18
1h,combined,1.0,full,2026-04,-0.019222161430921036,1803892.4987211747,26
1h,combined,1.0,full,2026-05,0.06726955111194055,1925239.537364345,26
1h,combined,1.0,full,2026-06,0.1258284109520431,2167489.369052947,37
1h,combined,1.0,full,2026-07,-0.013411390742914087,2138420.3221934657,15
1h,combined,2.0,full,2020-09,0.04042371981249948,10404.237198124994,3
1h,combined,2.0,full,2020-10,0.10379761413919741,11484.172196228657,27
1h,combined,2.0,full,2020-11,0.05933488548549626,12165.584238387604,13
1h,combined,2.0,full,2020-12,0.4101972465084962,17155.87339514136,30
1h,combined,2.0,full,2021-01,0.5065924039503258,25846.90854025346,39
1h,combined,2.0,full,2021-02,0.304716454337411,33722.88686622284,22
1h,combined,2.0,full,2021-03,0.19726143094897575,40375.11178518438,31
1h,combined,2.0,full,2021-04,0.1801353797293117,47648.097878221975,27
1h,combined,2.0,full,2021-05,0.5685937264395415,74740.50740855622,50
1h,combined,2.0,full,2021-06,0.2434996760445134,92939.79674994221,39
1h,combined,2.0,full,2021-07,0.17897650196084047,109573.83646519836,25
1h,combined,2.0,full,2021-08,0.4234982777463874,155978.16749427415,48
1h,combined,2.0,full,2021-09,0.5876953206553981,247645.806655063,36
1h,combined,2.0,full,2021-10,0.1665096489479756,288881.2229846358,31
1h,combined,2.0,full,2021-11,0.15141249523281086,332621.4497826455,31
1h,combined,2.0,full,2021-12,0.11259347607947778,370072.455032269,38
1h,combined,2.0,full,2022-01,0.2032721791778045,445297.88942035835,44
1h,combined,2.0,full,2022-02,0.04265284373183653,464291.1107119215,35
1h,combined,2.0,full,2022-03,0.13083999335803775,525038.9565536652,17
1h,combined,2.0,full,2022-04,0.02959553903442158,540577.7674869412,22
1h,combined,2.0,full,2022-05,0.3645242392855754,737631.4669548131,40
1h,combined,2.0,full,2022-06,0.29325025588555964,953942.0833885528,59
1h,combined,2.0,full,2022-07,0.01095991065258084,964397.2033902281,30
1h,combined,2.0,full,2022-08,0.10679991293300284,1067394.7407451358,30
1h,combined,2.0,full,2022-09,-0.007396402703858995,1059499.8593986037,30
1h,combined,2.0,full,2022-10,0.11517413320234415,1181526.8373328433,22
1h,combined,2.0,full,2022-11,0.7588878084854005,2078173.149583051,37
1h,combined,2.0,full,2022-12,0.10515512691454121,2296703.7108778483,18
1h,combined,2.0,full,2023-01,0.42390177515915917,3270280.4909335966,20
1h,combined,2.0,full,2023-02,-0.027812891637722825,3179324.5340143014,13
1h,combined,2.0,full,2023-03,0.27813460705069626,4063604.713969007,31
1h,combined,2.0,full,2023-04,0.27809657856913694,5193679.281581204,22
1h,combined,2.0,full,2023-05,0.06481223055173313,5530293.220590805,7
1h,combined,2.0,full,2023-06,0.15414974743180077,6382786.523768677,25
1h,combined,2.0,full,2023-07,0.036462217164577426,6615517.072113469,13
1h,combined,2.0,full,2023-08,0.08177543729282144,7156503.873603674,16
1h,combined,2.0,full,2023-09,0.10947788415024196,7939982.775598815,34
1h,combined,2.0,full,2023-10,0.2509311571269539,9932371.84104791,21
1h,combined,2.0,full,2023-11,0.08117138937818535,10738596.263206532,24
1h,combined,2.0,full,2023-12,0.1695580761778408,12559411.986446382,8
1h,combined,2.0,full,2024-01,0.017500643348991263,12779209.776294226,15
1h,combined,2.0,full,2024-02,0.1180542915589784,14287850.333118211,14
1h,combined,2.0,full,2024-03,0.2137806800255566,17342316.6934356,19
1h,combined,2.0,full,2024-04,0.4232339291663594,24682173.52844569,37
1h,combined,2.0,full,2024-05,0.41514536719306316,34928863.52103518,33
1h,combined,2.0,full,2024-06,-0.02010433704568837,34226641.87618544,21
1h,combined,2.0,full,2024-07,0.15018246633592525,39366883.36754743,28
1h,combined,2.0,full,2024-08,0.015239368107872853,39966809.79444518,37
1h,combined,2.0,full,2024-09,0.028495750565016964,41105694.03722717,18
1h,combined,2.0,full,2024-10,0.24503952496965775,51178213.777657405,34
1h,combined,2.0,full,2024-11,0.38245199747936254,70751423.8643483,33
1h,combined,2.0,full,2024-12,0.015047264458467824,71816039.25004831,37
1h,combined,2.0,full,2025-01,0.1623190867239528,83473153.1532477,23
1h,combined,2.0,full,2025-02,0.16746237636745187,97451765.74317482,43
1h,combined,2.0,full,2025-03,0.11137561102939486,108305515.69871438,35
1h,combined,2.0,full,2025-04,0.11134130901513672,120364393.59016867,28
1h,combined,2.0,full,2025-05,0.1806012927001459,142102358.6676223,22
1h,combined,2.0,full,2025-06,0.027873653202897808,146063270.5324374,32
1h,combined,2.0,full,2025-07,0.119043810478217,163451198.82752943,19
1h,combined,2.0,full,2025-08,0.1314118756306435,184930627.4395323,23
1h,combined,2.0,full,2025-09,0.14646368636976614,212016248.85700002,32
1h,combined,2.0,full,2025-10,0.09803853210683733,232802010.67773822,35
1h,combined,2.0,full,2025-11,0.04657308790442083,243644319.18535843,25
1h,combined,2.0,full,2025-12,0.052127413787188326,256344867.42843142,17
1h,combined,2.0,full,2026-01,0.040354389510483646,266689508.05765164,30
1h,combined,2.0,full,2026-02,0.004020369712401495,267761698.47846186,28
1h,combined,2.0,full,2026-03,-0.004252966246285794,266622917.0127848,18
1h,combined,2.0,full,2026-04,-0.039509165181005446,256088868.1434852,25
1h,combined,2.0,full,2026-05,0.13704709587797548,291185103.80922765,26
1h,combined,2.0,full,2026-06,0.26210038730005736,367504832.29363364,37
1h,combined,2.0,full,2026-07,-0.02748136016329117,357405299.6356224,15
1h,combined,3.0,full,2020-09,0.06056326850315985,10605.632685031598,3
1h,combined,3.0,full,2020-10,0.15597640948180946,12259.861191525748,26
1h,combined,3.0,full,2020-11,0.08730446089563704,13330.201763507246,13
1h,combined,3.0,full,2020-12,0.6610692477644762,22142.388215857674,30
1h,combined,3.0,full,2021-01,0.82370487147771,40381.18125541028,39
1h,combined,3.0,full,2021-02,0.4799296689868031,59761.30820861543,22
1h,combined,3.0,full,2021-03,0.3005052567118036,77719.89547327862,31
1h,combined,3.0,full,2021-04,0.27476850314223644,99074.87481684246,27
1h,combined,3.0,full,2021-05,0.940543951439905,192259.14906548942,50
1h,combined,3.0,full,2021-06,0.3733644475650417,264041.8800456509,39
1h,combined,3.0,full,2021-07,0.2734252646539477,336237.60097685887,24
1h,combined,3.0,full,2021-08,0.6808097597928953,565151.4413312535,48
1h,combined,3.0,full,2021-09,0.9834071990722721,1120925.437302479,36
1h,combined,3.0,full,2021-10,0.25262560388468036,1404099.9028107172,31
1h,combined,3.0,full,2021-11,0.2287968003549603,1725353.4679525201,31
1h,combined,3.0,full,2021-12,0.1650625434527888,2010144.6997278528,38
1h,combined,3.0,full,2022-01,0.3090923102956311,2631464.9689952526,44
1h,combined,3.0,full,2022-02,0.056902860574560066,2781202.8532328284,35
1h,combined,3.0,full,2022-03,0.199674165222973,3336537.211267844,16
1h,combined,3.0,full,2022-04,0.04086351223673956,3472879.8404288245,22
1h,combined,3.0,full,2022-05,0.5810612359375908,5490835.6927711405,40
1h,combined,3.0,full,2022-06,0.4521888520894115,7973730.381696891,58
1h,combined,3.0,full,2022-07,0.011518133651750473,8065572.873936299,30
1h,combined,3.0,full,2022-08,0.1590158837063207,9348127.07208301,30
1h,combined,3.0,full,2022-09,-0.016324676262462035,9195521.923970897,30
1h,combined,3.0,full,2022-10,0.1747910160903663,10802816.54454301,22
1h,combined,3.0,full,2022-11,1.313581334359312,24993194.715962667,37
1h,combined,3.0,full,2022-12,0.15915156001656783,28970900.644805968,18
1h,combined,3.0,full,2023-01,0.6918637204212466,49014815.748875715,20
1h,combined,3.0,full,2023-02,-0.043407882917088636,46887186.36564585,13
1h,combined,3.0,full,2023-03,0.43647912117688903,67352464.26497996,30
1h,combined,3.0,full,2023-04,0.4403182419704965,97008982.92251663,22
1h,combined,3.0,full,2023-05,0.09781141193640286,106497568.51268238,7
1h,combined,3.0,full,2023-06,0.23644162625929432,131678026.80448161,25
1h,combined,3.0,full,2023-07,0.05363585794909542,138740690.74518397,13
1h,combined,3.0,full,2023-08,0.12301755488776966,155808231.28409672,16
1h,combined,3.0,full,2023-09,0.16496617433132932,181511319.1283651,32
1h,combined,3.0,full,2023-10,0.39643746003530933,253469205.4512726,21
1h,combined,3.0,full,2023-11,0.12014641803806492,283922622.56919736,24
1h,combined,3.0,full,2023-12,0.2631587351500648,358639340.8049966,8
1h,combined,3.0,full,2024-01,0.024270978120304987,367343868.39875525,15
1h,combined,3.0,full,2024-02,0.17965442586259628,433338820.17007875,14
1h,combined,3.0,full,2024-03,0.33191870512723876,577172080.2422967,19
1h,combined,3.0,full,2024-04,0.6868488670257487,973602069.6356127,37
1h,combined,3.0,full,2024-05,0.7129692323444194,1667750389.8326535,33
1h,combined,3.0,full,2024-06,-0.03286736064496454,1612935836.3042436,21
1h,combined,3.0,full,2024-07,0.22797596739081682,1980646443.9250197,28
1h,combined,3.0,full,2024-08,0.016701174668765084,2013725566.1420798,37
1h,combined,3.0,full,2024-09,0.04023968390015087,2094757246.3852894,18
1h,combined,3.0,full,2024-10,0.3822487762271831,2895475640.30909,36
1h,combined,3.0,full,2024-11,0.6175380678742122,4683542072.802413,33
1h,combined,3.0,full,2024-12,0.014233212954590124,4750203924.5063925,40
1h,combined,3.0,full,2025-01,0.24749783597629493,5925869116.267828,25
1h,combined,3.0,full,2025-02,0.25259141640498717,7422692789.776488,43
1h,combined,3.0,full,2025-03,0.16485402720655085,8646353588.88817,34
1h,combined,3.0,full,2025-04,0.1669637802442112,10089981469.417042,28
1h,combined,3.0,full,2025-05,0.2774746093694709,12889695136.188736,22
1h,combined,3.0,full,2025-06,0.03817420238830649,13381748967.041176,32
1h,combined,3.0,full,2025-07,0.1803256579964596,15794821654.66632,19
1h,combined,3.0,full,2025-08,0.19905830452358897,18938912073.496666,23
1h,combined,3.0,full,2025-09,0.22240203914644274,23150964737.85751,32
1h,combined,3.0,full,2025-10,0.14454219109841904,26497255907.109673,34
1h,combined,3.0,full,2025-11,0.06717564576667923,28277226183.71472,25
1h,combined,3.0,full,2025-12,0.07690752075618268,30451957543.366035,18
1h,combined,3.0,full,2026-01,0.05696930226451524,32186784317.20024,28
1h,combined,3.0,full,2026-02,0.001390785628179847,32231549234.24593,28
1h,combined,3.0,full,2026-03,-0.008430837824828452,31959810269.80903,18
1h,combined,3.0,full,2026-04,-0.0607781812074597,30017351129.874542,25
1h,combined,3.0,full,2026-05,0.20926622802663442,36298968976.17442,27
1h,combined,3.0,full,2026-06,0.4089926741051293,51144981364.99913,40
1h,combined,3.0,full,2026-07,-0.04218196279861608,48987585663.72482,15
1h,combined,5.0,full,2020-09,0.10065417714252045,11006.541771425205,3
1h,combined,5.0,full,2020-10,0.25980251255404796,13866.068978172556,26
1h,combined,5.0,full,2020-11,0.1391783291953057,15795.925291061472,13
1h,combined,5.0,full,2020-12,1.2688741883519157,35838.9671740246,30
1h,combined,5.0,full,2021-01,1.6016802419998037,93241.53279033933,39
1h,combined,5.0,full,2021-02,0.8791649384596727,175216.21922784357,22
1h,combined,5.0,full,2021-03,0.5129869181093691,265099.84753231064,31
1h,combined,5.0,full,2021-04,0.4712135176037995,390018.47920424165,27
1h,combined,5.0,full,2021-05,1.899058253593929,1130686.2911912089,50
1h,combined,5.0,full,2021-06,0.6438842871227135,1858717.4277542853,39
1h,combined,5.0,full,2021-07,0.4705269678663526,2733294.1031558556,24
1h,combined,5.0,full,2021-08,1.296733286718783,6277647.549110216,48
1h,combined,5.0,full,2021-09,2.042951688057336,19102578.20659393,36
1h,combined,5.0,full,2021-10,0.42809357740469056,27280269.248707604,31
1h,combined,5.0,full,2021-11,0.38458299278212027,37771796.84027762,31
1h,combined,5.0,full,2021-12,0.2592094310242725,47562602.8080104,38
1h,combined,5.0,full,2022-01,0.5245988745542849,72513890.71196513,44
1h,combined,5.0,full,2022-02,0.07021079242092276,77605148.44037639,35
1h,combined,5.0,full,2022-03,0.34387090198315495,104291300.83310525,16
1h,combined,5.0,full,2022-04,0.05600105259694188,110131723.45646346,22
1h,combined,5.0,full,2022-05,1.0890015977802014,230065346.26683944,40
1h,combined,5.0,full,2022-06,0.786619768256472,411039295.63110566,58
1h,combined,5.0,full,2022-07,0.002727881662189846,412160562.1880972,30
1h,combined,5.0,full,2022-08,0.25942376224936226,519084805.8817456,30
1h,combined,5.0,full,2022-09,-0.04404441831861272,496222017.5486541,30
1h,combined,5.0,full,2022-10,0.2974908784456711,643843541.4532864,22
1h,combined,5.0,full,2022-11,2.940905326171501,2537326441.734378,37
1h,combined,5.0,full,2022-12,0.26949190657257205,3221115382.1143756,18
1h,combined,5.0,full,2023-01,1.3690433671264244,7630962030.74696,20
1h,combined,5.0,full,2023-02,-0.07767885453728851,7038197641.180995,13
1h,combined,5.0,full,2023-03,0.7935636732181319,12623455614.151777,30
1h,combined,5.0,full,2023-04,0.8178024927788952,22946949082.88884,21
1h,combined,5.0,full,2023-05,0.16490540658394992,26731025051.26382,7
1h,combined,5.0,full,2023-06,0.4112091787430481,37723067909.55386,25
1h,combined,5.0,full,2023-07,0.08569756897040115,40955843123.50798,13
1h,combined,5.0,full,2023-08,0.20579090502940622,49384183146.13707,16
1h,combined,5.0,full,2023-09,0.27643834213093066,63035864862.54545,33
1h,combined,5.0,full,2023-10,0.7337358830856642,109287540833.53383,21
1h,combined,5.0,full,2023-11,0.19383857209777333,130471681696.78311,24
1h,combined,5.0,full,2023-12,0.4696941596228623,191753468585.93524,8
1h,combined,5.0,full,2024-01,0.03371663426482896,198218750155.25958,15
1h,combined,5.0,full,2024-02,0.3076834978997849,259207388552.3534,15
1h,combined,5.0,full,2024-03,0.5915919403676768,412552390503.67847,19
1h,combined,5.0,full,2024-04,1.3394692462367161,965153630044.796,37
1h,combined,5.0,full,2024-05,1.4123664914449892,2328304276216.5596,33
1h,combined,5.0,full,2024-06,-0.06346957572551903,2180527791645.1829,21
1h,combined,5.0,full,2024-07,0.38740668961258984,3025278845014.6943,30
1h,combined,5.0,full,2024-08,0.0072422584596367745,3047188696322.762,37
1h,combined,5.0,full,2024-09,0.05847903799600673,3225385359876.0234,18
1h,combined,5.0,full,2024-10,0.6869839983264634,5441173490547.293,34
1h,combined,5.0,full,2024-11,1.1937378422238858,11936508192319.027,33
1h,combined,5.0,full,2024-12,-0.0035122470807554818,11894584226266.14,37
1h,combined,5.0,full,2025-01,0.424468256763157,16943457657711.873,23
1h,combined,5.0,full,2025-02,0.4222681016205192,24098139357721.516,43
1h,combined,5.0,full,2025-03,0.2650670179895016,30485761296368.2,34
1h,combined,5.0,full,2025-04,0.2766703851258294,38920268615088.49,28
1h,combined,5.0,full,2025-05,0.4835605000946892,57740573170420.32,22
1h,combined,5.0,full,2025-06,0.05124022034567388,60699212862558.164,32
1h,combined,5.0,full,2025-07,0.3056655895614593,79252873548108.52,19
1h,combined,5.0,full,2025-08,0.3370358813593963,105963935634660.06,23
1h,combined,5.0,full,2025-09,0.37820953362262966,146040506311863.2,33
1h,combined,5.0,full,2025-10,0.23063463151640828,179722504671569.44,34
1h,combined,5.0,full,2025-11,0.10244039806151095,198133349590736.78,25
1h,combined,5.0,full,2025-12,0.12348565218885765,222599975485311.84,17
1h,combined,5.0,full,2026-01,0.08253719479244248,240972753022735.94,28
1h,combined,5.0,full,2026-02,-0.012780961849065298,237892889459688.12,28
1h,combined,5.0,full,2026-03,-0.020807544723619342,232942922522824.62,18
1h,combined,5.0,full,2026-04,-0.10592247095279272,208269032578242.1,25
1h,combined,5.0,full,2026-05,0.36069126246040395,283389852870295.25,27
1h,combined,5.0,full,2026-06,0.7349000581055494,491653072211198.3,37
1h,combined,5.0,full,2026-07,-0.07335807932142724,455586347141305.8,15
1h,cap_only,1.0,full,2020-09,0.020233059224060712,10202.330592240607,3
1h,cap_only,1.0,full,2020-10,0.05173673209660068,10730.165836852313,26
1h,cap_only,1.0,full,2020-11,0.03018861413460172,11054.094672901334,13
1h,cap_only,1.0,full,2020-12,0.19079522917203118,13163.163199306873,30
1h,cap_only,1.0,full,2021-01,0.23323794364529493,16233.31231578063,39
1h,cap_only,1.0,full,2021-02,0.14496893753029294,18586.638354796767,22
1h,cap_only,1.0,full,2021-03,0.09690187363135738,20387.718435885025,31
1h,cap_only,1.0,full,2021-04,0.08843213315654963,22190.647867365453,27
1h,cap_only,1.0,full,2021-05,0.2576264958039918,27907.54671705514,50
1h,cap_only,1.0,full,2021-06,0.11874320802770888,31221.378342421423,39
1h,cap_only,1.0,full,2021-07,0.0877361593271524,33960.622167085414,24
1h,cap_only,1.0,full,2021-08,0.19730928434938,40661.368222932724,47
1h,cap_only,1.0,full,2021-09,0.263676363698899,51382.80993897759,37
1h,cap_only,1.0,full,2021-10,0.0821512780511191,55603.97344532234,31
