arm,symbol,timeframe,width_label,width_threshold,guard,total_taps,surviving_taps,survival_share,adopted_point,below_sample_gate
proximal,BTC/USDT:USDT,2h,0.90,0.9,0.0025,947,154,0.16261879619852165,False,False
proximal,BTC/USDT:USDT,2h,0.90,0.9,0.003,947,150,0.1583949313621964,False,False
proximal,BTC/USDT:USDT,2h,0.90,0.9,0.004,947,143,0.15100316789862725,False,False
proximal,BTC/USDT:USDT,2h,0.90,0.9,0.005,947,130,0.13727560718057022,False,False
proximal,BTC/USDT:USDT,2h,0.80,0.8,0.0,947,117,0.1235480464625132,False,False
proximal,BTC/USDT:USDT,2h,0.80,0.8,0.002,947,116,0.12249208025343189,False,False
proximal,BTC/USDT:USDT,2h,0.80,0.8,0.0025,947,116,0.12249208025343189,False,False
proximal,BTC/USDT:USDT,2h,0.80,0.8,0.003,947,113,0.11932418162618796,False,False
proximal,BTC/USDT:USDT,2h,0.80,0.8,0.004,947,106,0.1119324181626188,False,False
proximal,BTC/USDT:USDT,2h,0.80,0.8,0.005,947,93,0.09820485744456177,False,False
proximal,BTC/USDT:USDT,2h,0.60,0.6,0.0,947,40,0.042238648363252376,False,False
proximal,BTC/USDT:USDT,2h,0.60,0.6,0.002,947,39,0.04118268215417107,False,False
proximal,BTC/USDT:USDT,2h,0.60,0.6,0.0025,947,39,0.04118268215417107,False,False
proximal,BTC/USDT:USDT,2h,0.60,0.6,0.003,947,38,0.04012671594508976,False,False
proximal,BTC/USDT:USDT,2h,0.60,0.6,0.004,947,35,0.03695881731784583,False,False
proximal,BTC/USDT:USDT,2h,0.60,0.6,0.005,947,26,0.027455121436114043,False,False
mid,BTC/USDT:USDT,2h,off,,0.0,947,947,1.0,False,False
mid,BTC/USDT:USDT,2h,off,,0.002,947,934,0.986272439281943,False,False
mid,BTC/USDT:USDT,2h,off,,0.0025,947,923,0.9746568109820486,False,False
mid,BTC/USDT:USDT,2h,off,,0.003,947,898,0.9482576557550159,False,False
mid,BTC/USDT:USDT,2h,off,,0.004,947,845,0.8922914466737064,False,False
mid,BTC/USDT:USDT,2h,off,,0.005,947,761,0.8035902851108765,False,False
mid,BTC/USDT:USDT,2h,2.60,2.6,0.0,947,735,0.7761351636747624,False,False
mid,BTC/USDT:USDT,2h,2.60,2.6,0.002,947,722,0.7624076029567054,False,False
mid,BTC/USDT:USDT,2h,2.60,2.6,0.0025,947,711,0.750791974656811,False,False
mid,BTC/USDT:USDT,2h,2.60,2.6,0.003,947,686,0.7243928194297783,False,False
mid,BTC/USDT:USDT,2h,2.60,2.6,0.004,947,634,0.6694825765575502,False,False
mid,BTC/USDT:USDT,2h,2.60,2.6,0.005,947,552,0.5828933474128828,False,False
mid,BTC/USDT:USDT,2h,1.80,1.8,0.0,947,531,0.5607180570221753,False,False
mid,BTC/USDT:USDT,2h,1.80,1.8,0.002,947,518,0.5469904963041182,False,False
mid,BTC/USDT:USDT,2h,1.80,1.8,0.0025,947,507,0.5353748680042238,False,False
mid,BTC/USDT:USDT,2h,1.80,1.8,0.003,947,482,0.5089757127771911,False,False
mid,BTC/USDT:USDT,2h,1.80,1.8,0.004,947,433,0.457233368532207,False,False
mid,BTC/USDT:USDT,2h,1.80,1.8,0.005,947,353,0.3727560718057022,False,False
mid,BTC/USDT:USDT,2h,1.55,1.55,0.0,947,446,0.470960929250264,False,False
mid,BTC/USDT:USDT,2h,1.55,1.55,0.002,947,433,0.457233368532207,False,False
mid,BTC/USDT:USDT,2h,1.55,1.55,0.0025,947,422,0.44561774023231254,False,False
mid,BTC/USDT:USDT,2h,1.55,1.55,0.003,947,397,0.4192185850052798,False,False
mid,BTC/USDT:USDT,2h,1.55,1.55,0.004,947,348,0.36747624076029567,False,False
mid,BTC/USDT:USDT,2h,1.55,1.55,0.005,947,270,0.28511087645195354,False,False
mid,BTC/USDT:USDT,2h,1.28,1.28,0.0,947,332,0.3505807814149947,False,False
mid,BTC/USDT:USDT,2h,1.28,1.28,0.002,947,319,0.3368532206969377,False,False
mid,BTC/USDT:USDT,2h,1.28,1.28,0.0025,947,308,0.3252375923970433,False,False
mid,BTC/USDT:USDT,2h,1.28,1.28,0.003,947,284,0.29989440337909185,True,False
mid,BTC/USDT:USDT,2h,1.28,1.28,0.004,947,240,0.25343189017951423,False,False
mid,BTC/USDT:USDT,2h,1.28,1.28,0.005,947,175,0.18479408658922913,False,False
mid,BTC/USDT:USDT,2h,1.15,1.15,0.0,947,272,0.28722280887011614,False,False
mid,BTC/USDT:USDT,2h,1.15,1.15,0.002,947,259,0.2734952481520591,False,False
mid,BTC/USDT:USDT,2h,1.15,1.15,0.0025,947,248,0.26187961985216474,False,False
mid,BTC/USDT:USDT,2h,1.15,1.15,0.003,947,224,0.2365364308342133,False,False
mid,BTC/USDT:USDT,2h,1.15,1.15,0.004,947,183,0.1932418162618796,False,False
mid,BTC/USDT:USDT,2h,1.15,1.15,0.005,947,129,0.13621964097148892,False,False
mid,BTC/USDT:USDT,2h,1.00,1.0,0.0,947,193,0.20380147835269272,False,False
mid,BTC/USDT:USDT,2h,1.00,1.0,0.002,947,180,0.1900739176346357,False,False
mid,BTC/USDT:USDT,2h,1.00,1.0,0.0025,947,169,0.17845828933474128,False,False
mid,BTC/USDT:USDT,2h,1.00,1.0,0.003,947,147,0.15522703273495247,False,False
mid,BTC/USDT:USDT,2h,1.00,1.0,0.004,947,116,0.12249208025343189,False,False
mid,BTC/USDT:USDT,2h,1.00,1.0,0.005,947,83,0.08764519535374868,False,False
mid,BTC/USDT:USDT,2h,0.90,0.9,0.0,947,155,0.16367476240760295,False,False
mid,BTC/USDT:USDT,2h,0.90,0.9,0.002,947,143,0.15100316789862725,False,False
mid,BTC/USDT:USDT,2h,0.90,0.9,0.0025,947,132,0.13938753959873285,False,False
mid,BTC/USDT:USDT,2h,0.90,0.9,0.003,947,111,0.11721224920802534,False,False
mid,BTC/USDT:USDT,2h,0.90,0.9,0.004,947,85,0.0897571277719113,False,False
mid,BTC/USDT:USDT,2h,0.90,0.9,0.005,947,56,0.059134107708553325,False,False
mid,BTC/USDT:USDT,2h,0.80,0.8,0.0,947,117,0.1235480464625132,False,False
mid,BTC/USDT:USDT,2h,0.80,0.8,0.002,947,106,0.1119324181626188,False,False
mid,BTC/USDT:USDT,2h,0.80,0.8,0.0025,947,95,0.1003167898627244,False,False
mid,BTC/USDT:USDT,2h,0.80,0.8,0.003,947,78,0.08236536430834214,False,False
mid,BTC/USDT:USDT,2h,0.80,0.8,0.004,947,56,0.059134107708553325,False,False
mid,BTC/USDT:USDT,2h,0.80,0.8,0.005,947,39,0.04118268215417107,False,False
mid,BTC/USDT:USDT,2h,0.60,0.6,0.0,947,40,0.042238648363252376,False,False
mid,BTC/USDT:USDT,2h,0.60,0.6,0.002,947,35,0.03695881731784583,False,False
mid,BTC/USDT:USDT,2h,0.60,0.6,0.0025,947,26,0.027455121436114043,False,False
mid,BTC/USDT:USDT,2h,0.60,0.6,0.003,947,21,0.022175290390707498,False,False
mid,BTC/USDT:USDT,2h,0.60,0.6,0.004,947,13,0.013727560718057022,False,True
mid,BTC/USDT:USDT,2h,0.60,0.6,0.005,947,10,0.010559662090813094,False,True
proximal,BTC/USDT:USDT,4h,off,,0.0,428,428,1.0,False,False
proximal,BTC/USDT:USDT,4h,off,,0.002,428,428,1.0,False,False
proximal,BTC/USDT:USDT,4h,off,,0.0025,428,428,1.0,False,False
proximal,BTC/USDT:USDT,4h,off,,0.003,428,428,1.0,False,False
proximal,BTC/USDT:USDT,4h,off,,0.004,428,427,0.9976635514018691,False,False
proximal,BTC/USDT:USDT,4h,off,,0.005,428,422,0.985981308411215,False,False
proximal,BTC/USDT:USDT,4h,2.60,2.6,0.0,428,357,0.8341121495327103,False,False
proximal,BTC/USDT:USDT,4h,2.60,2.6,0.002,428,357,0.8341121495327103,False,False
proximal,BTC/USDT:USDT,4h,2.60,2.6,0.0025,428,357,0.8341121495327103,False,False
proximal,BTC/USDT:USDT,4h,2.60,2.6,0.003,428,357,0.8341121495327103,False,False
proximal,BTC/USDT:USDT,4h,2.60,2.6,0.004,428,356,0.8317757009345794,False,False
proximal,BTC/USDT:USDT,4h,2.60,2.6,0.005,428,351,0.8200934579439252,False,False
proximal,BTC/USDT:USDT,4h,1.80,1.8,0.0,428,247,0.5771028037383178,False,False
proximal,BTC/USDT:USDT,4h,1.80,1.8,0.002,428,247,0.5771028037383178,False,False
proximal,BTC/USDT:USDT,4h,1.80,1.8,0.0025,428,247,0.5771028037383178,False,False
proximal,BTC/USDT:USDT,4h,1.80,1.8,0.003,428,247,0.5771028037383178,False,False
proximal,BTC/USDT:USDT,4h,1.80,1.8,0.004,428,246,0.5747663551401869,False,False
proximal,BTC/USDT:USDT,4h,1.80,1.8,0.005,428,241,0.5630841121495327,False,False
proximal,BTC/USDT:USDT,4h,1.55,1.55,0.0,428,199,0.4649532710280374,False,False
proximal,BTC/USDT:USDT,4h,1.55,1.55,0.002,428,199,0.4649532710280374,False,False
proximal,BTC/USDT:USDT,4h,1.55,1.55,0.0025,428,199,0.4649532710280374,False,False
proximal,BTC/USDT:USDT,4h,1.55,1.55,0.003,428,199,0.4649532710280374,False,False
proximal,BTC/USDT:USDT,4h,1.55,1.55,0.004,428,198,0.46261682242990654,False,False
proximal,BTC/USDT:USDT,4h,1.55,1.55,0.005,428,193,0.45093457943925236,False,False
proximal,BTC/USDT:USDT,4h,1.28,1.28,0.0,428,145,0.338785046728972,False,False
proximal,BTC/USDT:USDT,4h,1.28,1.28,0.002,428,145,0.338785046728972,False,False
proximal,BTC/USDT:USDT,4h,1.28,1.28,0.0025,428,145,0.338785046728972,False,False
proximal,BTC/USDT:USDT,4h,1.28,1.28,0.003,428,145,0.338785046728972,True,False
proximal,BTC/USDT:USDT,4h,1.28,1.28,0.004,428,144,0.3364485981308411,False,False
proximal,BTC/USDT:USDT,4h,1.28,1.28,0.005,428,139,0.3247663551401869,False,False
proximal,BTC/USDT:USDT,4h,1.15,1.15,0.0,428,116,0.27102803738317754,False,False
proximal,BTC/USDT:USDT,4h,1.15,1.15,0.002,428,116,0.27102803738317754,False,False
proximal,BTC/USDT:USDT,4h,1.15,1.15,0.0025,428,116,0.27102803738317754,False,False
proximal,BTC/USDT:USDT,4h,1.15,1.15,0.003,428,116,0.27102803738317754,False,False
proximal,BTC/USDT:USDT,4h,1.15,1.15,0.004,428,115,0.26869158878504673,False,False
proximal,BTC/USDT:USDT,4h,1.15,1.15,0.005,428,110,0.2570093457943925,False,False
proximal,BTC/USDT:USDT,4h,1.00,1.0,0.0,428,83,0.1939252336448598,False,False
proximal,BTC/USDT:USDT,4h,1.00,1.0,0.002,428,83,0.1939252336448598,False,False
proximal,BTC/USDT:USDT,4h,1.00,1.0,0.0025,428,83,0.1939252336448598,False,False
proximal,BTC/USDT:USDT,4h,1.00,1.0,0.003,428,83,0.1939252336448598,False,False
proximal,BTC/USDT:USDT,4h,1.00,1.0,0.004,428,82,0.19158878504672897,False,False
proximal,BTC/USDT:USDT,4h,1.00,1.0,0.005,428,77,0.17990654205607476,False,False
proximal,BTC/USDT:USDT,4h,0.90,0.9,0.0,428,67,0.15654205607476634,False,False
proximal,BTC/USDT:USDT,4h,0.90,0.9,0.002,428,67,0.15654205607476634,False,False
proximal,BTC/USDT:USDT,4h,0.90,0.9,0.0025,428,67,0.15654205607476634,False,False
proximal,BTC/USDT:USDT,4h,0.90,0.9,0.003,428,67,0.15654205607476634,False,False
proximal,BTC/USDT:USDT,4h,0.90,0.9,0.004,428,66,0.1542056074766355,False,False
proximal,BTC/USDT:USDT,4h,0.90,0.9,0.005,428,61,0.1425233644859813,False,False
proximal,BTC/USDT:USDT,4h,0.80,0.8,0.0,428,51,0.1191588785046729,False,False
proximal,BTC/USDT:USDT,4h,0.80,0.8,0.002,428,51,0.1191588785046729,False,False
proximal,BTC/USDT:USDT,4h,0.80,0.8,0.0025,428,51,0.1191588785046729,False,False
proximal,BTC/USDT:USDT,4h,0.80,0.8,0.003,428,51,0.1191588785046729,False,False
proximal,BTC/USDT:USDT,4h,0.80,0.8,0.004,428,50,0.11682242990654206,False,False
proximal,BTC/USDT:USDT,4h,0.80,0.8,0.005,428,45,0.10514018691588785,False,False
proximal,BTC/USDT:USDT,4h,0.60,0.6,0.0,428,18,0.04205607476635514,False,True
proximal,BTC/USDT:USDT,4h,0.60,0.6,0.002,428,18,0.04205607476635514,False,True
proximal,BTC/USDT:USDT,4h,0.60,0.6,0.0025,428,18,0.04205607476635514,False,True
proximal,BTC/USDT:USDT,4h,0.60,0.6,0.003,428,18,0.04205607476635514,False,True
proximal,BTC/USDT:USDT,4h,0.60,0.6,0.004,428,17,0.0397196261682243,False,True
proximal,BTC/USDT:USDT,4h,0.60,0.6,0.005,428,13,0.030373831775700934,False,True
mid,BTC/USDT:USDT,4h,off,,0.0,428,428,1.0,False,False
mid,BTC/USDT:USDT,4h,off,,0.002,428,427,0.9976635514018691,False,False
mid,BTC/USDT:USDT,4h,off,,0.0025,428,423,0.9883177570093458,False,False
mid,BTC/USDT:USDT,4h,off,,0.003,428,422,0.985981308411215,False,False
mid,BTC/USDT:USDT,4h,off,,0.004,428,411,0.9602803738317757,False,False
mid,BTC/USDT:USDT,4h,off,,0.005,428,405,0.9462616822429907,False,False
mid,BTC/USDT:USDT,4h,2.60,2.6,0.0,428,357,0.8341121495327103,False,False
mid,BTC/USDT:USDT,4h,2.60,2.6,0.002,428,356,0.8317757009345794,False,False
mid,BTC/USDT:USDT,4h,2.60,2.6,0.0025,428,352,0.822429906542056,False,False
mid,BTC/USDT:USDT,4h,2.60,2.6,0.003,428,351,0.8200934579439252,False,False
mid,BTC/USDT:USDT,4h,2.60,2.6,0.004,428,340,0.794392523364486,False,False
mid,BTC/USDT:USDT,4h,2.60,2.6,0.005,428,334,0.780373831775701,False,False
mid,BTC/USDT:USDT,4h,1.80,1.8,0.0,428,247,0.5771028037383178,False,False
mid,BTC/USDT:USDT,4h,1.80,1.8,0.002,428,246,0.5747663551401869,False,False
mid,BTC/USDT:USDT,4h,1.80,1.8,0.0025,428,242,0.5654205607476636,False,False
mid,BTC/USDT:USDT,4h,1.80,1.8,0.003,428,241,0.5630841121495327,False,False
mid,BTC/USDT:USDT,4h,1.80,1.8,0.004,428,230,0.5373831775700935,False,False
mid,BTC/USDT:USDT,4h,1.80,1.8,0.005,428,224,0.5233644859813084,False,False
mid,BTC/USDT:USDT,4h,1.55,1.55,0.0,428,199,0.4649532710280374,False,False
mid,BTC/USDT:USDT,4h,1.55,1.55,0.002,428,198,0.46261682242990654,False,False
mid,BTC/USDT:USDT,4h,1.55,1.55,0.0025,428,194,0.4532710280373832,False,False
mid,BTC/USDT:USDT,4h,1.55,1.55,0.003,428,193,0.45093457943925236,False,False
mid,BTC/USDT:USDT,4h,1.55,1.55,0.004,428,182,0.4252336448598131,False,False
mid,BTC/USDT:USDT,4h,1.55,1.55,0.005,428,176,0.411214953271028,False,False
mid,BTC/USDT:USDT,4h,1.28,1.28,0.0,428,145,0.338785046728972,False,False
mid,BTC/USDT:USDT,4h,1.28,1.28,0.002,428,144,0.3364485981308411,False,False
mid,BTC/USDT:USDT,4h,1.28,1.28,0.0025,428,140,0.32710280373831774,False,False
mid,BTC/USDT:USDT,4h,1.28,1.28,0.003,428,139,0.3247663551401869,True,False
mid,BTC/USDT:USDT,4h,1.28,1.28,0.004,428,128,0.29906542056074764,False,False
mid,BTC/USDT:USDT,4h,1.28,1.28,0.005,428,122,0.2850467289719626,False,False
mid,BTC/USDT:USDT,4h,1.15,1.15,0.0,428,116,0.27102803738317754,False,False
mid,BTC/USDT:USDT,4h,1.15,1.15,0.002,428,115,0.26869158878504673,False,False
mid,BTC/USDT:USDT,4h,1.15,1.15,0.0025,428,111,0.25934579439252337,False,False
mid,BTC/USDT:USDT,4h,1.15,1.15,0.003,428,110,0.2570093457943925,False,False
mid,BTC/USDT:USDT,4h,1.15,1.15,0.004,428,100,0.2336448598130841,False,False
mid,BTC/USDT:USDT,4h,1.15,1.15,0.005,428,95,0.2219626168224299,False,False
mid,BTC/USDT:USDT,4h,1.00,1.0,0.0,428,83,0.1939252336448598,False,False
mid,BTC/USDT:USDT,4h,1.00,1.0,0.002,428,82,0.19158878504672897,False,False
mid,BTC/USDT:USDT,4h,1.00,1.0,0.0025,428,78,0.1822429906542056,False,False
mid,BTC/USDT:USDT,4h,1.00,1.0,0.003,428,77,0.17990654205607476,False,False
mid,BTC/USDT:USDT,4h,1.00,1.0,0.004,428,67,0.15654205607476634,False,False
mid,BTC/USDT:USDT,4h,1.00,1.0,0.005,428,63,0.14719626168224298,False,False
mid,BTC/USDT:USDT,4h,0.90,0.9,0.0,428,67,0.15654205607476634,False,False
mid,BTC/USDT:USDT,4h,0.90,0.9,0.002,428,66,0.1542056074766355,False,False
mid,BTC/USDT:USDT,4h,0.90,0.9,0.0025,428,62,0.14485981308411214,False,False
mid,BTC/USDT:USDT,4h,0.90,0.9,0.003,428,61,0.1425233644859813,False,False
mid,BTC/USDT:USDT,4h,0.90,0.9,0.004,428,51,0.1191588785046729,False,False
mid,BTC/USDT:USDT,4h,0.90,0.9,0.005,428,47,0.10981308411214953,False,False
mid,BTC/USDT:USDT,4h,0.80,0.8,0.0,428,51,0.1191588785046729,False,False
mid,BTC/USDT:USDT,4h,0.80,0.8,0.002,428,50,0.11682242990654206,False,False
mid,BTC/USDT:USDT,4h,0.80,0.8,0.0025,428,46,0.10747663551401869,False,False
mid,BTC/USDT:USDT,4h,0.80,0.8,0.003,428,45,0.10514018691588785,False,False
mid,BTC/USDT:USDT,4h,0.80,0.8,0.004,428,37,0.08644859813084112,False,False
mid,BTC/USDT:USDT,4h,0.80,0.8,0.005,428,34,0.0794392523364486,False,False
mid,BTC/USDT:USDT,4h,0.60,0.6,0.0,428,18,0.04205607476635514,False,True
mid,BTC/USDT:USDT,4h,0.60,0.6,0.002,428,17,0.0397196261682243,False,True
mid,BTC/USDT:USDT,4h,0.60,0.6,0.0025,428,14,0.03271028037383177,False,True
mid,BTC/USDT:USDT,4h,0.60,0.6,0.003,428,13,0.030373831775700934,False,True
mid,BTC/USDT:USDT,4h,0.60,0.6,0.004,428,9,0.02102803738317757,False,True
mid,BTC/USDT:USDT,4h,0.60,0.6,0.005,428,8,0.018691588785046728,False,True
proximal,ETH/USDT:USDT,15m,off,,0.0,6874,6874,1.0,False,False
proximal,ETH/USDT:USDT,15m,off,,0.002,6874,6651,0.9675589176607506,False,False
proximal,ETH/USDT:USDT,15m,off,,0.0025,6874,6385,0.928862379982543,False,False
proximal,ETH/USDT:USDT,15m,off,,0.003,6874,6083,0.884928716904277,False,False
proximal,ETH/USDT:USDT,15m,off,,0.004,6874,5413,0.7874599941809718,False,False
proximal,ETH/USDT:USDT,15m,off,,0.005,6874,4715,0.6859179517020657,False,False
proximal,ETH/USDT:USDT,15m,2.60,2.6,0.0,6874,5849,0.8508874018038988,False,False
proximal,ETH/USDT:USDT,15m,2.60,2.6,0.002,6874,5626,0.8184463194646494,False,False
proximal,ETH/USDT:USDT,15m,2.60,2.6,0.0025,6874,5360,0.7797497817864416,False,False
proximal,ETH/USDT:USDT,15m,2.60,2.6,0.003,6874,5060,0.7361070701192901,False,False
proximal,ETH/USDT:USDT,15m,2.60,2.6,0.004,6874,4394,0.6392202502182136,False,False
proximal,ETH/USDT:USDT,15m,2.60,2.6,0.005,6874,3715,0.5404422461448938,False,False
proximal,ETH/USDT:USDT,15m,1.80,1.8,0.0,6874,4653,0.6768984579575211,False,False
proximal,ETH/USDT:USDT,15m,1.80,1.8,0.002,6874,4430,0.6444573756182718,False,False
proximal,ETH/USDT:USDT,15m,1.80,1.8,0.0025,6874,4170,0.606633692173407,False,False
proximal,ETH/USDT:USDT,15m,1.80,1.8,0.003,6874,3879,0.56430026185627,False,False
proximal,ETH/USDT:USDT,15m,1.80,1.8,0.004,6874,3246,0.47221414023858016,False,False
proximal,ETH/USDT:USDT,15m,1.80,1.8,0.005,6874,2628,0.3823101542042479,False,False
proximal,ETH/USDT:USDT,15m,1.55,1.55,0.0,6874,3952,0.5749199883619436,False,False
proximal,ETH/USDT:USDT,15m,1.55,1.55,0.002,6874,3730,0.5426243817282513,False,False
proximal,ETH/USDT:USDT,15m,1.55,1.55,0.0025,6874,3481,0.5064009310445156,False,False
proximal,ETH/USDT:USDT,15m,1.55,1.55,0.003,6874,3200,0.46552225778295026,False,False
proximal,ETH/USDT:USDT,15m,1.55,1.55,0.004,6874,2610,0.3796915915042188,False,False
proximal,ETH/USDT:USDT,15m,1.55,1.55,0.005,6874,2053,0.29866162350887404,False,False
proximal,ETH/USDT:USDT,15m,1.28,1.28,0.0,6874,2994,0.4355542624381728,False,False
proximal,ETH/USDT:USDT,15m,1.28,1.28,0.002,6874,2782,0.40471341286005236,False,False
proximal,ETH/USDT:USDT,15m,1.28,1.28,0.0025,6874,2548,0.37067209775967414,False,False
proximal,ETH/USDT:USDT,15m,1.28,1.28,0.003,6874,2288,0.33284841431480944,True,False
proximal,ETH/USDT:USDT,15m,1.28,1.28,0.004,6874,1770,0.25749199883619434,False,False
proximal,ETH/USDT:USDT,15m,1.28,1.28,0.005,6874,1324,0.19260983415769567,False,False
proximal,ETH/USDT:USDT,15m,1.15,1.15,0.0,6874,2489,0.36208903113180096,False,False
proximal,ETH/USDT:USDT,15m,1.15,1.15,0.002,6874,2285,0.3324119871981379,False,False
proximal,ETH/USDT:USDT,15m,1.15,1.15,0.0025,6874,2067,0.3006982833866744,False,False
proximal,ETH/USDT:USDT,15m,1.15,1.15,0.003,6874,1824,0.26534768693628163,False,False
proximal,ETH/USDT:USDT,15m,1.15,1.15,0.004,6874,1375,0.20002909514111145,False,False
proximal,ETH/USDT:USDT,15m,1.15,1.15,0.005,6874,996,0.14489380273494326,False,False
proximal,ETH/USDT:USDT,15m,1.00,1.0,0.0,6874,1920,0.27931335466977014,False,False
proximal,ETH/USDT:USDT,15m,1.00,1.0,0.002,6874,1733,0.252109397730579,False,False
proximal,ETH/USDT:USDT,15m,1.00,1.0,0.0025,6874,1540,0.2240325865580448,False,False
proximal,ETH/USDT:USDT,15m,1.00,1.0,0.003,6874,1329,0.1933372126854815,False,False
proximal,ETH/USDT:USDT,15m,1.00,1.0,0.004,6874,968,0.14082048297934244,False,False
proximal,ETH/USDT:USDT,15m,1.00,1.0,0.005,6874,691,0.10052371254000582,False,False
proximal,ETH/USDT:USDT,15m,0.90,0.9,0.0,6874,1533,0.2230142566191446,False,False
proximal,ETH/USDT:USDT,15m,0.90,0.9,0.002,6874,1365,0.1985743380855397,False,False
proximal,ETH/USDT:USDT,15m,0.90,0.9,0.0025,6874,1192,0.17340704102414897,False,False
proximal,ETH/USDT:USDT,15m,0.90,0.9,0.003,6874,1009,0.1467849869071865,False,False
proximal,ETH/USDT:USDT,15m,0.90,0.9,0.004,6874,714,0.10386965376782077,False,False
proximal,ETH/USDT:USDT,15m,0.90,0.9,0.005,6874,492,0.0715740471341286,False,False
proximal,ETH/USDT:USDT,15m,0.80,0.8,0.0,6874,1144,0.16642420715740472,False,False
proximal,ETH/USDT:USDT,15m,0.80,0.8,0.002,6874,997,0.14503927844050044,False,False
proximal,ETH/USDT:USDT,15m,0.80,0.8,0.0025,6874,849,0.12350887401803899,False,False
proximal,ETH/USDT:USDT,15m,0.80,0.8,0.003,6874,699,0.1016875181844632,False,False
proximal,ETH/USDT:USDT,15m,0.80,0.8,0.004,6874,473,0.06881000872854233,False,False
proximal,ETH/USDT:USDT,15m,0.80,0.8,0.005,6874,323,0.04698865289496654,False,False
proximal,ETH/USDT:USDT,15m,0.60,0.6,0.0,6874,515,0.07491998836194355,False,False
proximal,ETH/USDT:USDT,15m,0.60,0.6,0.002,6874,434,0.06313645621181263,False,False
proximal,ETH/USDT:USDT,15m,0.60,0.6,0.0025,6874,359,0.052225778295024734,False,False
proximal,ETH/USDT:USDT,15m,0.60,0.6,0.003,6874,288,0.04189700320046552,False,False
proximal,ETH/USDT:USDT,15m,0.60,0.6,0.004,6874,188,0.027349432644748328,False,False
proximal,ETH/USDT:USDT,15m,0.60,0.6,0.005,6874,133,0.019348268839103868,False,False
mid,ETH/USDT:USDT,15m,off,,0.0,6874,6874,1.0,False,False
mid,ETH/USDT:USDT,15m,off,,0.002,6874,5550,0.8073901658423044,False,False
mid,ETH/USDT:USDT,15m,off,,0.0025,6874,4844,0.7046843177189409,False,False
mid,ETH/USDT:USDT,15m,off,,0.003,6874,4187,0.6091067791678789,False,False
mid,ETH/USDT:USDT,15m,off,,0.004,6874,2945,0.4284259528658714,False,False
mid,ETH/USDT:USDT,15m,off,,0.005,6874,1957,0.28469595577538553,False,False
mid,ETH/USDT:USDT,15m,2.60,2.6,0.0,6874,5849,0.8508874018038988,False,False
mid,ETH/USDT:USDT,15m,2.60,2.6,0.002,6874,4530,0.659004946173989,False,False
mid,ETH/USDT:USDT,15m,2.60,2.6,0.0025,6874,3842,0.5589176607506546,False,False
mid,ETH/USDT:USDT,15m,2.60,2.6,0.003,6874,3195,0.4647948792551644,False,False
mid,ETH/USDT:USDT,15m,2.60,2.6,0.004,6874,2033,0.29575210939773056,False,False
mid,ETH/USDT:USDT,15m,2.60,2.6,0.005,6874,1157,0.16831539132964796,False,False
mid,ETH/USDT:USDT,15m,1.80,1.8,0.0,6874,4653,0.6768984579575211,False,False
mid,ETH/USDT:USDT,15m,1.80,1.8,0.002,6874,3371,0.49039860343322667,False,False
mid,ETH/USDT:USDT,15m,1.80,1.8,0.0025,6874,2738,0.3983124818155368,False,False
mid,ETH/USDT:USDT,15m,1.80,1.8,0.003,6874,2159,0.31408204829793424,False,False
mid,ETH/USDT:USDT,15m,1.80,1.8,0.004,6874,1228,0.17864416642420716,False,False
mid,ETH/USDT:USDT,15m,1.80,1.8,0.005,6874,603,0.08772185045097469,False,False
mid,ETH/USDT:USDT,15m,1.55,1.55,0.0,6874,3952,0.5749199883619436,False,False
mid,ETH/USDT:USDT,15m,1.55,1.55,0.002,6874,2725,0.3964212976432936,False,False
mid,ETH/USDT:USDT,15m,1.55,1.55,0.0025,6874,2148,0.3124818155368054,False,False
mid,ETH/USDT:USDT,15m,1.55,1.55,0.003,6874,1651,0.2401803898748909,False,False
mid,ETH/USDT:USDT,15m,1.55,1.55,0.004,6874,887,0.12903695082921152,False,False
mid,ETH/USDT:USDT,15m,1.55,1.55,0.005,6874,413,0.06008146639511202,False,False
mid,ETH/USDT:USDT,15m,1.28,1.28,0.0,6874,2994,0.4355542624381728,False,False
mid,ETH/USDT:USDT,15m,1.28,1.28,0.002,6874,1859,0.2704393366307827,False,False
mid,ETH/USDT:USDT,15m,1.28,1.28,0.0025,6874,1397,0.20322956066336922,False,False
mid,ETH/USDT:USDT,15m,1.28,1.28,0.003,6874,1010,0.14693046261274367,True,False
mid,ETH/USDT:USDT,15m,1.28,1.28,0.004,6874,483,0.07026476578411406,False,False
mid,ETH/USDT:USDT,15m,1.28,1.28,0.005,6874,223,0.03244108233924935,False,False
mid,ETH/USDT:USDT,15m,1.15,1.15,0.0,6874,2489,0.36208903113180096,False,False
mid,ETH/USDT:USDT,15m,1.15,1.15,0.002,6874,1451,0.2110852487634565,False,False
